threshold,precision_pct,recall_pct,fpr_pct,TP,FP
13.0,83.44762826167373,33.51581160927554,0.0030016646157613866,29326,5817
12.9375,83.3844508849433,33.867815632178655,0.0030470740168593753,29634,5905
12.875,83.34908545060321,34.26782020365947,0.0030909353701926608,29984,5990
12.8125,83.2641618338235,34.622109966971045,0.0031420209464278976,30294,6089
12.75,83.14405260011955,34.97411398987417,0.0032013627774082243,30602,6204
12.6875,83.0402280305475,35.29297477685459,0.0032545124173297343,30881,6307
12.625,83.00978619295819,35.674693425067716,0.0032968257228983147,31215,6389
12.5625,82.96869652212831,36.01641161613276,0.0033381069966237596,31514,6469
12.5,82.91201918065256,36.36041554760626,0.0033835163977217484,31815,6557
12.4375,82.88049082285008,36.74441993622784,0.0034268617351334647,32151,6641
12.375,82.83981448448091,37.15242459913828,0.0034748512158392945,32508,6734
