normal,anomaly,AP,AUROC,FPR95,threshold,sequence,frame,scan,global95_TP,global95_FP,global95_FN,global95_TN,global95_precision_pct,global95_recall_pct,global95_fpr_pct,normal_p99_9,anomaly_p50,global50_TP,global50_FP,global50_FN,global50_TN,global50_precision_pct,global50_recall_pct,global50_fpr_pct,global75_TP,global75_FP,global75_FN,global75_TN,global75_precision_pct,global75_recall_pct,global75_fpr_pct,global90_TP,global90_FP,global90_FN,global90_TN,global90_precision_pct,global90_recall_pct,global90_fpr_pct,global99_TP,global99_FP,global99_FN,global99_TN,global99_precision_pct,global99_recall_pct,global99_fpr_pct
100830,32,85.50233688541402,99.98205519190716,0.20727957949023107,7.5,141,385,/home/jasongao/Data/STU/val/141/velodyne/000385.bin,32,775,0,100055,3.965303593556382,100.0,0.7686204502628186,9.1875,12.25,30,46,2,100784,39.473684210526315,93.75,0.04562134285430924,32,336,0,100494,8.695652173913043,100.0,0.3332341565010414,32,496,0,100334,6.0606060606060606,100.0,0.4919170881682039,32,2625,0,98205,1.204365826119684,100.0,2.6033918476643856
100848,34,97.81760941053538,99.99890633311868,0.011899095668729176,5.625,141,386,/home/jasongao/Data/STU/val/141/velodyne/000386.bin,34,755,0,100093,4.309252217997465,100.0,0.7486514358242107,2.953125,12.125,30,1,4,100847,96.7741935483871,88.23529411764706,0.0009915913057274314,34,100,0,100748,25.37313432835821,100.0,0.09915913057274314,34,371,0,100477,8.395061728395062,100.0,0.36788037442487703,34,2727,0,98121,1.231437884824339,100.0,2.7040694907187053
100933,31,99.1315968359906,99.99971236109037,0.001981512488482459,6.3125,141,387,/home/jasongao/Data/STU/val/141/velodyne/000387.bin,31,477,0,100456,6.102362204724409,100.0,0.4725907285030664,-2.359375,12.5625,25,0,6,100933,100.0,80.64516129032258,0.0,31,9,0,100924,77.5,100.0,0.008916806198171064,31,157,0,100776,16.48936170212766,100.0,0.155548730345873,31,2824,0,98109,1.085814360770578,100.0,2.7978956337372316
100851,32,97.93991824881181,99.99919435603019,0.00892405628104828,3.8125,141,388,/home/jasongao/Data/STU/val/141/velodyne/000388.bin,32,464,0,100387,6.451612903225806,100.0,0.46008467937848907,-3.8125,12.625,27,0,5,100851,100.0,84.375,0.0,32,14,0,100837,69.56521739130434,100.0,0.013881865326075101,32,93,0,100758,25.6,100.0,0.09221524823749888,32,2645,0,98206,1.195367949196862,100.0,2.6226809848191888
100849,34,97.77747375173847,99.99880426939984,0.005949488839750518,5.96875,141,389,/home/jasongao/Data/STU/val/141/velodyne/000389.bin,34,225,0,100624,13.127413127413128,100.0,0.22310583149064442,-5.96875,14.0625,29,0,5,100849,100.0,85.29411764705883,0.0,33,12,1,100837,73.33333333333333,97.05882352941177,0.011898977679501037,34,50,0,100799,40.476190476190474,100.0,0.04957907366458765,34,2328,0,98521,1.4394580863674853,100.0,2.308401669823201
100853,33,99.6012759170654,99.9998497663416,0.0,5.96875,141,390,/home/jasongao/Data/STU/val/141/velodyne/000390.bin,33,270,0,100583,10.891089108910892,100.0,0.2677163792847015,-4.8125,15.1875,26,0,7,100853,100.0,78.78787878787878,0.0,33,6,0,100847,84.61538461538461,100.0,0.005949252872993366,33,58,0,100795,36.26373626373626,100.0,0.057509444438935874,33,1826,0,99027,1.7751479289940828,100.0,1.8105559576809813
100873,32,94.81872294372295,99.9972118406313,0.026766329939627055,-0.36328125,141,391,/home/jasongao/Data/STU/val/141/velodyne/000391.bin,32,135,0,100738,19.161676646706585,100.0,0.13383164969813527,-7.03125,12.8125,25,0,7,100873,100.0,78.125,0.0,28,11,4,100862,71.7948717948718,87.5,0.010904801086514726,32,58,0,100815,35.55555555555556,100.0,0.057498042092532196,32,1452,0,99421,2.1563342318059298,100.0,1.4394337434199438
100988,39,97.58417878460695,99.99898439316985,0.007921733275240622,2.453125,141,392,/home/jasongao/Data/STU/val/141/velodyne/000392.bin,39,205,0,100783,15.98360655737705,100.0,0.20299441517804095,-5.03125,14.8125,26,0,13,100988,100.0,66.66666666666667,0.0,37,7,2,100981,84.0909090909091,94.87179487179488,0.006931516615835544,39,59,0,100929,39.795918367346935,100.0,0.05842278290489959,39,2188,0,98800,1.7512348450830715,100.0,2.1665940507783104
100934,43,97.25843440780342,99.9985830022013,0.01387044999702776,4.5,141,393,/home/jasongao/Data/STU/val/141/velodyne/000393.bin,43,248,0,100686,14.776632302405499,100.0,0.24570511423306318,-5.25,14.4375,30,0,13,100934,100.0,69.76744186046511,0.0,43,19,0,100915,69.35483870967742,100.0,0.01882418213882339,43,58,0,100876,42.57425742574257,100.0,0.057463292844829296,43,2218,0,98716,1.9018133569217162,100.0,2.197475578100541
101112,41,94.69084821458318,99.9965264309657,0.019780045889706464,1.4765625,141,394,/home/jasongao/Data/STU/val/141/velodyne/000394.bin,41,160,0,100952,20.398009950248756,100.0,0.15824036711765171,-6.4375,16.125,29,0,12,101112,100.0,70.73170731707317,0.0,36,18,5,101094,66.66666666666667,87.8048780487805,0.01780204130073582,41,71,0,101041,36.607142857142854,100.0,0.07021916290845795,41,1812,0,99300,2.212628170534269,100.0,1.7920721576074057
100990,41,97.47191398458676,99.99869583803275,0.004950985246063967,5.03125,141,395,/home/jasongao/Data/STU/val/141/velodyne/000395.bin,41,155,0,100835,20.918367346938776,100.0,0.15348054262798297,-6.59375,15.5625,29,0,12,100990,100.0,70.73170731707317,0.0,39,15,2,100975,72.22222222222223,95.1219512195122,0.014852955738191901,41,58,0,100932,41.41414141414141,100.0,0.05743142885434201,41,2014,0,98976,1.9951338199513382,100.0,1.9942568571145658
100920,47,92.07077257233792,99.99098717332457,0.033690051525961155,-3.421875,141,396,/home/jasongao/Data/STU/val/141/velodyne/000396.bin,45,82,2,100838,35.43307086614173,95.74468085106383,0.08125247720967102,-9.0,12.25,24,0,23,100920,100.0,51.06382978723404,0.0,39,11,8,100909,78.0,82.97872340425532,0.010899722552516845,45,34,2,100886,56.962025316455694,95.74468085106383,0.033690051525961155,47,1143,0,99777,3.9495798319327733,100.0,1.1325802615933414
100425,48,96.12576584403058,99.99741722678617,0.0069703759024147376,2.6875,141,397,/home/jasongao/Data/STU/val/141/velodyne/000397.bin,48,162,0,100263,22.857142857142858,100.0,0.16131441374159822,-6.34375,11.5,29,0,19,100425,100.0,60.416666666666664,0.0,45,6,3,100419,88.23529411764706,93.75,0.00597460791635549,47,42,1,100383,52.80898876404494,97.91666666666667,0.041822255414488425,48,1546,0,98879,3.0112923462986196,100.0,1.5394573064475978
100156,49,96.84974954503733,99.99830876078215,0.010982866727904468,1.09375,141,398,/home/jasongao/Data/STU/val/141/velodyne/000398.bin,49,115,0,100041,29.878048780487806,100.0,0.11482087942809217,-7.46875,10.8125,29,1,20,100155,96.66666666666667,59.183673469387756,0.0009984424298094972,46,8,3,100148,85.18518518518519,93.87755102040816,0.007987539438475978,49,25,0,100131,66.21621621621621,100.0,0.02496106074523743,49,1836,0,98320,2.59946949602122,100.0,1.8331403011302367
99283,40,94.04080891331634,99.98958784484756,0.1480616016840748,3.0,141,399,/home/jasongao/Data/STU/val/141/velodyne/000399.bin,40,371,0,98912,9.732360097323602,100.0,0.37367928044076026,3.78125,13.375,32,0,8,99283,100.0,80.0,0.0,39,150,1,99133,20.634920634920636,97.5,0.15108326702456615,40,307,0,98976,11.527377521613833,100.0,0.3092170865102787,40,1888,0,97395,2.074688796680498,100.0,1.9016347209492057
98461,34,91.60026748167796,99.98401875451432,0.22750124414742892,2.546875,141,400,/home/jasongao/Data/STU/val/141/velodyne/000400.bin,34,354,0,98107,8.762886597938145,100.0,0.3595332161972761,5.875,12.0625,26,0,8,98461,100.0,76.47058823529412,0.0,32,218,2,98243,12.8,94.11764705882354,0.22140746082205137,34,271,0,98190,11.147540983606557,100.0,0.2752358801962198,34,1699,0,96762,1.9619157530294287,100.0,1.7255563116360793
97711,28,89.00835172447982,99.98629339875463,0.10848317998997042,6.40625,141,401,/home/jasongao/Data/STU/val/141/velodyne/000401.bin,28,296,0,97415,8.641975308641975,100.0,0.3029341629908608,6.53125,11.8125,24,1,4,97710,96.0,85.71428571428571,0.0010234262263204756,28,201,0,97510,12.22707423580786,100.0,0.2057086714904156,28,225,0,97486,11.067193675889328,100.0,0.23027090092210703,28,1760,0,95951,1.5659955257270695,100.0,1.8012301583240373
97099,22,99.00950498776587,99.99976593710824,0.002059753447512333,2.59375,141,402,/home/jasongao/Data/STU/val/141/velodyne/000402.bin,22,85,0,97014,20.560747663551403,100.0,0.08753952151927415,-8.4375,5.90625,0,0,22,97099,,0.0,0.0,20,1,2,97098,95.23809523809524,90.9090909090909,0.0010298767237561664,22,16,0,97083,57.89473684210526,100.0,0.016478027580098663,22,1356,0,95743,1.5965166908563135,100.0,1.3965128374133615
96429,17,100.0,100.0,0.0,12.3125,141,403,/home/jasongao/Data/STU/val/141/velodyne/000403.bin,17,75,0,96354,18.47826086956522,100.0,0.07777743210030177,-8.625,13.6875,17,0,0,96429,100.0,100.0,0.0,17,0,0,96429,100.0,100.0,0.0,17,10,0,96419,62.96296296296296,100.0,0.010370324280040236,17,1335,0,95094,1.257396449704142,100.0,1.3844382913853717
95720,11,80.16751934933752,99.99734072864037,0.014625992478061012,1.4296875,141,404,/home/jasongao/Data/STU/val/141/velodyne/000404.bin,11,213,0,95507,4.910714285714286,100.0,0.22252402841621396,-1.265625,2.71875,0,0,11,95720,,0.0,0.0,3,2,8,95718,60.0,27.272727272727273,0.002089427496865859,11,121,0,95599,8.333333333333334,100.0,0.12641036356038446,11,1512,0,94208,0.7222586999343401,100.0,1.5796071876305893
95013,5,100.0,99.99999999999999,0.0,1.484375,141,405,/home/jasongao/Data/STU/val/141/velodyne/000405.bin,5,51,0,94962,8.928571428571429,100.0,0.05367686527106817,-9.3125,2.90625,0,0,5,95013,,0.0,0.0,2,0,3,95013,100.0,40.0,0.0,5,9,0,95004,35.714285714285715,100.0,0.00947238798901203,5,1525,0,93488,0.32679738562091504,100.0,1.6050435203603717
102296,36,100.0,99.99999999999999,0.0,8.9375,141,455,/home/jasongao/Data/STU/val/141/velodyne/000455.bin,36,115,0,102181,23.841059602649008,100.0,0.11241886290764057,-7.59375,10.9375,28,0,8,102296,100.0,77.77777777777777,0.0,36,4,0,102292,90.0,100.0,0.003910221318526629,36,47,0,102249,43.373493975903614,100.0,0.045945100492687886,36,1226,0,101070,2.8526148969889067,100.0,1.1984828341284117
102665,98,100.0,100.0,0.0,17.25,141,456,/home/jasongao/Data/STU/val/141/velodyne/000456.bin,98,57,0,102608,63.225806451612904,100.0,0.055520381824380266,-9.875,19.125,98,0,0,102665,100.0,100.0,0.0,98,1,0,102664,98.98989898989899,100.0,0.0009740417863926363,98,18,0,102647,84.48275862068965,100.0,0.017532752155067454,98,829,0,101836,10.57173678532902,100.0,0.8074806409194955
103005,179,100.0,100.0,0.0,15.3125,141,457,/home/jasongao/Data/STU/val/141/velodyne/000457.bin,179,71,0,102934,71.6,100.0,0.06892869278190379,-9.0625,18.125,179,0,0,103005,100.0,100.0,0.0,179,2,0,103003,98.89502762430939,100.0,0.0019416533178001068,179,14,0,102991,92.74611398963731,100.0,0.013591573224600747,179,1122,0,101883,13.758647194465796,100.0,1.0892675112858599
103349,240,100.0,100.0,0.0,13.5625,141,458,/home/jasongao/Data/STU/val/141/velodyne/000458.bin,240,101,0,103248,70.38123167155425,100.0,0.09772711879166707,-8.0625,18.5,240,0,0,103349,100.0,100.0,0.0,240,0,0,103349,100.0,100.0,0.0,240,28,0,103321,89.55223880597015,100.0,0.027092666595709684,240,1322,0,102027,15.364916773367478,100.0,1.2791609014117213
103474,310,100.0,99.99999999999999,0.0,9.625,141,459,/home/jasongao/Data/STU/val/141/velodyne/000459.bin,310,272,0,103202,53.264604810996566,100.0,0.2628679668322477,-2.96875,18.0,291,0,19,103474,100.0,93.87096774193549,0.0,310,9,0,103465,97.17868338557994,100.0,0.008697837137831725,310,126,0,103348,71.10091743119266,100.0,0.12176971992964417,310,1605,0,101869,16.18798955613577,100.0,1.5511142895799912
103613,380,100.0,100.0,0.0,13.0,141,460,/home/jasongao/Data/STU/val/141/velodyne/000460.bin,380,157,0,103456,70.76350093109869,100.0,0.15152538774092053,-7.0625,17.625,380,0,0,103613,100.0,100.0,0.0,380,0,0,103613,100.0,100.0,0.0,380,30,0,103583,92.6829268292683,100.0,0.028953895746672714,380,1497,0,102116,20.245071923281834,100.0,1.4447993977589684
103985,406,100.00000000000003,99.99999999999999,0.0,12.625,141,461,/home/jasongao/Data/STU/val/141/velodyne/000461.bin,406,138,0,103847,74.63235294117646,100.0,0.13271144876664903,-7.15625,15.5625,406,0,0,103985,100.0,100.0,0.0,406,4,0,103981,99.02439024390245,100.0,0.0038467086599028705,406,45,0,103940,90.02217294900221,100.0,0.043275472423907294,406,1414,0,102571,22.307692307692307,100.0,1.3598115112756648
104477,378,99.3727415284111,99.9979008569416,0.011485781559577706,15.0,141,462,/home/jasongao/Data/STU/val/141/velodyne/000462.bin,378,274,0,104203,57.97546012269939,100.0,0.262258678943691,4.34375,17.875,378,89,0,104388,80.94218415417559,100.0,0.08518621323353465,378,108,0,104369,77.77777777777777,100.0,0.10337203403619935,378,164,0,104313,69.74169741697418,100.0,0.15697234798089532,378,1306,0,103171,22.446555819477435,100.0,1.2500358930673736
104718,345,98.47792215691389,99.9948253016867,0.039152772207261405,11.6875,141,463,/home/jasongao/Data/STU/val/141/velodyne/000463.bin,345,305,0,104413,53.07692307692308,100.0,0.2912584273954812,2.28125,16.375,341,60,4,104658,85.03740648379052,98.84057971014492,0.0572967398155045,345,98,0,104620,77.87810383747178,100.0,0.09358467503199068,345,151,0,104567,69.55645161290323,100.0,0.14419679520235298,345,1515,0,103203,18.548387096774192,100.0,1.4467426803414887
105090,309,99.87283112436435,99.99964123831599,0.0038062612998382337,11.3125,141,464,/home/jasongao/Data/STU/val/141/velodyne/000464.bin,309,215,0,104875,58.969465648854964,100.0,0.20458654486630506,-2.859375,17.375,307,8,2,105082,97.46031746031746,99.35275080906149,0.007612522599676467,309,32,0,105058,90.6158357771261,100.0,0.03045009039870587,309,119,0,104971,72.19626168224299,100.0,0.11323627367018746,309,1276,0,103814,19.49526813880126,100.0,1.2141973546483966
105647,273,99.92222882682366,99.99979890180273,0.0009465484112184918,12.0,141,465,/home/jasongao/Data/STU/val/141/velodyne/000465.bin,273,338,0,105309,44.680851063829785,100.0,0.3199333629918502,0.091796875,16.625,271,7,2,105640,97.4820143884892,99.26739926739927,0.006625838878529442,273,64,0,105583,81.00890207715133,100.0,0.06057909831798347,273,178,0,105469,60.532150776053214,100.0,0.16848561719689154,273,1662,0,103985,14.108527131782946,100.0,1.5731634594451334
106205,266,99.70518991276866,99.99928673904525,0.00470787627701144,9.6875,141,466,/home/jasongao/Data/STU/val/141/velodyne/000466.bin,266,228,0,105977,53.84615384615385,100.0,0.21467915823172168,-4.28125,17.375,252,4,14,106201,98.4375,94.73684210526316,0.003766301021609152,266,25,0,106180,91.40893470790378,100.0,0.0235393813850572,266,95,0,106110,73.6842105263158,100.0,0.08944964926321736,266,1202,0,105003,18.11989100817439,100.0,1.1317734569935503
106100,284,96.39659670863847,99.98982324673773,0.049010367577756835,2.203125,141,467,/home/jasongao/Data/STU/val/141/velodyne/000467.bin,284,279,0,105821,50.44404973357016,100.0,0.2629594721960415,-2.0,16.625,214,4,70,106096,98.1651376146789,75.35211267605634,0.003770028275212064,250,48,34,106052,83.89261744966443,88.02816901408451,0.04524033930254477,284,139,0,105961,67.13947990543736,100.0,0.13100848256361922,284,1612,0,104488,14.978902953586498,100.0,1.5193213949104618
105542,259,98.39066207895534,99.99650087150799,0.017054821777112428,7.875,141,468,/home/jasongao/Data/STU/val/141/velodyne/000468.bin,259,417,0,105125,38.31360946745562,100.0,0.3951033711697713,-1.8984375,15.875,212,7,47,105535,96.80365296803653,81.85328185328186,0.006632430691099278,259,48,0,105494,84.36482084690553,100.0,0.04547952473896648,259,164,0,105378,61.22931442080378,100.0,0.1553883761914688,259,1720,0,103822,13.087417887822133,100.0,1.6296829698129656
106077,233,97.4189965856457,99.99533094855664,0.013197959972472827,5.875,141,469,/home/jasongao/Data/STU/val/141/velodyne/000469.bin,233,250,0,105827,48.24016563146998,100.0,0.23567785665130048,-4.4375,14.75,171,11,62,106066,93.95604395604396,73.39055793991416,0.01036982569265722,229,19,4,106058,92.33870967741936,98.28326180257511,0.017911517105498837,233,87,0,105990,72.8125,100.0,0.08201589411465256,233,1398,0,104679,14.285714285714286,100.0,1.3179105743940722
107086,204,96.9508693886558,99.99534458835174,0.014007433277926152,7.78125,141,470,/home/jasongao/Data/STU/val/141/velodyne/000470.bin,204,229,0,106857,47.11316397228637,100.0,0.2138468147096726,-3.640625,16.375,170,8,34,107078,95.50561797752809,83.33333333333333,0.007470631081560615,204,43,0,107043,82.5910931174089,100.0,0.040154642063388306,204,108,0,106978,65.38461538461539,100.0,0.1008535196010683,204,1058,0,106028,16.164817749603802,100.0,0.9879909605363913
108404,191,98.69632388780303,99.99780006572274,0.012914652595845172,6.3125,141,471,/home/jasongao/Data/STU/val/141/velodyne/000471.bin,191,293,0,108111,39.46280991735537,100.0,0.2702852293273311,-3.28125,14.75,148,1,43,108403,99.32885906040268,77.4869109947644,0.0009224751854175123,191,22,0,108382,89.67136150234742,100.0,0.02029445407918527,191,117,0,108287,62.01298701298701,100.0,0.10792959669384894,191,1436,0,106968,11.73939766441303,100.0,1.3246743662595477
109697,174,98.95260001240227,99.99842565294014,0.007292815664968048,9.0,141,472,/home/jasongao/Data/STU/val/141/velodyne/000472.bin,174,244,0,109453,41.6267942583732,100.0,0.22243087778152548,-3.46875,15.125,151,4,23,109693,97.41935483870968,86.7816091954023,0.0036464078324840244,173,32,1,109665,84.39024390243902,99.42528735632185,0.029171262659872195,174,112,0,109585,60.83916083916084,100.0,0.10209941930955267,174,1216,0,108481,12.517985611510792,100.0,1.1085079810751433
109963,162,99.48184624962404,99.99924216933576,0.005456380782626884,7.875,141,473,/home/jasongao/Data/STU/val/141/velodyne/000473.bin,162,224,0,109739,41.968911917098445,100.0,0.20370488255140365,-5.15625,14.375,143,1,19,109962,99.30555555555556,88.27160493827161,0.0009093967971044807,162,16,0,109947,91.01123595505618,100.0,0.01455034875367169,162,79,0,109884,67.21991701244814,100.0,0.07184234697125397,162,1288,0,108675,11.172413793103448,100.0,1.171303074670571
110366,149,94.97386084245288,99.99515644529666,0.019027599079426635,8.1875,141,474,/home/jasongao/Data/STU/val/141/velodyne/000474.bin,149,240,0,110126,38.303341902313626,100.0,0.21745827519344726,-3.828125,13.75,131,13,18,110353,90.97222222222223,87.91946308724832,0.011778989906311727,148,47,1,110319,75.8974358974359,99.32885906040268,0.042585578892050086,149,109,0,110257,57.751937984496124,100.0,0.09876229998369063,149,1388,0,108978,9.694209499024073,100.0,1.2576336915354367
111052,130,98.39868373564325,99.99819557850931,0.00900479054857184,5.53125,141,475,/home/jasongao/Data/STU/val/141/velodyne/000475.bin,130,342,0,110710,27.54237288135593,100.0,0.30796383676115696,-4.53125,16.25,101,6,29,111046,94.39252336448598,77.6923076923077,0.0054028743291431045,130,13,0,111039,90.9090909090909,100.0,0.011706227713143393,130,81,0,110971,61.611374407582936,100.0,0.07293880344343191,130,1770,0,109282,6.842105263157895,100.0,1.5938479270972157
111825,122,99.71602402033727,99.99970313685392,0.0017885088307623518,6.34375,141,476,/home/jasongao/Data/STU/val/141/velodyne/000476.bin,122,259,0,111566,32.020997375328086,100.0,0.23161189358372458,-4.96875,12.25,94,0,28,111825,100.0,77.04918032786885,0.0,122,14,0,111811,89.70588235294117,100.0,0.012519561815336464,122,78,0,111747,61.0,100.0,0.06975184439973173,122,1517,0,110308,7.443563148261135,100.0,1.356583948133244
