parent,fragment,AP_loss,points,world_cell,first_frame,last_frame,observations,profiled
N141:75,N141:75/22_-273_-18/622,3.120695669228652e-08,9,"[22, -273, -18]",622,622,1,False
N141:75,N141:75/37_-271_-20/622,3.118701482029158e-08,50,"[37, -271, -20]",622,622,1,False
N141:75,N141:75/35_-138_-8/264,3.1180231103930337e-08,24,"[35, -138, -8]",264,269,6,False
N141:75,N141:75/38_-129_-8/268,3.1179178173498415e-08,5,"[38, -129, -8]",268,269,2,False
N141:75,N141:75/43_-239_-16/372,3.117414014259306e-08,26,"[43, -239, -16]",372,375,4,False
N141:75,N141:75/40_-163_-10/327,3.117404767129148e-08,5,"[40, -163, -10]",327,329,3,False
N141:75,N141:75/40_-168_-11/331,3.1166450420941904e-08,6,"[40, -168, -11]",331,332,2,False
N141:75,N141:75/41_-239_-16/325,3.1163242884559065e-08,2,"[41, -239, -16]",325,325,1,False
N141:75,N141:75/38_-240_-17/622,3.115551670128969e-08,2,"[38, -240, -17]",622,622,1,False
N141:75,N141:75/42_-175_-11/264,3.1151890470443546e-08,144,"[42, -175, -11]",264,269,6,False
N141:75,N141:75/39_-164_-10/333,3.112139252809578e-08,4,"[39, -164, -10]",333,333,1,False
N141:75,N141:75/42_-285_-21/622,3.1107932147938177e-08,83,"[42, -285, -21]",622,622,1,False
N141:75,N141:75/43_-265_-20/402,3.110629492711611e-08,3,"[43, -265, -20]",402,404,3,False
N141:75,N141:75/43_-228_-15/537,3.1098061137424824e-08,2,"[43, -228, -15]",537,538,2,False
N141:75,N141:75/43_-228_-15/571,3.1098061137424824e-08,2,"[43, -228, -15]",571,572,2,False
N141:75,N141:75/33_-272_-19/585,3.1098061137424824e-08,2,"[33, -272, -19]",585,586,2,False
N141:75,N141:75/36_-285_-21/569,3.108922885982935e-08,30,"[36, -285, -21]",569,579,11,False
N141:75,N141:75/44_-287_-21/592,3.1084191551295576e-08,2,"[44, -287, -21]",592,592,1,False
N141:75,N141:75/35_-145_-9/283,3.108151385992347e-08,2,"[35, -145, -9]",283,284,2,False
N141:75,N141:75/40_-233_-16/339,3.1076850772173935e-08,12,"[40, -233, -16]",339,340,2,False
N141:75,N141:75/37_-250_-18/455,3.1060130285053986e-08,35,"[37, -250, -18]",455,460,6,False
N141:75,N141:75/11_-276_-17/610,3.101722148808458e-08,23,"[11, -276, -17]",610,618,9,False
N141:75,N141:75/36_-146_-9/261,3.1015754406547134e-08,81,"[36, -146, -9]",261,261,1,False
N141:75,N141:75/38_-241_-16/465,3.101146096915578e-08,15,"[38, -241, -16]",465,468,4,False
N141:75,N141:75/40_-166_-11/327,3.100844764874709e-08,8,"[40, -166, -11]",327,329,3,False
N141:75,N141:75/44_-260_-19/622,3.0986625889705165e-08,18,"[44, -260, -19]",622,622,1,False
N141:75,N141:75/44_-168_-11/281,3.098574353947163e-08,404,"[44, -168, -11]",281,284,4,False
N141:75,N141:75/44_-242_-17/361,3.0954118452401394e-08,6,"[44, -242, -17]",361,362,2,False
N141:75,N141:75/43_-260_-19/459,3.095190876554852e-08,21,"[43, -260, -19]",459,463,5,False
N141:75,N141:75/43_-203_-12/480,3.089558304376062e-08,4,"[43, -203, -12]",480,480,1,False
N141:75,N141:75/43_-234_-16/339,3.089337410829872e-08,14,"[43, -234, -16]",339,341,3,False
N141:75,N141:75/39_-142_-9/298,3.0880603667145886e-08,3,"[39, -142, -9]",298,298,1,False
N141:75,N141:75/39_-268_-20/486,3.0877998553845985e-08,2,"[39, -268, -20]",486,486,1,False
N141:75,N141:75/-2_-279_-16/607,3.0877998553845985e-08,2,"[-2, -279, -16]",607,607,1,False
N141:75,N141:75/19_-290_-19/613,3.0871689810387334e-08,4,"[19, -290, -19]",613,614,2,False
N141:75,N141:75/42_-177_-11/334,3.086395149605399e-08,4,"[42, -177, -11]",334,334,1,False
N141:75,N141:75/37_-166_-11/261,3.0862680815279674e-08,69,"[37, -166, -11]",261,261,1,False
N141:75,N141:75/40_-240_-17/385,3.085881576529455e-08,5,"[40, -240, -17]",385,387,3,False
N141:75,N141:75/37_-134_-8/271,3.0853807418088674e-08,5,"[37, -134, -8]",271,271,1,False
N141:75,N141:75/41_-239_-16/361,3.084858216060742e-08,8,"[41, -239, -16]",361,362,2,False
N141:75,N141:75/35_-149_-9/291,3.084592638106968e-08,2,"[35, -149, -9]",291,291,1,False
N141:75,N141:75/43_-254_-18/385,3.08351668885761e-08,14,"[43, -254, -18]",385,392,8,False
N141:75,N141:75/43_-228_-15/533,3.0817224852465746e-08,3,"[43, -228, -15]",533,534,2,False
N141:75,N141:75/46_-275_-20/510,3.080930268604215e-08,13,"[46, -275, -20]",510,514,5,False
N141:75,N141:75/51_-278_-20/585,3.08027130109118e-08,12,"[51, -278, -20]",585,590,6,False
N141:75,N141:75/43_-260_-19/374,3.0793746167652705e-08,2,"[43, -260, -19]",374,375,2,False
N141:75,N141:75/3_-277_-16/616,3.0793746167652705e-08,2,"[3, -277, -16]",616,616,1,False
N141:75,N141:75/45_-232_-16/327,3.0789974071179585e-08,3,"[45, -232, -16]",327,328,2,False
N141:75,N141:75/41_-239_-16/357,3.0781966249604456e-08,15,"[41, -239, -16]",357,359,3,False
N141:75,N141:75/40_-170_-11/353,3.0763159377917993e-08,4,"[40, -170, -11]",353,353,1,False
N141:75,N141:75/39_-134_-8/271,3.0759184214388774e-08,6,"[39, -134, -8]",271,272,2,False
N141:75,N141:75/41_-294_-22/622,3.074886278805216e-08,14,"[41, -294, -22]",622,622,1,False
N141:75,N141:75/29_-283_-20/614,3.0739192595235155e-08,94,"[29, -283, -20]",614,618,5,False
N141:75,N141:75/16_-289_-18/622,3.072056994674548e-08,4,"[16, -289, -18]",622,622,1,False
N141:75,N141:75/42_-271_-20/458,3.0709999895527686e-08,6,"[42, -271, -20]",458,459,2,False
N141:75,N141:75/38_-243_-17/316,3.070608456849325e-08,4,"[38, -243, -17]",316,319,4,False
N141:75,N141:75/43_-249_-17/565,3.070402487266079e-08,10,"[43, -249, -17]",565,567,3,False
N141:75,N141:75/26_-295_-20/534,3.068389167667704e-08,7,"[26, -295, -20]",534,540,7,False
N141:75,N141:75/44_-163_-10/310,3.066906048584035e-08,3,"[44, -163, -10]",310,311,2,False
N141:75,N141:75/38_-134_-8/274,3.066806941273582e-08,2,"[38, -134, -8]",274,274,1,False
N141:75,N141:75/40_-283_-21/483,3.0653557356480485e-08,62,"[40, -283, -21]",483,505,23,False
N141:75,N141:75/45_-224_-15/338,3.0622219963490007e-08,78,"[45, -224, -15]",338,343,6,False
N141:75,N141:75/41_-231_-15/514,3.060877295118538e-08,4,"[41, -231, -15]",514,514,1,False
N141:75,N141:75/36_-283_-20/493,3.06053584258633e-08,16,"[36, -283, -20]",493,500,8,False
N141:75,N141:75/36_-239_-16/399,3.057799762824608e-08,2,"[36, -239, -16]",399,400,2,False
N141:75,N141:75/41_-256_-18/384,3.0557097563096023e-08,3,"[41, -256, -18]",384,385,2,False
N141:75,N141:75/41_-252_-18/622,3.0554511659763185e-08,6,"[41, -252, -18]",622,622,1,False
N141:75,N141:75/42_-240_-17/580,3.0552577292537344e-08,13,"[42, -240, -17]",580,581,2,False
N141:75,N141:75/43_-189_-13/291,3.0510833728852095e-08,8,"[43, -189, -13]",291,294,4,False
N141:75,N141:75/40_-170_-11/327,3.0465703431367765e-08,6,"[40, -170, -11]",327,328,2,False
N141:75,N141:75/40_-244_-17/360,3.045760216670971e-08,7,"[40, -244, -17]",360,361,2,False
N141:75,N141:75/41_-301_-23/610,3.044240676974228e-08,6,"[41, -301, -23]",610,610,1,False
N141:75,N141:75/39_-201_-13/269,3.0439270180907304e-08,4,"[39, -201, -13]",269,269,1,False
N141:75,N141:75/42_-300_-23/622,3.043166636579369e-08,6,"[42, -300, -23]",622,622,1,False
N141:75,N141:75/42_-256_-19/609,3.042897982571533e-08,12,"[42, -256, -19]",609,612,4,False
N141:75,N141:75/38_-278_-20/510,3.0427829454063295e-08,118,"[38, -278, -20]",510,535,26,False
N141:75,N141:75/23_-275_-18/622,3.037059042086448e-08,8,"[23, -275, -18]",622,622,1,False
N141:75,N141:75/41_-261_-19/364,3.036881420822475e-08,2,"[41, -261, -19]",364,364,1,False
N141:75,N141:75/33_-284_-20/512,3.035928692620694e-08,9,"[33, -284, -20]",512,514,3,False
N141:75,N141:75/40_-122_-7/261,3.035405589026349e-08,1,"[40, -122, -7]",261,261,1,False
N141:75,N141:75/37_-185_-12/264,3.035405589026349e-08,1,"[37, -185, -12]",264,264,1,False
N141:75,N141:75/38_-213_-14/265,3.035405589026349e-08,1,"[38, -213, -14]",265,265,1,False
N141:75,N141:75/46_-172_-11/266,3.035405589026349e-08,1,"[46, -172, -11]",266,266,1,False
N141:75,N141:75/41_-125_-7/275,3.035405589026349e-08,1,"[41, -125, -7]",275,275,1,False
N141:75,N141:75/41_-151_-9/292,3.035405589026349e-08,1,"[41, -151, -9]",292,292,1,False
N141:75,N141:75/41_-131_-8/301,3.035405589026349e-08,1,"[41, -131, -8]",301,301,1,False
N141:75,N141:75/43_-137_-8/306,3.035405589026349e-08,1,"[43, -137, -8]",306,306,1,False
N141:75,N141:75/40_-243_-17/324,3.035405589026349e-08,1,"[40, -243, -17]",324,324,1,False
N141:75,N141:75/41_-145_-9/325,3.035405589026349e-08,1,"[41, -145, -9]",325,325,1,False
N141:75,N141:75/41_-148_-9/347,3.035405589026349e-08,1,"[41, -148, -9]",347,347,1,False
N141:75,N141:75/46_-265_-19/353,3.035405589026349e-08,1,"[46, -265, -19]",353,353,1,False
N141:75,N141:75/36_-233_-15/361,3.035405589026349e-08,1,"[36, -233, -15]",361,361,1,False
N141:75,N141:75/42_-175_-11/363,3.035405589026349e-08,1,"[42, -175, -11]",363,363,1,False
N141:75,N141:75/42_-198_-11/372,3.035405589026349e-08,1,"[42, -198, -11]",372,372,1,False
N141:75,N141:75/39_-178_-11/398,3.035405589026349e-08,1,"[39, -178, -11]",398,398,1,False
N141:75,N141:75/44_-284_-22/466,3.035405589026349e-08,1,"[44, -284, -22]",466,466,1,False
N141:75,N141:75/37_-277_-20/470,3.035405589026349e-08,1,"[37, -277, -20]",470,470,1,False
N141:75,N141:75/40_-206_-14/474,3.035405589026349e-08,1,"[40, -206, -14]",474,474,1,False
N141:75,N141:75/44_-285_-21/479,3.035405589026349e-08,1,"[44, -285, -21]",479,479,1,False
N141:75,N141:75/43_-217_-15/487,3.035405589026349e-08,1,"[43, -217, -15]",487,487,1,False
N141:75,N141:75/44_-295_-22/493,3.035405589026349e-08,1,"[44, -295, -22]",493,493,1,False
N141:75,N141:75/38_-290_-21/563,3.035405589026349e-08,1,"[38, -290, -21]",563,563,1,False
N141:75,N141:75/39_-289_-22/569,3.035405589026349e-08,1,"[39, -289, -22]",569,569,1,False
N141:75,N141:75/41_-216_-14/574,3.035405589026349e-08,1,"[41, -216, -14]",574,574,1,False
N141:75,N141:75/17_-292_-19/582,3.035405589026349e-08,1,"[17, -292, -19]",582,582,1,False
N141:75,N141:75/44_-218_-15/618,3.035405589026349e-08,1,"[44, -218, -15]",618,618,1,False
N141:75,N141:75/51_-276_-22/618,3.035405589026349e-08,1,"[51, -276, -22]",618,618,1,False
N141:75,N141:75/46_-238_-16/617,3.0350064671633664e-08,2,"[46, -238, -16]",617,617,1,False
N141:75,N141:75/37_-285_-21/518,3.03337844612258e-08,31,"[37, -285, -21]",518,527,10,False
N141:75,N141:75/41_-194_-13/271,3.033135285339367e-08,7,"[41, -194, -13]",271,272,2,False
N141:75,N141:75/40_-300_-23/622,3.0321773624676365e-08,2,"[40, -300, -23]",622,622,1,False
N141:75,N141:75/41_-169_-11/333,3.030791736564046e-08,5,"[41, -169, -11]",333,334,2,False
N141:75,N141:75/43_-131_-8/261,3.030593303016783e-08,2,"[43, -131, -8]",261,261,1,False
N141:75,N141:75/41_-240_-17/572,3.030506586812316e-08,6,"[41, -240, -17]",572,572,1,False
N141:75,N141:75/46_-249_-18/367,3.026501117041588e-08,3,"[46, -249, -18]",367,369,3,False
N141:75,N141:75/37_-232_-15/358,3.025107762810007e-08,28,"[37, -232, -15]",358,366,9,False
N141:75,N141:75/41_-296_-22/622,3.0237563411154126e-08,4,"[41, -296, -22]",622,622,1,False
N141:75,N141:75/42_-257_-18/613,3.022007924709522e-08,8,"[42, -257, -18]",613,614,2,False
N141:75,N141:75/41_-224_-15/328,3.020460834945828e-08,2,"[41, -224, -15]",328,329,2,False
N141:75,N141:75/29_-292_-21/587,3.020268671016798e-08,7,"[29, -292, -21]",587,589,3,False
N141:75,N141:75/42_-264_-19/383,3.019262786886404e-08,5,"[42, -264, -19]",383,385,3,False
N141:75,N141:75/40_-192_-13/285,3.018656540757258e-08,32,"[40, -192, -13]",285,290,6,False
N141:75,N141:75/45_-267_-20/465,3.018465196237257e-08,8,"[45, -267, -20]",465,466,2,False
N141:75,N141:75/44_-230_-15/375,3.017846499631435e-08,3,"[44, -230, -15]",375,375,1,False
N141:75,N141:75/38_-142_-9/287,3.017421597290239e-08,3,"[38, -142, -9]",287,287,1,False
N141:75,N141:75/42_-248_-18/369,3.0172173762932005e-08,4,"[42, -248, -18]",369,369,1,False
N141:75,N141:75/12_-288_-18/618,3.016494306235516e-08,3,"[12, -288, -18]",618,618,1,False
N141:75,N141:75/41_-227_-15/343,3.0151185692229304e-08,121,"[41, -227, -15]",343,357,15,False
N141:75,N141:75/42_-236_-16/360,3.014786637188196e-08,13,"[42, -236, -16]",360,361,2,False
N141:75,N141:75/42_-263_-19/461,3.009265114972866e-08,8,"[42, -263, -19]",461,463,3,False
N141:75,N141:75/38_-178_-12/261,3.009116132611547e-08,4,"[38, -178, -12]",261,261,1,False
N141:75,N141:75/42_-234_-16/312,3.008702134753715e-08,5,"[42, -234, -16]",312,314,3,False
N141:75,N141:75/43_-241_-17/618,3.007901333158437e-08,5,"[43, -241, -17]",618,618,1,False
N141:75,N141:75/43_-237_-16/370,3.007127837906484e-08,28,"[43, -237, -16]",370,373,4,False
N141:75,N141:75/41_-201_-13/267,3.0046859560452574e-08,8,"[41, -201, -13]",267,269,3,False
N141:75,N141:75/44_-230_-16/314,3.004646219934296e-08,3,"[44, -230, -16]",314,316,3,False
N141:75,N141:75/32_-289_-21/521,3.0044035066358105e-08,2,"[32, -289, -21]",521,522,2,False
N141:75,N141:75/2_-289_-17/613,3.003652929396329e-08,2,"[2, -289, -17]",613,613,1,False
N141:75,N141:75/41_-297_-23/566,3.001957012998511e-08,4,"[41, -297, -23]",566,566,1,False
N141:75,N141:75/39_-151_-9/323,3.001661336615023e-08,2,"[39, -151, -9]",323,324,2,False
N141:75,N141:75/36_-232_-15/559,3.0008440676062346e-08,5,"[36, -232, -15]",559,563,5,False
N141:75,N141:75/43_-246_-17/372,3.000220606899446e-08,16,"[43, -246, -17]",372,375,4,False
N141:75,N141:75/45_-223_-15/486,2.99831793747198e-08,2,"[45, -223, -15]",486,487,2,False
N141:75,N141:75/25_-294_-19/616,2.998043800770718e-08,2,"[25, -294, -19]",616,617,2,False
N141:75,N141:75/39_-192_-12/398,2.99730089553309e-08,2,"[39, -192, -12]",398,399,2,False
N141:75,N141:75/13_-289_-18/616,2.995614304875941e-08,5,"[13, -289, -18]",616,616,1,False
N141:75,N141:75/42_-237_-16/322,2.994994411739319e-08,4,"[42, -237, -16]",322,324,3,False
N141:75,N141:75/45_-245_-17/360,2.991567344428761e-08,5,"[45, -245, -17]",360,361,2,False
N141:75,N141:75/42_-245_-17/362,2.990622219427463e-08,5,"[42, -245, -17]",362,362,1,False
N141:75,N141:75/42_-265_-20/387,2.9905674765592204e-08,5,"[42, -265, -20]",387,390,4,False
N141:75,N141:75/41_-301_-23/622,2.9900272680981763e-08,4,"[41, -301, -23]",622,622,1,False
N141:75,N141:75/37_-284_-21/524,2.989642076952541e-08,12,"[37, -284, -21]",524,530,7,False
N141:75,N141:75/39_-211_-14/293,2.989582522888813e-08,14,"[39, -211, -14]",293,295,3,False
N141:75,N141:75/43_-129_-8/266,2.986696087319061e-08,6,"[43, -129, -8]",266,267,2,False
N141:75,N141:75/44_-248_-18/622,2.986322836950306e-08,4,"[44, -248, -18]",622,622,1,False
N141:75,N141:75/37_-288_-21/484,2.9848832098590126e-08,2,"[37, -288, -21]",484,485,2,False
N141:75,N141:75/36_-169_-11/285,2.98364613121453e-08,284,"[36, -169, -11]",285,301,17,False
N141:75,N141:75/39_-191_-12/268,2.982173592827274e-08,7,"[39, -191, -12]",268,269,2,False
N141:75,N141:75/45_-246_-17/622,2.981879271235215e-08,3,"[45, -246, -17]",622,622,1,False
N141:75,N141:75/40_-204_-13/277,2.98177895790155e-08,18,"[40, -204, -13]",277,280,4,False
N141:75,N141:75/41_-249_-17/599,2.981720846254801e-08,9,"[41, -249, -17]",599,599,1,False
N141:75,N141:75/40_-170_-11/348,2.980722560144508e-08,3,"[40, -170, -11]",348,348,1,False
N141:75,N141:75/49_-278_-21/556,2.979120533911027e-08,3,"[49, -278, -21]",556,558,3,False
N141:75,N141:75/38_-140_-9/274,2.9777218850841174e-08,6,"[38, -140, -9]",274,274,1,False
N141:75,N141:75/45_-276_-21/395,2.975577114355886e-08,3,"[45, -276, -21]",395,396,2,False
N141:75,N141:75/34_-270_-18/611,2.9743494655566522e-08,113,"[34, -270, -18]",611,614,4,False
N141:75,N141:75/40_-232_-16/622,2.9724787863151198e-08,4,"[40, -232, -16]",622,622,1,False
N141:75,N141:75/40_-240_-17/341,2.9715122097967478e-08,4,"[40, -240, -17]",341,341,1,False
N141:75,N141:75/41_-290_-22/566,2.9707041382429267e-08,11,"[41, -290, -22]",566,571,6,False
N141:75,N141:75/43_-228_-15/290,2.9690532432700826e-08,4,"[43, -228, -15]",290,292,3,False
N141:75,N141:75/41_-163_-10/316,2.9686908181916423e-08,5,"[41, -163, -10]",316,319,4,False
N141:75,N141:75/46_-248_-18/326,2.9684914802467265e-08,2,"[46, -248, -18]",326,326,1,False
N141:75,N141:75/44_-165_-11/337,2.9673554172045476e-08,3,"[44, -165, -11]",337,339,3,False
N141:75,N141:75/43_-250_-18/347,2.9671300419788838e-08,2,"[43, -250, -18]",347,347,1,False
N141:75,N141:75/47_-279_-21/372,2.9671300419788838e-08,2,"[47, -279, -21]",372,373,2,False
N141:75,N141:75/40_-166_-11/332,2.966435907135594e-08,4,"[40, -166, -11]",332,332,1,False
N141:75,N141:75/34_-278_-18/559,2.966426231031855e-08,8,"[34, -278, -18]",559,565,7,False
N141:75,N141:75/39_-247_-17/622,2.9649352052429152e-08,4,"[39, -247, -17]",622,622,1,False
N141:75,N141:75/39_-208_-14/272,2.964677119578687e-08,8,"[39, -208, -14]",272,273,2,False
N141:75,N141:75/42_-216_-14/287,2.9635671673336175e-08,3,"[42, -216, -14]",287,287,1,False
N141:75,N141:75/42_-282_-21/511,2.9629326457835295e-08,24,"[42, -282, -21]",511,517,7,False
N141:75,N141:75/45_-287_-22/577,2.962558337645321e-08,5,"[45, -287, -22]",577,581,5,False
N141:75,N141:75/39_-183_-12/458,2.9597524950494043e-08,3,"[39, -183, -12]",458,458,1,False
N141:75,N141:75/42_-150_-10/336,2.9584395821754432e-08,2,"[42, -150, -10]",336,336,1,False
N141:75,N141:75/43_-228_-15/551,2.9584395821754432e-08,2,"[43, -228, -15]",551,552,2,False
N141:75,N141:75/15_-273_-17/622,2.9584395821754432e-08,2,"[15, -273, -17]",622,622,1,False
N141:75,N141:75/36_-191_-12/322,2.9576002446588245e-08,125,"[36, -191, -12]",322,324,3,False
N141:75,N141:75/39_-167_-11/325,2.9572717807958128e-08,5,"[39, -167, -11]",325,326,2,False
N141:75,N141:75/40_-283_-21/607,2.9568291785432414e-08,578,"[40, -283, -21]",607,618,12,False
N141:75,N141:75/47_-270_-20/494,2.956729862817801e-08,6,"[47, -270, -20]",494,495,2,False
N141:75,N141:75/43_-234_-16/300,2.9537279254241526e-08,2,"[43, -234, -16]",300,301,2,False
N141:75,N141:75/39_-185_-12/387,2.9534850720736872e-08,2,"[39, -185, -12]",387,388,2,False
N141:75,N141:75/39_-151_-9/328,2.953457008773067e-08,4,"[39, -151, -9]",328,328,1,False
N141:75,N141:75/41_-282_-21/478,2.9531230188491908e-08,5,"[41, -282, -21]",478,479,2,False
N141:75,N141:75/42_-209_-14/286,2.9496055534838106e-08,2,"[42, -209, -14]",286,286,1,False
N141:75,N141:75/38_-245_-17/351,2.949059614791191e-08,2,"[38, -245, -17]",351,352,2,False
N141:75,N141:75/44_-287_-21/516,2.949059614791191e-08,2,"[44, -287, -21]",516,517,2,False
N141:75,N141:75/35_-283_-20/513,2.9477067684938967e-08,263,"[35, -283, -20]",513,567,55,False
N141:75,N141:75/43_-177_-12/264,2.9473205008907846e-08,104,"[43, -177, -12]",264,269,6,False
N141:75,N141:75/28_-283_-20/607,2.9471586490488544e-08,6,"[28, -283, -20]",607,610,4,False
N141:75,N141:75/41_-244_-17/364,2.9467159995180713e-08,5,"[41, -244, -17]",364,365,2,False
N141:75,N141:75/39_-255_-19/459,2.9456098835893545e-08,4,"[39, -255, -19]",459,460,2,False
N141:75,N141:75/41_-268_-20/471,2.9453961887037024e-08,11,"[41, -268, -20]",471,474,4,False
N141:75,N141:75/37_-242_-17/615,2.9380296973321203e-08,3,"[37, -242, -17]",615,616,2,False
N141:75,N141:75/37_-240_-16/609,2.9376164431439736e-08,11,"[37, -240, -16]",609,612,4,False
N141:75,N141:75/45_-274_-21/485,2.9374053732972618e-08,10,"[45, -274, -21]",485,492,8,False
N141:75,N141:75/39_-251_-18/372,2.9368414437995418e-08,5,"[39, -251, -18]",372,374,3,False
N141:75,N141:75/40_-192_-13/394,2.9365234521811372e-08,4,"[40, -192, -13]",394,396,3,False
N141:75,N141:75/36_-284_-21/528,2.9362622452349857e-08,123,"[36, -284, -21]",528,564,37,False
N141:75,N141:75/36_-289_-21/618,2.9357474157710386e-08,14,"[36, -289, -21]",618,618,1,False
N141:75,N141:75/43_-146_-9/261,2.9355036404805144e-08,61,"[43, -146, -9]",261,261,1,False
N141:75,N141:75/38_-168_-11/326,2.935214788946937e-08,5,"[38, -168, -11]",326,326,1,False
N141:75,N141:75/46_-278_-21/393,2.934709859974958e-08,2,"[46, -278, -21]",393,394,2,False
N141:75,N141:75/43_-130_-8/283,2.9346155018864582e-08,2,"[43, -130, -8]",283,283,1,False
N141:75,N141:75/41_-236_-16/339,2.934335932831596e-08,14,"[41, -236, -16]",339,341,3,False
N141:75,N141:75/43_-270_-20/475,2.9339815133365027e-08,30,"[43, -270, -20]",475,480,6,False
N141:75,N141:75/43_-161_-11/342,2.933901550552738e-08,2,"[43, -161, -11]",342,342,1,False
N141:75,N141:75/43_-230_-15/512,2.933901550552738e-08,2,"[43, -230, -15]",512,512,1,False
N141:75,N141:75/39_-141_-9/271,2.933535003127256e-08,7,"[39, -141, -9]",271,271,1,False
N141:75,N141:75/43_-163_-11/261,2.9286910939948244e-08,124,"[43, -163, -11]",261,261,1,False
N141:75,N141:75/38_-277_-20/470,2.9272644011410966e-08,4,"[38, -277, -20]",470,471,2,False
N141:75,N141:75/42_-240_-17/584,2.9272644011410962e-08,4,"[42, -240, -17]",584,584,1,False
N141:75,N141:75/40_-152_-10/319,2.9269919817535198e-08,4,"[40, -152, -10]",319,320,2,False
N141:75,N141:75/40_-232_-16/610,2.9267392480074616e-08,4,"[40, -232, -16]",610,610,1,False
N141:75,N141:75/44_-259_-19/464,2.9261114119750692e-08,11,"[44, -259, -19]",464,465,2,False
N141:75,N141:75/35_-131_-8/298,2.924796163103677e-08,2,"[35, -131, -8]",298,299,2,False
N141:75,N141:75/39_-280_-21/513,2.924788222583544e-08,107,"[39, -280, -21]",513,527,15,False
N141:75,N141:75/45_-216_-15/305,2.9244277688372204e-08,2,"[45, -216, -15]",305,306,2,False
N141:75,N141:75/45_-269_-20/481,2.9232197888629713e-08,8,"[45, -269, -20]",481,482,2,False
N141:75,N141:75/43_-293_-22/577,2.921841712086883e-08,24,"[43, -293, -22]",577,584,8,False
N141:75,N141:75/32_-296_-21/595,2.9205617535327546e-08,14,"[32, -296, -21]",595,598,4,False
N141:75,N141:75/45_-265_-20/379,2.9202565806475412e-08,2,"[45, -265, -20]",379,379,1,False
