index,group,unit,frame,geometry_sources,visit1,visit2,update1,update2,label,points,wrong_both,corrected,newly_wrong,correct_both,bce_improved,score_change_mean,bce1,score1,wrong1,rank_error1,AP1,bce2,score2,wrong2,rank_error2,AP2,rank_inverted_both,rank_corrected,rank_newly_inverted,rank_improved,rank_worsened,point_examples,persistent_ranges,persistent_source_classes
1669,normal_nuscenes,scene-0350,8292,[],1907,6530,239,817,0,27358,12,33,53,27260,17182,-0.25856431578585903,0.009047454902609643,-6.867993162723912,45,,,0.008383233431014858,-7.1265574785097705,65,,,,,,,,"[{""slot"":25172,""score1"":13.0625,""score2"":8.25,""bce1"":13.062502123380717,""bce2"":8.250261224435228,""rank1"":null,""rank2"":null},{""slot"":25236,""score1"":15.5625,""score2"":7.8125,""bce1"":15.562500174297874,""bce2"":7.812904563322548,""rank1"":null,""rank2"":null},{""slot"":25300,""score1"":16.5,""score2"":7.75,""bce1"":16.500000068256032,""bce2"":7.7504306497976385,""rank1"":null,""rank2"":null}]","[0,0,0,12]","{""17"":7,""23"":5}"
1670,anomaly_nuscenes,scene-0350,8296,"[""8f7f7630e2385f160ace66f1df5f34c21be842c442a33c7cc8567ed6e2194d34"",""8faa631d821de86e3f2c716b7bddad9a89876338c772c3a3b7635bd0f08c7131"",""900209dc31297827eb341c1b7a15ee48d860648bd7a63be0e50ac7408041dab3"",""91877624e3e947945a4a8c0ec1877fa0f2b47d0c7f4fa384541098d44410cc68""]",530,10366,67,1296,0,27275,39,1018,37,26181,27143,-5.48157010002381,0.15757047399639068,-2.5608273687458825,1057,3.4830430797433544e-05,99.31215647083205,0.01106982534931976,-8.042397468769693,76,2.61882938326568e-07,99.99493414387031,0,14,1,14,1,"[{""slot"":26099,""score1"":3.546875,""score2"":10.9375,""bce1"":3.5752822118005896,""bce2"":10.937517778709903,""rank1"":0.0,""rank2"":0.007142857142857143},{""slot"":969,""score1"":4.25,""score2"":10.25,""bce1"":4.264163456931505,""bce2"":10.250035356875788,""rank1"":0.0,""rank2"":0.0},{""slot"":937,""score1"":4.40625,""score2"":10.0,""bce1"":4.418377015424524,""bce2"":10.000045398899218,""rank1"":0.007142857142857143,""rank2"":0.0}]","[28,4,0,7]","{""24"":4,""26"":32,""28"":1,""30"":2}"
1670,anomaly_nuscenes,scene-0350,8296,"[""8f7f7630e2385f160ace66f1df5f34c21be842c442a33c7cc8567ed6e2194d34"",""8faa631d821de86e3f2c716b7bddad9a89876338c772c3a3b7635bd0f08c7131"",""900209dc31297827eb341c1b7a15ee48d860648bd7a63be0e50ac7408041dab3"",""91877624e3e947945a4a8c0ec1877fa0f2b47d0c7f4fa384541098d44410cc68""]",530,10366,67,1296,1,140,0,0,0,140,140,19.34642857142857,0.003950272877416315,5.557589285714286,0,3.4830430797433544e-05,99.31215647083205,3.6211883460107313e-07,24.904017857142858,0,2.61882938326568e-07,99.99493414387031,1,17,0,18,0,"[{""slot"":554,""score1"":4.375,""score2"":10.3125,""bce1"":0.012509570276173273,""bce2"":3.321474655151223e-05,""rank1"":0.0005132905591200733,""rank2"":3.666361136571952e-05},{""slot"":617,""score1"":5.0,""score2"":12.25,""bce1"":0.006715348489118068,""bce2"":4.785105943491302e-06,""rank1"":0.0003299725022914757,""rank2"":0.0},{""slot"":585,""score1"":4.875,""score2"":12.3125,""bce1"":0.007606094404334003,""bce2"":4.495191681872676e-06,""rank1"":0.00036663611365719525,""rank2"":0.0}]","[0,0,0,0]",{}
1671,normal_nuscenes,scene-0350,8306,[],5388,7961,674,996,0,27650,21,57,11,27561,26979,-1.384294370682287,0.008716016603624362,-6.585387398856027,78,,,0.00223105744452071,-7.9696817695383135,32,,,,,,,,"[{""slot"":16137,""score1"":1.546875,""score2"":1.40625,""bce1"":1.739899315881859,""bce2"":1.625434154634491,""rank1"":null,""rank2"":null},{""slot"":16265,""score1"":1.5625,""score2"":1.40625,""bce1"":1.752799140379556,""bce2"":1.625434154634491,""rank1"":null,""rank2"":null},{""slot"":16297,""score1"":1.640625,""score2"":1.40625,""bce1"":1.817815785739814,""bce2"":1.625434154634491,""rank1"":null,""rank2"":null}]","[0,20,0,1]","{""27"":16,""28"":5}"
1672,anomaly_nuscenes,scene-0350,8303,"[""8f7f7630e2385f160ace66f1df5f34c21be842c442a33c7cc8567ed6e2194d34"",""8faa631d821de86e3f2c716b7bddad9a89876338c772c3a3b7635bd0f08c7131"",""900209dc31297827eb341c1b7a15ee48d860648bd7a63be0e50ac7408041dab3"",""91877624e3e947945a4a8c0ec1877fa0f2b47d0c7f4fa384541098d44410cc68""]",23,8121,3,1016,0,26771,9,11919,23,14820,26738,-8.141558556084513,0.6924744674492043,-0.004525115387787323,11928,0.3709701161473775,1.8440999856639855,0.010940778781569807,-8.146083671481763,32,9.627281713902603e-08,99.99933744997747,1,25412,0,25413,0,"[{""slot"":10132,""score1"":0.0048828125,""score2"":24.0,""bce1"":0.6955915670392235,""bce2"":24.00000000003775,""rank1"":0.3556701030927835,""rank2"":0.0},{""slot"":8950,""score1"":0.00028228759765625,""score2"":5.03125,""bce1"":0.6932883343195594,""bce2"":5.037759409910152,""rank1"":0.3324742268041237,""rank2"":0.0},{""slot"":10635,""score1"":0.1396484375,""score2"":3.140625,""bce1"":0.7654071318321879,""bce2"":3.182971356510916,""rank1"":0.8737113402061856,""rank2"":0.0}]","[0,4,1,4]","{""17"":1,""24"":5,""28"":3}"
1672,anomaly_nuscenes,scene-0350,8303,"[""8f7f7630e2385f160ace66f1df5f34c21be842c442a33c7cc8567ed6e2194d34"",""8faa631d821de86e3f2c716b7bddad9a89876338c772c3a3b7635bd0f08c7131"",""900209dc31297827eb341c1b7a15ee48d860648bd7a63be0e50ac7408041dab3"",""91877624e3e947945a4a8c0ec1877fa0f2b47d0c7f4fa384541098d44410cc68""]",23,8121,3,1016,1,388,0,129,0,259,388,39.9360778061385,0.6753117946283744,0.037826833036757004,129,0.3709701161473775,1.8440999856639855,1.9207637492265768e-14,39.97390463917526,0,9.627281713902603e-08,99.99933744997747,1,387,0,388,0,"[{""slot"":11245,""score1"":0.05078125,""score2"":25.625,""bce1"":0.6680788628500728,""bce2"":7.433680672324558e-12,""rank1"":0.3029584251615554,""rank2"":3.73538530499421e-05},{""slot"":9839,""score1"":-0.0019378662109375,""score2"":32.75,""bce1"":0.694116583081022,""bce2"":5.982128223767117e-15,""rank1"":0.45140263718202533,""rank2"":0.0},{""slot"":9871,""score1"":-0.150390625,""score2"":32.75,""bce1"":0.7711670002892835,""bce2"":5.982128223767117e-15,""rank1"":0.9140114302790333,""rank2"":0.0}]","[0,0,0,0]",{}
1673,normal_nuscenes,scene-0350,8316,[],2128,11385,267,1424,0,26198,8,57,11,26122,25738,-2.395634372267653,0.010941640425713967,-5.454455831067436,65,,,0.002056812990850682,-7.850090203335089,19,,,,,,,,"[{""slot"":8408,""score1"":0.193359375,""score2"":0.578125,""bce1"":0.7944930866680642,""bce2"":1.0234190726585857,""rank1"":null,""rank2"":null},{""slot"":21390,""score1"":3.578125,""score2"":0.482421875,""bce1"":3.6056701395036383,""bce2"":0.96317167492182,""rank1"":null,""rank2"":null},{""slot"":21294,""score1"":2.859375,""score2"":0.4375,""bce1"":2.9150978058077164,""bce2"":0.9356345475143754,""rank1"":null,""rank2"":null}]","[0,0,4,4]","{""2"":1,""17"":3,""24"":3,""27"":1}"
1674,anomaly_nuscenes,scene-0350,8313,"[""8f7f7630e2385f160ace66f1df5f34c21be842c442a33c7cc8567ed6e2194d34"",""8faa631d821de86e3f2c716b7bddad9a89876338c772c3a3b7635bd0f08c7131"",""900209dc31297827eb341c1b7a15ee48d860648bd7a63be0e50ac7408041dab3"",""91877624e3e947945a4a8c0ec1877fa0f2b47d0c7f4fa384541098d44410cc68""]",1336,11022,168,1378,0,26212,13,101,10,26088,25533,-2.116291009468394,0.0205596743160184,-6.224429464260167,114,6.676331451243705e-05,98.67782955850012,0.002943511364294544,-8.340720473728561,23,1.9564341249065804e-06,99.93746091307068,3,102,1,103,1,"[{""slot"":8854,""score1"":3.984375,""score2"":5.875,""bce1"":4.002808129405545,""bce2"":5.877804856903083,""rank1"":0.01282051282051282,""rank2"":0.01282051282051282},{""slot"":25748,""score1"":1.7265625,""score2"":4.5,""bce1"":1.8902913399590977,""bce2"":4.511047744848594,""rank1"":0.01282051282051282,""rank2"":0.01282051282051282},{""slot"":9674,""score1"":6.46875,""score2"":1.6171875,""bce1"":6.47029996166451,""bce2"":1.7982216222505605,""rank1"":0.16025641025641027,""rank2"":0.01282051282051282}]","[0,11,0,2]","{""24"":13}"
1674,anomaly_nuscenes,scene-0350,8313,"[""8f7f7630e2385f160ace66f1df5f34c21be842c442a33c7cc8567ed6e2194d34"",""8faa631d821de86e3f2c716b7bddad9a89876338c772c3a3b7635bd0f08c7131"",""900209dc31297827eb341c1b7a15ee48d860648bd7a63be0e50ac7408041dab3"",""91877624e3e947945a4a8c0ec1877fa0f2b47d0c7f4fa384541098d44410cc68""]",1336,11022,168,1378,1,78,0,0,0,78,78,32.668018830128204,0.00564155789918643,6.480418669871795,0,6.676331451243706e-05,98.67782955850012,0.0024052428258676496,39.1484375,0,1.95643412490658e-06,99.93746091307068,1,12,0,13,0,"[{""slot"":8760,""score1"":0.94140625,""score2"":1.578125,""bce1"":0.32936050885893525,""bce2"":0.18760894041752013,""rank1"":0.004005798870746223,""rank2"":0.00015260186174271325},{""slot"":9035,""score1"":6.0,""score2"":30.0,""bce1"":0.0024756851377304495,""bce2"":9.357622968839737e-14,""rank1"":0.00015260186174271325,""rank2"":0.0},{""slot"":9003,""score1"":6.28125,""score2"":30.5,""bce1"":0.0018693120535137908,""bce2"":5.675685232632562e-14,""rank1"":0.00015260186174271325,""rank2"":0.0}]","[0,0,0,0]",{}
1675,normal_nuscenes,scene-0350,8323,[],963,11068,121,1384,0,26328,12,698,0,25618,26262,-3.8758092231208594,0.06815527291209192,-4.267154308011633,710,,,0.0032637697204268255,-8.142963531132493,12,,,,,,,,"[{""slot"":25492,""score1"":5.40625,""score2"":11.625,""bce1"":5.410728397334759,""bce2"":11.625008939736263,""rank1"":null,""rank2"":null},{""slot"":25524,""score1"":5.5,""score2"":11.375,""bce1"":5.504078443270571,""bce2"":11.375011478834008,""rank1"":null,""rank2"":null},{""slot"":25588,""score1"":5.5,""score2"":6.875,""bce1"":5.504078443270571,""bce2"":6.87603276415411,""rank1"":null,""rank2"":null}]","[0,0,2,10]","{""17"":5,""24"":2,""28"":4,""30"":1}"
1676,anomaly_nuscenes,scene-0350,8330,"[""8f7f7630e2385f160ace66f1df5f34c21be842c442a33c7cc8567ed6e2194d34"",""8faa631d821de86e3f2c716b7bddad9a89876338c772c3a3b7635bd0f08c7131"",""900209dc31297827eb341c1b7a15ee48d860648bd7a63be0e50ac7408041dab3"",""91877624e3e947945a4a8c0ec1877fa0f2b47d0c7f4fa384541098d44410cc68""]",4628,11366,579,1421,0,25858,41,140,17,25660,25245,-1.5806616471053294,0.03911240319206379,-6.192240679989706,181,0.0,100.0,0.007968515660843976,-7.772902327095036,58,0.0,100.0,0,0,0,0,0,"[{""slot"":16488,""score1"":23.625,""score2"":11.875,""bce1"":23.62500000005493,""bce2"":11.875006962280487,""rank1"":0.0,""rank2"":0.0},{""slot"":16074,""score1"":6.96875,""score2"":10.5,""bce1"":6.9696903859049195,""bce2"":10.50002753607023,""rank1"":0.0,""rank2"":0.0},{""slot"":16010,""score1"":6.90625,""score2"":10.1875,""bce1"":6.907251005239527,""bce2"":10.18753763715545,""rank1"":0.0,""rank2"":0.0}]","[3,21,5,12]","{""24"":27,""27"":1,""28"":12,""30"":1}"
1676,anomaly_nuscenes,scene-0350,8330,"[""8f7f7630e2385f160ace66f1df5f34c21be842c442a33c7cc8567ed6e2194d34"",""8faa631d821de86e3f2c716b7bddad9a89876338c772c3a3b7635bd0f08c7131"",""900209dc31297827eb341c1b7a15ee48d860648bd7a63be0e50ac7408041dab3"",""91877624e3e947945a4a8c0ec1877fa0f2b47d0c7f4fa384541098d44410cc68""]",4628,11366,579,1421,1,187,0,0,0,187,184,4.356617647058823,1.3180323313537895e-14,36.969251336898395,0,0.0,100.0,1.7413437113321366e-09,41.32586898395722,0,0.0,100.0,0,0,0,0,0,"[{""slot"":16520,""score1"":26.75,""score2"":14.9375,""bce1"":2.4133627718303018e-12,""bce2"":3.256312721264402e-07,""rank1"":0.0,""rank2"":0.0},{""slot"":16329,""score1"":35.5,""score2"":35.0,""bce1"":3.824246628097135e-16,""bce2"":6.305116760146987e-16,""rank1"":0.0,""rank2"":0.0},{""slot"":16552,""score1"":31.25,""score2"":35.75,""bce1"":2.6810038677817674e-14,""bce2"":2.978326268620228e-16,""rank1"":0.0,""rank2"":0.0}]","[0,0,0,0]",{}
1677,normal_nuscenes,scene-0351,8335,[],4986,9851,624,1232,0,25878,32,152,2,25692,24605,-1.1065451603361809,0.02549773246816377,-7.298907038140808,184,,,0.003944275463821442,-8.405452198476988,34,,,,,,,,"[{""slot"":7383,""score1"":4.25,""score2"":5.28125,""bce1"":4.264163456931505,""bce2"":5.286323178869939,""rank1"":null,""rank2"":null},{""slot"":7415,""score1"":4.3125,""score2"":5.15625,""bce1"":4.325811021623458,""bce2"":5.161996727367274,""rank1"":null,""rank2"":null},{""slot"":6711,""score1"":4.84375,""score2"":4.84375,""bce1"":4.8515965929395275,""bce2"":4.8515965929395275,""rank1"":null,""rank2"":null}]","[0,0,15,17]","{""2"":3,""26"":1,""27"":7,""28"":16,""30"":5}"
1678,anomaly_nuscenes,scene-0351,8339,"[""92718cbec333603b9c5a0b840e54526c83074b0c08b6a8f25bb6fd2d60fb47f4"",""93360b076f91e0d7c29cf3f0509caae8e31cb799c28fb0204481ccbfce5c2c92"",""939676808fdf2d0dbef0ed14f256bc84827694eac2f3c426eb8435d39ec52c58"",""957002921eb78675cfa31fb765937932ff3a8c620641945a2671d128fad588ed""]",2189,10258,274,1283,0,26054,25,424,12,25593,25793,-2.7277783409745893,0.07641643482760697,-5.555441327752801,449,9.365164658017964e-05,98.89843049327354,0.003927565359304523,-8.28321966872739,37,7.292546250095956e-06,99.82575757575758,4,119,6,120,6,"[{""slot"":28821,""score1"":6.59375,""score2"":3.484375,""bce1"":6.595117960877635,""bce2"":3.5145869122357967,""rank1"":0.02,""rank2"":0.02},{""slot"":8982,""score1"":8.375,""score2"":2.71875,""bce1"":8.37523053329275,""bce2"":2.782623127333023,""rank1"":0.02,""rank2"":0.02},{""slot"":8343,""score1"":8.3125,""score2"":2.484375,""bce1"":8.31274539958856,""bce2"":2.564458613847544,""rank1"":0.02,""rank2"":0.02}]","[0,9,0,16]","{""2"":1,""24"":17,""27"":3,""28"":2,""30"":2}"
1678,anomaly_nuscenes,scene-0351,8339,"[""92718cbec333603b9c5a0b840e54526c83074b0c08b6a8f25bb6fd2d60fb47f4"",""93360b076f91e0d7c29cf3f0509caae8e31cb799c28fb0204481ccbfce5c2c92"",""939676808fdf2d0dbef0ed14f256bc84827694eac2f3c426eb8435d39ec52c58"",""957002921eb78675cfa31fb765937932ff3a8c620641945a2671d128fad588ed""]",2189,10258,274,1283,1,100,0,0,0,100,98,19.62859375,5.7042834657215705e-05,20.2821875,0,9.365164658017963e-05,98.89843049327354,0.004868873239020893,39.91078125,0,7.292546250095954e-06,99.82575757575758,2,0,0,2,0,"[{""slot"":26219,""score1"":5.8125,""score2"":1.2578125,""bce1"":0.0029854848580846164,""bce2"":0.2501945116189463,""rank1"":0.004720964151377908,""rank2"":0.00038381822368926076},{""slot"":26251,""score1"":5.90625,""score2"":1.3203125,""bce1"":0.0027186777265181634,""bce2"":0.23669281228299296,""rank1"":0.004644200506640056,""rank2"":0.0003454364013203347},{""slot"":25484,""score1"":20.125,""score2"":30.625,""bce1"":1.818961685898735e-09,""bce2"":5.0087746378433805e-14,""rank1"":0.0,""rank2"":0.0}]","[0,0,0,0]",{}
1679,normal_nuscenes,scene-0351,8342,[],4299,12153,538,1520,0,26322,17,37,3,26265,20997,-0.41542795119101894,0.008447103252511088,-7.298953135536576,54,,,0.0035550456507127937,-7.714381086727594,20,,,,,,,,"[{""slot"":20305,""score1"":1.9609375,""score2"":4.71875,""bce1"":2.092602777042093,""bce2"":4.727636725315886,""rank1"":null,""rank2"":null},{""slot"":26548,""score1"":11.25,""score2"":3.390625,""bce1"":11.25001300721306,""bce2"":3.423757617828712,""rank1"":null,""rank2"":null},{""slot"":20177,""score1"":2.03125,""score2"":3.28125,""bce1"":2.1545037809674685,""bce2"":3.318142284148856,""rank1"":null,""rank2"":null}]","[0,0,6,11]","{""2"":1,""24"":2,""27"":7,""28"":5,""30"":2}"
1680,anomaly_nuscenes,scene-0351,8345,"[""92718cbec333603b9c5a0b840e54526c83074b0c08b6a8f25bb6fd2d60fb47f4"",""93360b076f91e0d7c29cf3f0509caae8e31cb799c28fb0204481ccbfce5c2c92"",""939676808fdf2d0dbef0ed14f256bc84827694eac2f3c426eb8435d39ec52c58"",""957002921eb78675cfa31fb765937932ff3a8c620641945a2671d128fad588ed""]",5000,6735,626,842,0,26498,68,224,67,26139,7858,0.5423059182415747,0.04068202899479705,-7.287295511906367,292,0.0,100.0,0.024889650373624166,-6.744989593664793,135,0.0,100.0,0,0,0,0,0,"[{""slot"":12169,""score1"":20.875,""score2"":28.375,""bce1"":20.875000000859217,""bce2"":28.375000000000476,""rank1"":0.0,""rank2"":0.0},{""slot"":12073,""score1"":20.0,""score2"":27.75,""bce1"":20.000000002061153,""bce2"":27.750000000000888,""rank1"":0.0,""rank2"":0.0},{""slot"":12137,""score1"":20.75,""score2"":27.625,""bce1"":20.75000000097362,""bce2"":27.625000000001005,""rank1"":0.0,""rank2"":0.0}]","[0,45,0,23]","{""24"":50,""27"":8,""30"":10}"
1680,anomaly_nuscenes,scene-0351,8345,"[""92718cbec333603b9c5a0b840e54526c83074b0c08b6a8f25bb6fd2d60fb47f4"",""93360b076f91e0d7c29cf3f0509caae8e31cb799c28fb0204481ccbfce5c2c92"",""939676808fdf2d0dbef0ed14f256bc84827694eac2f3c426eb8435d39ec52c58"",""957002921eb78675cfa31fb765937932ff3a8c620641945a2671d128fad588ed""]",5000,6735,626,842,1,48,0,0,0,48,48,3.078125,1.1382308185775233e-16,37.255208333333336,0,0.0,100.0,4.170870155137976e-18,40.333333333333336,0,0.0,100.0,0,0,0,0,0,"[{""slot"":11466,""score1"":36.0,""score2"":37.75,""bce1"":2.319522830243569e-16,""bce2"":4.0307262913476244e-17,""rank1"":0.0,""rank2"":0.0},{""slot"":11530,""score1"":37.0,""score2"":39.0,""bce1"":8.533047625744066e-17,""bce2"":1.1548224173015786e-17,""rank1"":0.0,""rank2"":0.0},{""slot"":11562,""score1"":37.0,""score2"":39.0,""bce1"":8.533047625744066e-17,""bce2"":1.1548224173015786e-17,""rank1"":0.0,""rank2"":0.0}]","[0,0,0,0]",{}
1681,normal_nuscenes,scene-0351,8356,[],3467,8885,434,1111,0,25934,31,58,9,25836,23837,-1.3788229291510947,0.012844665240069941,-6.459463923073241,89,,,0.0065245578954108725,-7.8382868522243365,40,,,,,,,,"[{""slot"":25716,""score1"":8.0625,""score2"":12.9375,""bce1"":8.062815088329195,""bce2"":12.937502406105235,""rank1"":null,""rank2"":null},{""slot"":5848,""score1"":6.25,""score2"":5.90625,""bce1"":6.2519285932042195,""bce2"":5.908968677726518,""rank1"":null,""rank2"":null},{""slot"":7604,""score1"":8.25,""score2"":5.71875,""bce1"":8.250261224435228,""bce2"":5.722028433164655,""rank1"":null,""rank2"":null}]","[0,0,10,21]","{""9"":5,""24"":1,""27"":18,""28"":4,""30"":3}"
1682,anomaly_nuscenes,scene-0351,8362,"[""92718cbec333603b9c5a0b840e54526c83074b0c08b6a8f25bb6fd2d60fb47f4"",""93360b076f91e0d7c29cf3f0509caae8e31cb799c28fb0204481ccbfce5c2c92"",""939676808fdf2d0dbef0ed14f256bc84827694eac2f3c426eb8435d39ec52c58"",""957002921eb78675cfa31fb765937932ff3a8c620641945a2671d128fad588ed""]",4417,9969,553,1247,0,26961,16,54,29,26862,26472,-2.2200843904701175,0.010796051643239882,-6.257911230211579,70,0.0,100.0,0.007097199011178924,-8.477995620681696,45,0.0,100.0,0,0,0,0,0,"[{""slot"":27125,""score1"":0.90625,""score2"":8.1875,""bce1"":1.2456013192704904,""bce2"":8.187778069621652,""rank1"":0.0,""rank2"":0.0},{""slot"":27093,""score1"":0.859375,""score2"":7.5625,""bce1"":1.2124420923618506,""bce2"":7.563019439749966,""rank1"":0.0,""rank2"":0.0},{""slot"":27061,""score1"":1.671875,""score2"":6.5,""bce1"":1.8440573559542,""bce2"":6.501502310159754,""rank1"":0.0,""rank2"":0.0}]","[0,0,0,16]","{""9"":1,""23"":13,""28"":2}"
1682,anomaly_nuscenes,scene-0351,8362,"[""92718cbec333603b9c5a0b840e54526c83074b0c08b6a8f25bb6fd2d60fb47f4"",""93360b076f91e0d7c29cf3f0509caae8e31cb799c28fb0204481ccbfce5c2c92"",""939676808fdf2d0dbef0ed14f256bc84827694eac2f3c426eb8435d39ec52c58"",""957002921eb78675cfa31fb765937932ff3a8c620641945a2671d128fad588ed""]",4417,9969,553,1247,1,150,0,0,0,150,150,16.479583333333334,4.1894670554849455e-08,22.44375,0,0.0,100.0,1.7608678129947144e-16,38.92333333333333,0,0.0,100.0,0,0,0,0,0,"[{""slot"":9994,""score1"":12.75,""score2"":32.75,""bce1"":2.902316196926676e-06,""bce2"":5.982128223767117e-15,""rank1"":0.0,""rank2"":0.0},{""slot"":10026,""score1"":13.375,""score2"":33.5,""bce1"":1.5534989612738985e-06,""bce2"":2.825757287115607e-15,""rank1"":0.0,""rank2"":0.0},{""slot"":10573,""score1"":22.625,""score2"":33.5,""bce1"":1.4930946760856976e-10,""bce2"":2.825757287115607e-15,""rank1"":0.0,""rank2"":0.0}]","[0,0,0,0]",{}
1683,normal_nuscenes,scene-0351,8364,[],445,6266,56,784,0,27220,25,517,45,26633,27026,-3.597679612568246,0.07402409585498732,-3.698083137187075,542,,,0.007118425893150067,-7.295762749755321,70,,,,,,,,"[{""slot"":24790,""score1"":4.75,""score2"":6.03125,""bce1"":4.758614483762176,""bce2"":6.033649607627021,""rank1"":null,""rank2"":null},{""slot"":24822,""score1"":4.5,""score2"":5.3125,""bce1"":4.511047744848594,""bce2"":5.317417476699886,""rank1"":null,""rank2"":null},{""slot"":28757,""score1"":4.59375,""score2"":2.578125,""bce1"":4.603814043647628,""bce2"":2.6512975902691815,""rank1"":null,""rank2"":null}]","[0,0,0,25]","{""9"":6,""17"":7,""24"":2,""27"":2,""30"":8}"
1684,anomaly_nuscenes,scene-0351,8370,"[""92718cbec333603b9c5a0b840e54526c83074b0c08b6a8f25bb6fd2d60fb47f4"",""93360b076f91e0d7c29cf3f0509caae8e31cb799c28fb0204481ccbfce5c2c92"",""939676808fdf2d0dbef0ed14f256bc84827694eac2f3c426eb8435d39ec52c58"",""957002921eb78675cfa31fb765937932ff3a8c620641945a2671d128fad588ed""]",5541,11952,693,1495,0,26929,59,54,34,26782,25146,-1.3844964214640707,0.015328328034563549,-6.062017128936712,113,1.1788789686223678e-06,99.97510076865393,0.01678268456927181,-7.446513550400782,93,0.0,100.0,0,2,0,2,0,"[{""slot"":17668,""score1"":6.65625,""score2"":12.5,""bce1"":6.657535133550621,""bce2"":12.500003726646229,""rank1"":0.015873015873015872,""rank2"":0.0},{""slot"":17127,""score1"":4.78125,""score2"":12.4375,""bce1"":4.7896005474515455,""bce2"":12.437503966993784,""rank1"":0.0,""rank2"":0.0},{""slot"":30133,""score1"":4.6875,""score2"":8.9375,""bce1"":4.696667531083942,""bce2"":8.937631360424469,""rank1"":0.0,""rank2"":0.0}]","[37,13,0,9]","{""9"":5,""24"":50,""30"":4}"
1684,anomaly_nuscenes,scene-0351,8370,"[""92718cbec333603b9c5a0b840e54526c83074b0c08b6a8f25bb6fd2d60fb47f4"",""93360b076f91e0d7c29cf3f0509caae8e31cb799c28fb0204481ccbfce5c2c92"",""939676808fdf2d0dbef0ed14f256bc84827694eac2f3c426eb8435d39ec52c58"",""957002921eb78675cfa31fb765937932ff3a8c620641945a2671d128fad588ed""]",5541,11952,693,1495,1,126,0,0,0,126,125,15.475446428571429,5.253030063854889e-05,19.38764880952381,0,1.178878968622368e-06,99.97510076865393,1.9866513172693857e-08,34.86309523809524,0,0.0,100.0,0,2,0,2,0,"[{""slot"":17768,""score1"":5.40625,""score2"":13.25,""bce1"":0.004478397334758957,""bce2"":1.7603447627484183e-06,""rank1"":7.426937502320919e-05,""rank2"":0.0},{""slot"":17736,""score1"":6.25,""score2"":14.125,""bce1"":0.001928593204219381,""bce2"":7.338212497721555e-07,""rank1"":7.426937502320919e-05,""rank2"":0.0},{""slot"":17510,""score1"":11.875,""score2"":19.75,""bce1"":6.96228048675691e-06,""bce2"":2.646573635406941e-09,""rank1"":0.0,""rank2"":0.0}]","[0,0,0,0]",{}
