case,kind,AP_loss,gap_share,points,matched_local_AP,unmatched_local_AP,query_count,distinct_nearest_materials,failure_query,success_query,actual_error_points,material,material_index,material_updates,material_bce,material_wrong,material_rank,within_rank,cross_rank,cross_only_AP,supported,excluded,missing,change,causal_status,score_derivative_updates,training_boundary,validation_boundary
P150:2,anomaly,0.11824127429752292,0.006194276811252345,686,0.11824127429752292,0.0,125,23,41413,41622,"{""index"":6734,""frame"":262,""points"":[{""slot"":131043,""score"":-0.515625,""AP_loss"":0.0009004838402125254,""within_rank"":0.0017861893360696234,""semantic"":2},{""slot"":131042,""score"":-0.50390625,""AP_loss"":0.0008993291915867377,""within_rank"":0.0017529358111959869,""semantic"":2},{""slot"":130011,""score"":-0.408203125,""AP_loss"":0.0008898184874673902,""within_rank"":0.0016436742294683236,""semantic"":2}]}",43559,5442,"[251,1128]","[0.04257979323476483,0.00031041055957099767]","[0,0]","[6.836146122623371e-05,7.120985544399345e-06]",0.00013796138265470122,0.00012215284954504157,0.020208414692031683,相关候选第二次训练访问分类正确；验证错误尚不能区分观测泛化与运行状态差异,该候选不能支持普遍未训练或分类完全没学会；不证明素材覆盖等价,形态、响应、背景关系的等价核验；当前同权重素材推理,优先核验泛化与观测差异；不据此增加该候选重复次数或指定点权重,未完成因果区分,[],,
P137:3,anomaly,0.10916009221541861,0.005718543139367202,749,0.10916009221541861,0.0,46,17,23182,23050,"{""index"":611,""frame"":356,""points"":[{""slot"":128552,""score"":1.7578125,""AP_loss"":0.0006743597670359143,""within_rank"":0.001068110954071229,""semantic"":2},{""slot"":128553,""score"":1.859375,""AP_loss"":0.000665726471504969,""within_rank"":0.00103574395546301,""semantic"":2},{""slot"":129585,""score"":2.484375,""AP_loss"":0.000614827183436885,""within_rank"":0.0007714134668292209,""semantic"":2}]}",43839,5477,"[491,1263]","[5.090937236166369,7.703794401913889]","[16,16]","[0.05648785441747253,0.07958101029537532]",6.497038959742773e-05,0.00010352388103381995,0.023689338666841166,相关候选存在两次访问均分类错误的点；素材关联仍待核验,排除该候选未进入训练；不能认定预算或模型容量不足,近邻是否对应实际失败机制；同权重推理及有效梯度方向,先核验候选观测；确认关联后检查固定状态的局部计算与监督，暂不重复全量训练,未完成因果区分,[],,
P151:1,anomaly,0.1002810907229049,0.005253401052740478,1054,0.1002810907229049,0.0,51,15,42390,42449,"{""index"":7232,""frame"":255,""points"":[{""slot"":89622,""score"":5.875,""AP_loss"":0.0004051783183266402,""within_rank"":8.861407585364893e-05,""semantic"":2},{""slot"":89623,""score"":6.09375,""AP_loss"":0.00039514669605702737,""within_rank"":8.861407585364893e-05,""semantic"":2},{""slot"":91655,""score"":6.28125,""AP_loss"":0.00038703405792544484,""within_rank"":7.876806742546571e-05,""semantic"":2}]}",42576,5319,"[12,1105]","[0.7284444193831056,9.766468079635632e-10]","[15,0]","[0.1815681743620466,2.3178855178512844e-06]",1.611267647442122e-05,3.557230842575382e-05,0.049581809565315195,相关候选第二次训练访问分类正确；验证错误尚不能区分观测泛化与运行状态差异,该候选不能支持普遍未训练或分类完全没学会；不证明素材覆盖等价,形态、响应、背景关系的等价核验；当前同权重素材推理,优先核验泛化与观测差异；不据此增加该候选重复次数或指定点权重,未完成因果区分,[],,
P149:2,anomaly,0.0776079557796616,0.004065629059824215,455,0.0776079557796616,0.0,94,26,40202,40042,"{""index"":6331,""frame"":237,""points"":[{""slot"":120791,""score"":-1.2265625,""AP_loss"":0.0009649725438153964,""within_rank"":0.0027814918555966544,""semantic"":2},{""slot"":120790,""score"":-1.171875,""AP_loss"":0.0009605057859452495,""within_rank"":0.0027131745117749823,""semantic"":2},{""slot"":120793,""score"":-0.86328125,""AP_loss"":0.0009335939985148246,""within_rank"":0.002254472346115183,""semantic"":2}]}",43575,5444,"[256,1350]","[2.9431017536706634e-08,5.678902553941395e-11]","[0,0]","[5.448534173149281e-05,7.416852801145618e-06]",0.00011144897257404514,0.00010672652956424984,0.013368321362609892,相关候选第二次训练访问分类正确；验证错误尚不能区分观测泛化与运行状态差异,该候选不能支持普遍未训练或分类完全没学会；不证明素材覆盖等价,形态、响应、背景关系的等价核验；当前同权重素材推理,优先核验泛化与观测差异；不据此增加该候选重复次数或指定点权重,未完成因果区分,[],,
P153:30550,anomaly,0.06738546190680769,0.003530105765391024,1020,0.06738546190680769,0.0,75,22,43675,43650,"{""index"":8058,""frame"":270,""points"":[{""slot"":112158,""score"":7.40625,""AP_loss"":0.00034277586428560497,""within_rank"":0.00024312347357137332,""semantic"":2},{""slot"":113184,""score"":9.5,""AP_loss"":0.0002796081212580644,""within_rank"":9.393406933439424e-05,""semantic"":2},{""slot"":118310,""score"":13.8125,""AP_loss"":0.0001708473660801357,""within_rank"":0.0,""semantic"":2}]}",43751,5466,"[698,1328]","[1.6203417125899297e-07,1.0915685207423896e-09]","[0,0]","[2.8192372722714104e-07,9.397457574238036e-08]",2.0060439231382755e-05,2.803753177965755e-05,0.028506455908433263,相关候选第二次训练访问分类正确；验证错误尚不能区分观测泛化与运行状态差异,该候选不能支持普遍未训练或分类完全没学会；不证明素材覆盖等价,形态、响应、背景关系的等价核验；当前同权重素材推理,优先核验泛化与观测差异；不据此增加该候选重复次数或指定点权重,未完成因果区分,[],,
P144:3,anomaly,0.06724927693898484,0.003522971476681452,552,0.06724927693898484,0.0,60,13,36773,36588,"{""index"":4366,""frame"":309,""points"":[{""slot"":118290,""score"":2.1875,""AP_loss"":0.0006386211677975404,""within_rank"":0.001515964029370514,""semantic"":2},{""slot"":118291,""score"":2.296875,""AP_loss"":0.0006294847741828793,""within_rank"":0.0014489316063031102,""semantic"":2},{""slot"":117258,""score"":2.4375,""AP_loss"":0.0006185445694771512,""within_rank"":0.001397368203943569,""semantic"":2}]}",43575,5444,"[256,1350]","[2.9431017536706634e-08,5.678902553941395e-11]","[0,0]","[5.448534173149281e-05,7.416852801145618e-06]",0.00011496762300866709,5.225942874913093e-05,0.009539938204127348,相关候选第二次训练访问分类正确；验证错误尚不能区分观测泛化与运行状态差异,该候选不能支持普遍未训练或分类完全没学会；不证明素材覆盖等价,形态、响应、背景关系的等价核验；当前同权重素材推理,优先核验泛化与观测差异；不据此增加该候选重复次数或指定点权重,未完成因果区分,[],,
P150:3,anomaly,0.06135177120880804,0.00321402028171427,545,0.06135177120880804,0.0,117,24,41414,41172,"{""index"":6734,""frame"":262,""points"":[{""slot"":126943,""score"":2.109375,""AP_loss"":0.0006450898595413285,""within_rank"":0.0006460684832592255,""semantic"":2},{""slot"":123847,""score"":2.296875,""AP_loss"":0.0006294847741828793,""within_rank"":0.0006080644548322122,""semantic"":2},{""slot"":125911,""score"":2.46875,""AP_loss"":0.0006160253838012178,""within_rank"":0.000570060426405199,""semantic"":2}]}",41705,5210,"[499,941]","[0.03757590499397299,2.7484362237377155e-08]","[0,0]","[5.12663145891481e-06,7.323759227021155e-07]",0.00011439123500627091,0.00014566558108508886,0.019996291831794636,相关候选第二次训练访问分类正确；验证错误尚不能区分观测泛化与运行状态差异,该候选不能支持普遍未训练或分类完全没学会；不证明素材覆盖等价,形态、响应、背景关系的等价核验；当前同权重素材推理,优先核验泛化与观测差异；不据此增加该候选重复次数或指定点权重,未完成因果区分,[],,
P144:2,anomaly,0.027061216746597044,0.0014176493646028926,531,0.027061216746597044,0.0,73,13,36768,36667,"{""index"":4365,""frame"":308,""points"":[{""slot"":107002,""score"":12.5625,""AP_loss"":0.0002001256816203313,""within_rank"":3.6083590214130336e-05,""semantic"":2},{""slot"":106001,""score"":13.875,""AP_loss"":0.00016944565550845782,""within_rank"":1.0309597204037239e-05,""semantic"":2},{""slot"":106002,""score"":15.125,""AP_loss"":0.00014218827227096894,""within_rank"":0.0,""semantic"":2}]}",44740,5590,"[424,775]","[9.278700957588834e-07,1.1230634843361505e-12]","[0,0]","[2.7792368771382754e-06,0.0]",1.1689893238621963e-05,1.1065530294882587e-05,0.01745361938257288,相关候选第二次训练访问分类正确；验证错误尚不能区分观测泛化与运行状态差异,该候选不能支持普遍未训练或分类完全没学会；不证明素材覆盖等价,形态、响应、背景关系的等价核验；当前同权重素材推理,优先核验泛化与观测差异；不据此增加该候选重复次数或指定点权重,未完成因果区分,[],,
P138:4,anomaly,0.021681411382684035,0.001135818812515926,175,0.021681411382684035,0.0,68,17,24327,24098,"{""index"":1238,""frame"":423,""points"":[{""slot"":84988,""score"":0.6953125,""AP_loss"":0.0007759345381648541,""within_rank"":0.0007872622733303847,""semantic"":2},{""slot"":84989,""score"":1.109375,""AP_loss"":0.0007352595254145409,""within_rank"":0.0005042016806722689,""semantic"":2}]}",45082,5633,"[514,1397]","[2.088331802141884,8.828811268549632e-07]","[18,0]","[0.01267745114125528,9.41444821918987e-06]",0.00010931529075924141,0.00016799202530447737,0.007543569922918559,相关候选第二次训练访问分类正确；验证错误尚不能区分观测泛化与运行状态差异,该候选不能支持普遍未训练或分类完全没学会；不证明素材覆盖等价,形态、响应、背景关系的等价核验；当前同权重素材推理,优先核验泛化与观测差异；不据此增加该候选重复次数或指定点权重,未完成因果区分,[],,
P144:4,anomaly,0.019778905411951705,0.0010361526960283496,144,0.019778905411951705,0.0,56,18,36832,36660,"{""index"":4377,""frame"":320,""points"":[{""slot"":115195,""score"":2.21875,""AP_loss"":0.0006358724032391489,""within_rank"":0.0013843690273257917,""semantic"":2},{""slot"":115190,""score"":4.53125,""AP_loss"":0.0004756028580457534,""within_rank"":0.0006095356165091172,""semantic"":2},{""slot"":116222,""score"":6.5,""AP_loss"":0.0003777931155927943,""within_rank"":0.0003099333643266698,""semantic"":2}]}",45810,5724,"[696,1306]","[0.0743272792814901,2.5417627055273635]","[0,11]","[0.0003544991391780449,0.0025381992029074054]",9.675204487431848e-05,4.912557321873308e-05,0.0035807484943126203,相关候选第二次访问仍有分类错误；不能直接称为没学够,排除该候选未获正常访问；两次权重不同，不能认定模式差异,候选相关性；时间、随机层及表示的区分证据,核对两次困难点位置和观测，必要时对保存状态做小量固定输入前向,未完成因果区分,[],,
P149:0,anomaly,1.3933597127766872e-05,7.299359559394289e-07,1,1.3933597127766872e-05,0.0,1,1,40164,,"{""index"":6326,""frame"":232,""points"":[{""slot"":131035,""score"":29.375,""AP_loss"":1.3933597127766872e-05,""within_rank"":0.0,""semantic"":2}]}",42248,5278,"[357,1406]","[3.2162012837387545e-07,1.3770126121761441e-14]","[0,0]","[3.997985015552161e-06,0.0]",0.0,1.1254992712185706e-06,1.3933597127766872e-05,相关候选第二次训练访问分类正确；验证错误尚不能区分观测泛化与运行状态差异,该候选不能支持普遍未训练或分类完全没学会；不证明素材覆盖等价,形态、响应、背景关系的等价核验；当前同权重素材推理,优先核验泛化与观测差异；不据此增加该候选重复次数或指定点权重,未完成因果区分,[],,
N141:75,normal,2.7360306205746023,0.14333176911860013,4579925,2.2901282705124575,0.44590235006214485,5045,830,30584,31507,"{""index"":2731,""frame"":377,""points"":[{""slot"":127554,""score"":30.625,""AP_loss"":0.001721201392518123,""within_rank"":0.40181268882175225,""semantic"":40},{""slot"":127547,""score"":30.0,""AP_loss"":0.0016268254593422612,""within_rank"":0.33987915407854985,""semantic"":40},{""slot"":127548,""score"":29.375,""AP_loss"":0.001541509086351005,""within_rank"":0.30513595166163143,""semantic"":40}]}",40499,5059,"[273,1314]","[8.294772388963356,6.289509702595353]","[61,51]","[0.011655011655011656,0.011946386946386946]",,,,相关候选存在两次访问均分类错误的点；素材关联仍待核验；已存分数复算的总损失导数均未把该正常局部推向高分,排除该候选未进入训练；不能认定预算或模型容量不足；排除该局部完全漏监督或总分数导数方向反转；两次访问所在更新均未触发梯度裁剪；训练局部有48个错点不在正常异常混合体素中,近邻是否对应实际失败机制；同权重推理及有效梯度方向,先核验候选观测；确认关联后检查固定状态的局部计算与监督，暂不重复全量训练,未完成因果区分,"[273,1314]","{""profile"":40499,""index"":5059,""cases"":[""N141:75""],""points"":66,""mixed_voxel_points"":3,""wrong_outside_mixed_voxels"":48,""nearest_anomaly_m"":[0.024873650027702365,0.10044805665671103,0.17971617254362332]}","{""case"":""N141:75"",""query"":30584,""index"":2731,""points"":108,""mixed_voxel_points"":8,""wrong_outside_mixed_voxels"":79,""nearest_anomaly_m"":[0.03241839897489079,0.1643882801711885,0.42883073774038244]}"
N125:30,normal,1.8908989316177338,0.09905806135909462,6562405,1.56981249073972,0.32108644087801386,21711,1478,5815,6384,"{""index"":52,""frame"":52,""points"":[{""slot"":128686,""score"":10.8125,""AP_loss"":0.00025953844244724694,""within_rank"":0.84,""semantic"":40},{""slot"":128685,""score"":9.875,""AP_loss"":0.00022646186986510295,""within_rank"":0.72,""semantic"":40},{""slot"":130728,""score"":9.8125,""AP_loss"":0.00022430270512723458,""within_rank"":0.72,""semantic"":40}]}",41043,5127,"[513,825]","[0.021700081650832703,0.00499286974487672]","[0,0]","[0.0,0.0]",,,,相关候选第二次训练访问分类正确；验证错误尚不能区分观测泛化与运行状态差异；已存分数复算的总损失导数均未把该正常局部推向高分,该候选不能支持普遍未训练或分类完全没学会；不证明素材覆盖等价；排除该局部完全漏监督或总分数导数方向反转,形态、响应、背景关系的等价核验；当前同权重素材推理,优先核验泛化与观测差异；不据此增加该候选重复次数或指定点权重,未完成因果区分,"[513,825]","{""profile"":41043,""index"":5127,""cases"":[""N125:30""],""points"":161,""mixed_voxel_points"":0,""wrong_outside_mixed_voxels"":0,""nearest_anomaly_m"":[32.39060955181657,32.7345197400694,32.9616221335931]}","{""case"":""N125:30"",""query"":5815,""index"":52,""points"":178,""mixed_voxel_points"":0,""wrong_outside_mixed_voxels"":178,""nearest_anomaly_m"":[14.771270497226704,15.124523363522924,15.456583013413592]}"
N153:73,normal,1.1664474129340587,0.06110639625975423,863605,0.012086688425944011,1.1543607245081147,1,1,43655,,"{""index"":8055,""frame"":267,""points"":[{""slot"":114195,""score"":21.75,""AP_loss"":0.0008330718581801594,""within_rank"":0.11,""semantic"":40},{""slot"":113169,""score"":21.375,""AP_loss"":0.0008073462641351474,""within_rank"":0.09666666666666666,""semantic"":40},{""slot"":114196,""score"":21.25,""AP_loss"":0.0007993202228963082,""within_rank"":0.08666666666666667,""semantic"":40}]}",42522,5312,"[347,1285]","[0.16232124493921893,0.822015517625823]","[1,41]","[0.08808852488363768,0.12869226638023634]",,,,相关候选存在两次访问均分类错误的点；素材关联仍待核验；已存分数复算的总损失导数均未把该正常局部推向高分,排除该候选未进入训练；不能认定预算或模型容量不足；排除该局部完全漏监督或总分数导数方向反转；训练局部有41个错点不在正常异常混合体素中,近邻是否对应实际失败机制；同权重推理及有效梯度方向,先核验候选观测；确认关联后检查固定状态的局部计算与监督，暂不重复全量训练,未完成因果区分,"[347,1285]","{""profile"":42522,""index"":5312,""cases"":[""N153:73""],""points"":168,""mixed_voxel_points"":0,""wrong_outside_mixed_voxels"":41,""nearest_anomaly_m"":[0.08236576253749107,0.33610674840838367,0.5367358347203519]}","{""case"":""N153:73"",""query"":43655,""index"":8055,""points"":167,""mixed_voxel_points"":7,""wrong_outside_mixed_voxels"":53,""nearest_anomaly_m"":[0.03085080205112057,0.23288392573650418,0.4832069593374154]}"
N150:90,normal,1.1032047594697856,0.05779331879029041,2212985,0.02526924932369964,1.077935510146086,1,1,41334,,"{""index"":6697,""frame"":225,""points"":[{""slot"":120382,""score"":27.25,""AP_loss"":0.0012839144224103232,""within_rank"":0.2796610169491525,""semantic"":40},{""slot"":122445,""score"":25.75,""AP_loss"":0.0011430076075829097,""within_rank"":0.2175141242937853,""semantic"":40},{""slot"":121414,""score"":25.625,""AP_loss"":0.0011318422153803382,""within_rank"":0.211864406779661,""semantic"":40}]}",41779,5219,"[170,1032]","[1.5500368271319758,3.442329187229355]","[95,96]","[0.001678005421749557,0.001678005421749557]",,,,相关候选存在两次访问均分类错误的点；素材关联仍待核验；已存分数复算的总损失导数均未把该正常局部推向高分,排除该候选未进入训练；不能认定预算或模型容量不足；排除该局部完全漏监督或总分数导数方向反转；两次访问所在更新均未触发梯度裁剪；训练局部有94个错点不在正常异常混合体素中,近邻是否对应实际失败机制；同权重推理及有效梯度方向,先核验候选观测；确认关联后检查固定状态的局部计算与监督，暂不重复全量训练,未完成因果区分,"[170,1032]","{""profile"":41779,""index"":5219,""cases"":[""N150:90""],""points"":139,""mixed_voxel_points"":2,""wrong_outside_mixed_voxels"":94,""nearest_anomaly_m"":[0.027147057145407483,0.16067164101989012,0.3176954482926204]}","{""case"":""N150:90"",""query"":41334,""index"":6697,""points"":143,""mixed_voxel_points"":2,""wrong_outside_mixed_voxels"":122,""nearest_anomaly_m"":[0.031104452624918316,0.1387867808127768,0.2686502924846065]}"
N147:49,normal,1.07191619031616,0.05615421214570287,1449999,0.00442620141223374,1.0674899889039262,1,1,38136,,"{""index"":5339,""frame"":248,""points"":[{""slot"":100640,""score"":2.765625,""AP_loss"":4.13915970953364e-05,""within_rank"":0.0,""semantic"":40},{""slot"":100615,""score"":2.734375,""AP_loss"":4.081301680890422e-05,""within_rank"":0.0,""semantic"":40},{""slot"":100614,""score"":2.71875,""AP_loss"":4.053188348805952e-05,""within_rank"":0.0,""semantic"":40}]}",46876,5875,"[394,1099]","[1.0886844928603263,0.04677285977537005]","[46,0]","[null,null]",,,,相关候选第二次训练访问分类正确；验证错误尚不能区分观测泛化与运行状态差异；已存分数复算的总损失导数均未把该正常局部推向高分,该候选不能支持普遍未训练或分类完全没学会；不证明素材覆盖等价；排除该局部完全漏监督或总分数导数方向反转,形态、响应、背景关系的等价核验；当前同权重素材推理,优先核验泛化与观测差异；不据此增加该候选重复次数或指定点权重,未完成因果区分,"[394,1099]","{""profile"":46876,""index"":5875,""cases"":[""N147:49""],""points"":157,""mixed_voxel_points"":0,""wrong_outside_mixed_voxels"":0,""nearest_anomaly_m"":null}","{""case"":""N147:49"",""query"":38136,""index"":5339,""points"":168,""mixed_voxel_points"":0,""wrong_outside_mixed_voxels"":168,""nearest_anomaly_m"":[16.457316481418314,16.880156415663624,17.163538361881116]}"
N144:47,normal,1.0561257252035048,0.055327000899314444,950942,0.01588898389207001,1.0402367413114348,1,1,36703,,"{""index"":4354,""frame"":297,""points"":[{""slot"":110093,""score"":22.375,""AP_loss"":0.0008783779045310464,""within_rank"":0.12626262626262627,""semantic"":40},{""slot"":110094,""score"":22.125,""AP_loss"":0.0008603309450589702,""within_rank"":0.09090909090909091,""semantic"":40},{""slot"":110102,""score"":21.25,""AP_loss"":0.0007993202228963082,""within_rank"":0.030303030303030304,""semantic"":40}]}",48483,6105,"[513,983]","[0.26896910603410273,0.013012587068150108]","[1,0]","[null,null]",,,,相关候选第二次训练访问分类正确；验证错误尚不能区分观测泛化与运行状态差异,该候选不能支持普遍未训练或分类完全没学会；不证明素材覆盖等价,形态、响应、背景关系的等价核验；当前同权重素材推理,优先核验泛化与观测差异；不据此增加该候选重复次数或指定点权重,未完成因果区分,[],,
N148:46,normal,0.9594305240346402,0.05026145296845773,1542899,0.01461897722346214,0.9448115468111781,1,1,38981,,"{""index"":5684,""frame"":192,""points"":[{""slot"":111151,""score"":22.5,""AP_loss"":0.0008875274703627873,""within_rank"":0.19078947368421054,""semantic"":40},{""slot"":114233,""score"":20.875,""AP_loss"":0.0007742895992506742,""within_rank"":0.07894736842105263,""semantic"":40},{""slot"":114234,""score"":20.625,""AP_loss"":0.00075812649026806,""within_rank"":0.07894736842105263,""semantic"":40}]}",41291,5158,"[243,1413]","[0.08575872254792696,0.4861005535412042]","[5,5]","[0.0015709309473396626,0.0]",,,,相关候选存在两次访问均分类错误的点；素材关联仍待核验,排除该候选未进入训练；不能认定预算或模型容量不足,近邻是否对应实际失败机制；同权重推理及有效梯度方向,先核验候选观测；确认关联后检查固定状态的局部计算与监督，暂不重复全量训练,未完成因果区分,[],,
N138:85,normal,0.854900294697821,0.04478545332702361,1125069,0.0009646089285964465,0.8539356857692246,1,1,23724,,"{""index"":1161,""frame"":346,""points"":[{""slot"":106722,""score"":0.2333984375,""AP_loss"":7.0020177684405225e-06,""within_rank"":0.0,""semantic"":40},{""slot"":109818,""score"":0.1484375,""AP_loss"":6.387094044754149e-06,""within_rank"":0.0,""semantic"":40},{""slot"":110819,""score"":0.09130859375,""AP_loss"":6.087488911126853e-06,""within_rank"":0.0,""semantic"":40}]}",41082,5132,"[193,940]","[0.015125201705402012,0.0003322739916399337]","[0,0]","[0.0,0.0]",,,,相关候选第二次训练访问分类正确；验证错误尚不能区分观测泛化与运行状态差异,该候选不能支持普遍未训练或分类完全没学会；不证明素材覆盖等价,形态、响应、背景关系的等价核验；当前同权重素材推理,优先核验泛化与观测差异；不据此增加该候选重复次数或指定点权重,未完成因果区分,[],,
N145:69,normal,0.7790480557034116,0.04081180057441213,1127472,0.01166400931495194,0.7673840463884597,1,1,37364,,"{""index"":4693,""frame"":313,""points"":[{""slot"":99839,""score"":32.25,""AP_loss"":0.002021729451984826,""within_rank"":0.4326923076923077,""semantic"":40},{""slot"":100870,""score"":25.5,""AP_loss"":0.0011200192702789497,""within_rank"":0.19230769230769232,""semantic"":40},{""slot"":100873,""score"":21.125,""AP_loss"":0.0007914229532877308,""within_rank"":0.07692307692307693,""semantic"":40}]}",41282,5157,"[196,972]","[0.004108223118411964,0.006165714073270979]","[0,0]","[0.0,0.0]",,,,相关候选第二次训练访问分类正确；验证错误尚不能区分观测泛化与运行状态差异,该候选不能支持普遍未训练或分类完全没学会；不证明素材覆盖等价,形态、响应、背景关系的等价核验；当前同权重素材推理,优先核验泛化与观测差异；不据此增加该候选重复次数或指定点权重,未完成因果区分,[],,
