threshold,tp,fp,precision,recall
17.875,41932,3862,0.9156658077477399,0.4792283340381033
17.75,42188,3967,0.9140504820712816,0.4821540817609344
17.625,42458,4073,0.9124669575121962,0.48523983131235787
17.5,42725,4187,0.9107477830832197,0.48829129475765437
17.375,42994,4297,0.9091370451037195,0.4913656156070355
17.25,43265,4423,0.9072513001174299,0.49446279386050124
17.125,43505,4558,0.9051661361130183,0.49720568235065543
17.0,43803,4686,0.9033595248406855,0.5006114355592636
16.875,44065,4814,0.9015118967245648,0.5036057554943485
16.75,44341,4939,0.8997767857142858,0.5067600772580259
16.625,44611,5060,0.8981296933824565,0.5098458268094492
16.5,44929,5202,0.8962318724940656,0.5134801540589036
16.375,45213,5336,0.8944390591307444,0.5167259054389193
16.25,45506,5470,0.8926946013810421,0.5200745151373158
16.125,45812,5615,0.8908161082699749,0.5235716979622624
16.0,46059,5712,0.8896679608274903,0.5263945873667127
15.9375,46194,5794,0.8885512041240287,0.5279374621424244
15.875,46338,5889,0.887242231029927,0.529583195236517
15.8125,46489,5966,0.8862644171194357,0.5313089292449057
15.75,46629,6036,0.88538877812589,0.532908947530829
15.6875,46780,6120,0.8843100189035917,0.5346346815392176
15.625,46913,6195,0.8833509075845447,0.5361546989108447
15.5625,47063,6267,0.8824864054003375,0.5378690042171911
15.5,47233,6341,0.881640347929966,0.5398118835643836
15.4375,47393,6425,0.8806161507302389,0.541640475891153
15.375,47545,6505,0.8796484736355227,0.5433776386015841
15.3125,47681,6575,0.8788152462400471,0.544931942079338
15.25,47830,6667,0.8776629906233371,0.546634818683642
15.1875,48000,6733,0.876984634498383,0.5485776980308347
15.125,48131,6839,0.8755866836456249,0.5500748579983771
15.0625,48275,6920,0.8746263248482652,0.5517205910924696
15.0,48432,7022,0.8733725249756555,0.5535148973131121
14.9375,48569,7121,0.8721314419105765,0.5550806294929085
14.875,48716,7208,0.8711107932193691,0.5567606486931279
14.8125,48850,7317,0.8697277760962843,0.5582920947667973
14.75,48989,7428,0.8683375578283141,0.5598806843506783
14.6875,49138,7523,0.8672278992605142,0.5615835609549823
14.625,49306,7624,0.8660811522922888,0.5635035828980902
14.5625,49484,7721,0.8650292806572852,0.5655378918616213
14.5,49631,7819,0.863899042645779,0.5672179110618407
14.4375,49791,7932,0.8625851047242867,0.5690465033886102
14.375,49955,8046,0.86127825382321,0.5709208105235488
14.3125,50115,8159,0.859989017400556,0.5727494028503183
14.25,50262,8276,0.8586217499743756,0.5744294220505377
14.1875,50424,8374,0.8575801898023743,0.5762808717813918
14.125,50579,8476,0.8564727796122259,0.5780523205979496
14.0625,50735,8603,0.8550170211331694,0.5798351981165499
14.0,50912,8701,0.8540419036116284,0.5818580783780386
13.9375,51057,8829,0.8525698827772769,0.5835152401741734
13.875,51249,8921,0.8517367458866545,0.5857095509662967
13.8125,51421,9038,0.8505102631535421,0.5876752877175739
13.75,51586,9160,0.8492081783162677,0.5895610235545549
13.6875,51737,9299,0.8476472901238613,0.5912867575629436
13.625,51919,9401,0.846689497716895,0.5933667813346438
13.5625,52075,9517,0.8454831796337187,0.595149658853244
13.5,52240,9633,0.8443101191149613,0.597035394690225
13.4375,52410,9770,0.8428755226761017,0.5989782740374175
13.375,52552,9909,0.8413570067722259,0.6006011497274255
13.3125,52704,10017,0.8402927249246663,0.6023383124378564
13.25,52867,10142,0.8390388674633783,0.6042011908707529
13.1875,53031,10266,0.8378122185885587,0.6060754980056915
13.125,53196,10398,0.8364940088687612,0.6079612338426725
13.0625,53346,10524,0.8352278064819164,0.6096755391490188
13.0,53485,10648,0.8339700310292673,0.6112641287328998
12.9375,53654,10808,0.8323353293413174,0.61319557937805
12.875,53806,10940,0.8310320328668952,0.614932742088481
12.8125,53950,11070,0.829744693940326,0.6165784751825735
12.75,54121,11209,0.8284249196387571,0.6185327832318084
12.6875,54281,11326,0.8273659822884754,0.6203613755585778
12.625,54458,11465,0.8260849779287958,0.6223842558200665
12.5625,54626,11596,0.8248920298390263,0.6243042777631744
12.5,54800,11716,0.8238619279571833,0.6262928719185362
12.4375,54971,11827,0.8229438007125962,0.628247179967771
12.375,55127,11968,0.8216260526119681,0.6300300574863713
12.3125,55291,12129,0.8200978938000594,0.6319043646213099
12.25,55446,12262,0.8188988007325575,0.6336758134378678
12.1875,55599,12413,0.8174880903369993,0.6354244048503411
12.125,55746,12581,0.8158707392392466,0.6371044240505606
12.0625,55897,12720,0.8146231983327746,0.6388301580589493
12.0,56040,12869,0.8132464554702579,0.6404644624509994
11.9375,56182,13000,0.8120898499609726,0.6420873381410074
11.875,56311,13128,0.8109419778510635,0.6435616407044652
11.8125,56447,13250,0.8098913870037447,0.6451159441822192
11.75,56602,13397,0.8086115515935942,0.6468873929987772
11.6875,56739,13549,0.8072359435465514,0.6484531251785735
11.625,56877,13707,0.8058058483509011,0.6500302860604121
11.5625,57001,13876,0.8042242194223796,0.6514474451136585
11.5,57143,14049,0.8026604112821666,0.6530703208036663
11.4375,57295,14210,0.8012726382770435,0.6548074835140973
11.375,57420,14383,0.7996880353188586,0.656236071269386
11.3125,57581,14552,0.7982615446466943,0.6580760922981977
11.25,57744,14715,0.7969196373121351,0.6599389707310941
11.1875,57906,14897,0.795379311292117,0.6617904204619481
11.125,58049,15058,0.7940279316618107,0.6634247248539983
11.0625,58207,15233,0.7925789760348584,0.6652304597766832
11.0,58370,15401,0.7912323270661913,0.6670933382095795
10.9375,58527,15588,0.7896782027929569,0.6688876444302221
10.875,58671,15737,0.788503924309214,0.6705333775243145
10.8125,58825,15904,0.7871776686426956,0.6722933976388301
10.75,58968,16095,0.7855801127053276,0.6739277020308804
10.6875,59112,16249,0.7843844959594485,0.6755734351249728
10.625,59257,16429,0.7829321142615543,0.6772305969211077
10.5625,59428,16610,0.7815565901259897,0.6791849049703426
10.5,59566,16793,0.780078314278605,0.6807620658521811
10.4375,59721,17004,0.778377321603128,0.682533514668739
10.375,59875,17194,0.7769012183887166,0.6842935347832547
10.3125,59996,17392,0.7752623145707345,0.6856764077303741
10.25,60156,17591,0.7737404658700657,0.6875050000571435
10.1875,60303,17785,0.7722441348222518,0.689185019257363
10.125,60473,17986,0.7707592500541685,0.6911278986045555
10.0625,60622,18232,0.7687878864737363,0.6928307752088595
10.0,60763,18462,0.7669674976333228,0.694442222196825
9.9375,60901,18655,0.7655110865302428,0.6960193830786637
9.875,61052,18874,0.7638565673247755,0.6977451170870524
9.8125,61210,19105,0.7621241362136587,0.6995508520097372
9.75,61401,19314,0.7607136220033451,0.7017337340998183
9.6875,61576,19529,0.7592133653905431,0.7037337569572224
9.625,61747,19711,0.7580225392226669,0.7056880650064572
9.5625,61905,19889,0.7568403550382669,0.7074937999291421
9.5,62066,20103,0.7553456899804062,0.7093338209579538
9.4375,62231,20306,0.7539770042526382,0.7112195567949348
9.375,62394,20550,0.7522424768518519,0.7130824352278312
9.3125,62546,20794,0.7504919606431486,0.7148195979382621
9.25,62720,21007,0.7491012457152412,0.7168081920936239
9.1875,62900,21265,0.7473415315154756,0.7188653584612396
9.125,63069,21501,0.7457609081234481,0.7207968091063898
9.0625,63226,21712,0.7443782523723186,0.7225911153270324
9.0,63395,21936,0.7429304707550597,0.7245225659721826
8.9375,63565,22182,0.7413087338332537,0.7264654453193751
8.875,63717,22412,0.7397856703317117,0.7282026080298061
8.8125,63889,22643,0.7383280173808533,0.7301683447810832
8.75,64030,22908,0.7365018748993536,0.7317797917690488
8.6875,64215,23153,0.7349945059976193,0.733894101646876
8.625,64381,23427,0.7332019861516035,0.7357912661858993
8.5625,64555,23651,0.7318663129492324,0.7377798603412611
8.5,64736,23920,0.7301931059375564,0.739848455410919
8.4375,64910,24202,0.7284091929257563,0.7418370495662807
8.375,65095,24491,0.7266202308396401,0.743951359444108
8.3125,65259,24740,0.7251080567561862,0.7458256665790466
8.25,65443,25007,0.723526810392482,0.7479285477548315
8.1875,65604,25274,0.7218908866832456,0.7497685687836433
8.125,65798,25553,0.7202767347921752,0.7519857369798512
8.0625,65982,25844,0.7185546577222137,0.7540886181556361
8.0,66098,26058,0.717240331611615,0.7554143475925439
7.96875,66153,26204,0.7162748898296827,0.7560429262048709
7.9375,66227,26362,0.7152793528388901,0.7568886501560018
7.90625,66328,26519,0.7143795706915679,0.758042949062275
7.875,66410,26665,0.7135106097233413,0.7589801026297444
7.84375,66499,26831,0.7125147326690239,0.7599972571115099
7.8125,66581,26984,0.7116015604125474,0.7609344106789792
7.78125,66679,27150,0.7106438307985804,0.7620544234791254
7.75,66754,27310,0.7096657594829052,0.7629115761322987
7.71875,66846,27437,0.7089931376812363,0.7639630167201911
7.6875,66912,27589,0.7080559994074137,0.7647173110549835
7.65625,67003,27742,0.7071929917146024,0.7657573229408337
7.625,67083,27901,0.7062557904489177,0.7666716191042183
7.59375,67158,28046,0.7054115373303643,0.7675287717573915
7.5625,67236,28181,0.7046543068845175,0.7684202105166916
7.53125,67313,28330,0.7037943184550882,0.7693002205739494
7.5,67393,28478,0.7029550124646661,0.7702145167373341
7.46875,67472,28651,0.701933980420919,0.7711173841986766
7.4375,67552,28811,0.7010159501053309,0.7720316803620613
7.40625,67616,28968,0.7000745465087385,0.772763117292769
7.375,67681,29132,0.6990899982440375,0.7735059829255192
7.34375,67752,29311,0.6980208730412206,0.7743174207705231
7.3125,67834,29483,0.697041626848341,0.7752545743379924
7.28125,67911,29647,0.6961089813239304,0.7761345843952502
7.25,67987,29819,0.6951209537247204,0.7770031657504657
7.21875,68090,29987,0.6942504358820111,0.7781803220608235
7.1875,68168,30170,0.6932010006304785,0.7790717608201236
7.15625,68243,30341,0.6922320051935406,0.7799289134732968
7.125,68309,30528,0.6911278165059643,0.7806832078080892
7.09375,68389,30722,0.690024316170758,0.781597503971474
7.0625,68467,30909,0.6889691676058606,0.7824889427307741
7.03125,68549,31092,0.6879597755943838,0.7834260962982434
7.0,68623,31292,0.6868137917229645,0.7842718202493743
6.96875,68705,31490,0.6857128599231499,0.7852089738168436
6.9375,68769,31692,0.6845342968913309,0.7859404107475514
6.90625,68846,31875,0.6835317361821268,0.7868204208048092
6.875,68929,32069,0.682478860967544,0.7877690030743209
6.84375,68982,32267,0.6813104326956315,0.7883747242825633
6.8125,69064,32449,0.6803463595795612,0.7893118778500325
6.78125,69151,32658,0.6792228584899174,0.7903061749277135
6.75,69225,32838,0.6782575468093237,0.7911518988788443
6.71875,69285,33019,0.677246246481076,0.7918376210013829
6.6875,69366,33229,0.6761148204103514,0.7927633458668099
6.65625,69446,33411,0.6751703821810864,0.7936776420301946
6.625,69522,33615,0.6740742895372175,0.7945462233854101
6.59375,69593,33827,0.6729162637787662,0.7953576612304141
6.5625,69664,34040,0.671758080691198,0.796169099075418
6.53125,69744,34234,0.6707572755775261,0.7970833952388028
6.5,69810,34472,0.669434801787461,0.7978376895735951
6.46875,69870,34655,0.66845252331978,0.7985234116961337
6.4375,69937,34855,0.6673887319642721,0.7992891347329684
6.40625,69997,35072,0.6662003064652752,0.799974856855507
6.375,70067,35304,0.6649552533429501,0.8007748659984686
6.34375,70130,35527,0.6637515734877955,0.8014948742271341
6.3125,70197,35753,0.6625483718735252,0.8022605972639687
6.28125,70269,35982,0.661349069655815,0.803083463811015
6.25,70336,36247,0.6599176228854507,0.8038491868478497
6.21875,70398,36470,0.6587378822472583,0.8045577663744728
6.1875,70459,36717,0.6574139732775994,0.8052549171990537
6.15625,70524,36929,0.6563241603305632,0.8059977828318038
6.125,70594,37138,0.6552741989381057,0.8067977919747654
6.09375,70680,37352,0.6542505924170616,0.807780660350404
6.0625,70747,37572,0.6531356456392692,0.8085463833872387
6.03125,70801,37826,0.651780864794204,0.8091635332975234
6.0,70866,38067,0.6505466662994684,0.8099063989302735
5.96875,70943,38324,0.6492628149395517,0.8107864089875313
5.9375,71006,38556,0.6480896661251164,0.8115064172161968
5.90625,71067,38790,0.646904612359704,0.8122035680407776
5.875,71135,39071,0.6454730232473731,0.8129807197796546
5.84375,71204,39330,0.644181880688295,0.8137693002205739
5.8125,71266,39569,0.6429918347092525,0.8144778797471971
5.78125,71334,39822,0.641746734319335,0.8152550314860741
5.75,71404,40056,0.6406244392607213,0.8160550406290358
5.71875,71482,40315,0.6393910391155397,0.8169464793883359
5.6875,71540,40578,0.6380777395244296,0.8176093441067898
5.65625,71617,40863,0.6367087482219062,0.8184893541640476
5.625,71695,41107,0.635582702434354,0.8193807929233476
5.59375,71750,41386,0.6341924763116956,0.8200093715356747
5.5625,71816,41652,0.6329185320971551,0.8207636658704671
5.53125,71894,41931,0.6316187129365254,0.8216551046297672
5.5,71953,42186,0.6303980234626202,0.8223293980502634
5.46875,72024,42425,0.6293108720914993,0.8231408358952673
5.4375,72100,42703,0.6280323684921125,0.8240094172504828
5.40625,72156,42996,0.6266152563568154,0.8246494245648521
5.375,72205,43293,0.6251623404734281,0.8252094309649253
5.34375,72284,43590,0.6238155237585653,0.8261122984262678
5.3125,72353,43900,0.6223753365504546,0.8269008788671871
5.28125,72419,44221,0.6208762002743484,0.8276551732019795
5.25,72483,44527,0.6194598752243398,0.8283866101326872
5.21875,72555,44802,0.6182417750965005,0.8292094766797334
5.1875,72629,45120,0.616812032373948,0.8300552006308644
5.15625,72700,45449,0.6153247170945162,0.8308666384758683
5.125,72760,45800,0.613697705802969,0.8315523605984069
5.09375,72812,46112,0.6122565672194006,0.8321466531046069
5.0625,72873,46432,0.6108126231088387,0.8328438039291878
5.03125,72945,46751,0.6094188611148242,0.833666670476234
5.0,73002,47079,0.6079396407424988,0.8343181064926456
4.96875,73070,47422,0.6064303024267171,0.8350952582315226
4.9375,73143,47773,0.6049075391180654,0.8359295534806112
4.90625,73205,48100,0.6034788343431845,0.8366381330072343
4.875,73280,48452,0.6019781158610719,0.8374952856604075
4.84375,73342,48829,0.6003224987926759,0.8382038651870307
4.8125,73395,49198,0.5986883427275619,0.8388095863952731
4.78125,73463,49568,0.5971096715461957,0.8395867381341501
4.75,73518,49933,0.5955237300629399,0.8402153167464771
4.71875,73592,50320,0.593905352185422,0.841061040697608
4.6875,73657,50695,0.5923266212043232,0.8418039063303581
4.65625,73721,51084,0.5906894755819078,0.8425353432610658
4.625,73788,51514,0.5888812628689087,0.8433010662979006
4.59375,73858,51938,0.5871251868103914,0.8441010754408622
4.5625,73914,52301,0.585619775779424,0.8447410827552315
4.53125,73977,52728,0.5838522552385462,0.845461090983897
4.5,74045,53152,0.5821285093201883,0.8462382427227739
4.46875,74093,53570,0.5803795931475839,0.8467868204208048
4.4375,74166,53975,0.578784307910817,0.8476211156698934
4.40625,74247,54336,0.5774246984438067,0.8485468405353204
4.375,74330,54749,0.5758488987364327,0.849495422804832
4.34375,74396,55169,0.5741982788561726,0.8502497171396245
4.3125,74448,55565,0.572619661110812,0.8508440096458245
4.28125,74535,56003,0.5709831619911443,0.8518383067235054
4.25,74602,56481,0.5691203283415851,0.8526040297603401
4.21875,74668,56957,0.5672782526115859,0.8533583240951326
4.1875,74737,57434,0.5654568702665487,0.8541469045360518
4.15625,74818,57878,0.5638301079158377,0.8550726294014789
4.125,74906,58346,0.5621379041215141,0.8560783551812021
4.09375,74980,58794,0.560497555578812,0.8569240791323329
4.0625,75052,59250,0.5588300993283793,0.8577469456793791
4.03125,75132,59730,0.557102816212128,0.8586612418427639
4.0,75184,60088,0.5557986870897156,0.859255534348964
3.984375,75201,60317,0.5549152142150858,0.8594498222836833
3.96875,75237,60570,0.5539994256555258,0.8598612555572064
3.953125,75269,60819,0.5530906472282641,0.8602269740225602
3.9375,75308,61043,0.5523098473791904,0.8606726934022103
3.921875,75325,61281,0.5514033058577222,0.8608669813369295
3.90625,75363,61523,0.5505530149175226,0.8613012720145373
3.890625,75393,61776,0.5496358506659668,0.8616441330758066
3.875,75428,62012,0.5488067520372526,0.8620441376472874
3.859375,75467,62275,0.54788662862453,0.8624898570269375
3.84375,75505,62514,0.5470623609792855,0.8629241477045452
3.828125,75533,62770,0.5461414430634187,0.8632441513617298
3.8125,75574,63054,0.5451568225755259,0.8637127281454645
3.796875,75603,63273,0.5443921195886978,0.8640441605046915
3.78125,75630,63546,0.5434126573547163,0.8643527354598338
3.765625,75671,63780,0.542635047436017,0.8648213122435685
3.75,75703,64047,0.5417030411449016,0.8651870307089223
3.734375,75741,64290,0.5408873749384066,0.8656213213865301
3.71875,75777,64548,0.5400106894708712,0.8660327546600533
3.703125,75809,64821,0.539067055393586,0.8663984731254072
3.6875,75839,65102,0.5380904066240484,0.8667413341866764
3.671875,75873,65356,0.5372338542367361,0.867129910056115
3.65625,75910,65630,0.536314822664971,0.8675527720316804
3.640625,75958,65894,0.5354735921946818,0.8681013497297112
3.625,75989,66155,0.5345916816749212,0.8684556394930227
3.609375,76025,66407,0.5337634801168277,0.868867072766546
3.59375,76062,66680,0.5328634879713049,0.8692899347421114
3.578125,76098,66965,0.5319195039947435,0.8697013680156345
3.5625,76126,67233,0.5310165388988484,0.8700213716728191
3.546875,76157,67474,0.5302267616322381,0.8703756614361307
3.53125,76181,67760,0.5292515683509216,0.8706499502851461
3.515625,76215,68045,0.5283169277693054,0.8710385261545847
3.5,76250,68306,0.5274772406541409,0.8714385307260655
3.484375,76293,68619,0.5264781384564425,0.8719299649138847
3.46875,76330,68889,0.5256199257672894,0.8723528268894502
3.453125,76375,69164,0.5247734284281189,0.8728671184813541
3.4375,76408,69456,0.5238304173750892,0.8732442656487502
3.421875,76449,69754,0.5228962469990356,0.8737128424324849
3.40625,76489,70059,0.5219382045473155,0.8741699905141773
3.390625,76525,70349,0.5210248239988017,0.8745814237877004
3.375,76555,70648,0.5200641291278031,0.8749242848489697
3.359375,76590,70960,0.5190782785496442,0.8753242894204505
3.34375,76614,71237,0.5181838472516249,0.875598578269466
3.328125,76644,71519,0.5172951411620985,0.8759414393307352
3.3125,76678,71819,0.5163605998774387,0.8763300152001737
3.296875,76718,72135,0.5153943823772447,0.8767871632818661
3.28125,76751,72445,0.5144306817877154,0.8771643104492622
3.265625,76787,72750,0.5134983315166146,0.8775757437227854
3.25,76822,73054,0.5125703915236596,0.8779757482942662
3.234375,76853,73369,0.511596171000253,0.8783300380575778
3.21875,76886,73711,0.510541378646321,0.878707185224974
3.203125,76913,74041,0.5095128317235714,0.8790157601801163
3.1875,76947,74369,0.5085185968436914,0.8794043360495548
3.171875,76976,74682,0.5075630695380395,0.8797357684087818
3.15625,77007,74996,0.5066150010197167,0.8800900581720934
3.140625,77048,75309,0.5057069908176192,0.8805586349558281
3.125,77088,75692,0.504568660819479,0.8810157830375205
3.109375,77121,76030,0.503561844192986,0.8813929302049166
3.09375,77148,76367,0.5025437253688565,0.881701505160059
3.078125,77182,76676,0.5016443733832495,0.8820900810294975
3.0625,77212,77026,0.5006029642500551,0.8824329420907667
3.046875,77244,77351,0.49965393447394807,0.8827986605561207
3.03125,77289,77694,0.49869340508313814,0.8833129521480245
3.015625,77321,78008,0.49778856491704704,0.8836786706133785
3.0,77357,78363,0.49676984330850243,0.8840901038869016
2.984375,77393,78722,0.4957435224033565,0.8845015371604247
2.96875,77417,79095,0.494639388673073,0.8847758260094402
2.953125,77446,79468,0.49355698025670114,0.8851072583686671
2.9375,77475,79789,0.4926429443483569,0.885438690727894
2.921875,77511,80153,0.49162142277247817,0.8858501240014172
2.90625,77538,80516,0.4905791691447227,0.8861586989565595
2.890625,77568,80869,0.4895826101226355,0.8865015600178288
2.875,77584,81249,0.4884627250004722,0.8866844192505057
2.859375,77614,81626,0.487402662647576,0.887027280311775
2.84375,77649,81996,0.4863854176454007,0.8874272848832558
2.828125,77691,82376,0.4853655031955369,0.8879072903690328
2.8125,77721,82743,0.48435163027221056,0.8882501514303021
2.796875,77756,83117,0.483337788193171,0.8886501560017829
2.78125,77787,83535,0.4821846989251311,0.8890044457650944
2.765625,77826,83924,0.4811499227202473,0.8894501651447445
2.75,77869,84310,0.48014231188994877,0.8899415993325638
2.734375,77909,84700,0.47911862197049365,0.8903987474142562
2.71875,77951,85137,0.4779689492789169,0.8908787529000332
2.703125,77985,85538,0.47690538945591754,0.8912673287694717
2.6875,78012,85926,0.47586282619038905,0.891575903724614
2.671875,78049,86330,0.47481125934578017,0.8919987657001794
2.65625,78081,86702,0.4738413549941438,0.8923644841655333
2.640625,78118,87111,0.4727862542289792,0.8927873461410988
2.625,78151,87509,0.47175540263189664,0.8931644933084949
2.609375,78180,87924,0.47066897847131917,0.893495925667722
2.59375,78203,88321,0.46961999471547644,0.893758785814695
2.578125,78233,88759,0.4684835201686308,0.8941016468759643
2.5625,78273,89151,0.46751361811926606,0.8945587949576567
2.546875,78309,89578,0.4664387355780972,0.8949702282311798
2.53125,78342,90032,0.4652856141684583,0.895347375398576
2.515625,78373,90460,0.4642042728613482,0.8957016651618875
2.5,78404,90864,0.46319446085497556,0.8960559549251992
2.484375,78436,91327,0.46203236276456,0.896421673390553
2.46875,78465,91747,0.46098394942777243,0.89675310574978
2.453125,78513,92190,0.4599391926328184,0.8973016834478108
2.4375,78544,92658,0.45877968715318745,0.8976559732111224
2.421875,78592,93065,0.4578432571931235,0.8982045509091533
2.40625,78624,93453,0.45691173137607,0.8985702693745071
2.390625,78658,93901,0.4558324978702936,0.8989588452439456
2.375,78694,94385,0.45467098839258374,0.8993702785174688
2.359375,78737,94841,0.4536116328106096,0.899861712705288
2.34375,78779,95325,0.4524824242981207,0.900341718191065
2.328125,78817,95808,0.45135003579098065,0.9007760088686728
2.3125,78852,96274,0.45025867089980925,0.9011760134401536
2.296875,78892,96733,0.4492071174377224,0.9016331615218459
2.28125,78932,97259,0.4479911005669983,0.9020903096035383
2.265625,78975,97736,0.44691615122997436,0.9025817437913576
2.25,79014,98242,0.4457620616509455,0.9030274631710077
2.234375,79049,98738,0.4446275599453278,0.9034274677424885
2.21875,79086,99189,0.443618005889777,0.9038503297180539
2.203125,79121,99736,0.4423701616375093,0.9042503342895347
2.1875,79158,100252,0.44121286438883006,0.9046731962651001
2.171875,79204,100739,0.4401616067310204,0.9051989165590464
2.15625,79247,101228,0.4391023687491342,0.9056903507468657
2.140625,79282,101770,0.43789629498707555,0.9060903553183465
2.125,79325,102317,0.4367106726417899,0.9065817895061657
2.109375,79366,102853,0.43555282379993304,0.9070503662899004
2.09375,79400,103356,0.43445906016765523,0.907438942159339
2.078125,79441,103909,0.4332751568039269,0.9079075189430736
2.0625,79479,104456,0.43210373229673527,0.9083418096206813
2.046875,79527,104971,0.431045322984531,0.9088903873187122
2.03125,79577,105514,0.42993446466873053,0.9094618224208276
2.015625,79622,106063,0.4288014648463796,0.9099761140127316
2.0,79650,106458,0.42797730350119284,0.9102961176699162
1.9921875,79668,106745,0.42737362737577317,0.9105018343066777
1.984375,79681,107010,0.4268068626768296,0.9106504074332278
1.9765625,79710,107286,0.4262658024770583,0.9109818397924547
1.96875,79730,107544,0.42573982506915004,0.9112104138333009
1.9609375,79749,107814,0.4251851377937013,0.9114275591721048
1.953125,79761,108105,0.42456325253105937,0.9115647035966126
1.9453125,79782,108384,0.42399795924874845,0.9118047063395011
1.9375,79797,108669,0.42340262965203274,0.9119761368701357
1.9296875,79820,108968,0.4228022967561498,0.9122389970171088
1.921875,79832,109243,0.42222398519106175,0.9123761414416165
1.9140625,79848,109550,0.42158840114467944,0.9125590006742934
1.90625,79866,109832,0.42101656316882624,0.912764717311055
1.8984375,79888,110138,0.42040562870344056,0.9130161487559858
1.890625,79910,110417,0.4198563524880863,0.9132675802009166
1.8828125,79932,110723,0.4192494295979649,0.9135190116458474
1.875,79963,111011,0.4187114476316148,0.913873301409159
1.8671875,79987,111304,0.418143038616558,0.9141475902581744
1.859375,80001,111620,0.41749599469786713,0.9143075920867667
1.8515625,80029,111930,0.4169067352924322,0.9146275957439514
1.84375,80049,112204,0.41637321654278475,0.9148561697847976
1.8359375,80064,112500,0.41577865021499344,0.9150276003154322
1.828125,80084,112795,0.4152033139947843,0.9152561743562784
1.8203125,80105,113118,0.41457279930443064,0.9154961770991669
1.8125,80127,113434,0.41396252344222234,0.9157476085440976
1.8046875,80141,113746,0.4133386972824377,0.91590761037269
1.796875,80166,114040,0.4127884823331926,0.9161933279237477
1.7890625,80191,114342,0.41222311895668085,0.9164790454748054
1.78125,80227,114638,0.4117055397326354,0.9168904787483285
1.7734375,80249,114937,0.411141167911633,0.9171419101932593
1.765625,80267,115244,0.4105497900373892,0.9173476268300209
1.7578125,80290,115567,0.4099419474412454,0.917610486976994
1.75,80309,115887,0.4093304654529144,0.9178276323157979
1.7421875,80328,116238,0.408656634412869,0.9180447776546018
1.734375,80344,116530,0.4080985808181883,0.9182276368872787
1.7265625,80362,116881,0.40742637254554026,0.9184333535240403
1.71875,80396,117212,0.40684587668515443,0.9188219293934787
1.7109375,80413,117539,0.4062247413514387,0.919016217328198
1.703125,80438,117875,0.4056113315818933,0.9193019348792557
1.6953125,80465,118174,0.40508158015294077,0.9196105098343981
1.6875,80491,118495,0.40450584463228567,0.9199076560874981
1.6796875,80512,118826,0.4038968987348122,0.9201476588303866
1.671875,80528,119160,0.40326909979568126,0.9203305180630635
1.6640625,80547,119479,0.4026826512553368,0.9205476634018674
1.65625,80570,119822,0.40206195856122,0.9208105235488405
1.6484375,80587,120202,0.40135166767103775,0.9210048114835598
1.640625,80607,120565,0.4006869743304237,0.921233385524406
1.6328125,80633,120908,0.40008236537478725,0.921530531777506
1.625,80655,121297,0.39937707970210745,0.9217819632224368
1.6171875,80672,121638,0.39875438683208936,0.9219762511571561
1.609375,80693,121984,0.39813595030516535,0.9222162539000446
1.6015625,80717,122320,0.39754823012554363,0.92249054274906
1.59375,80733,122662,0.39692716143464685,0.922673401981737
1.5859375,80755,123023,0.3962890989213752,0.9229248334266678
1.578125,80780,123363,0.39570301210426023,0.9232105509777254
1.5703125,80802,123742,0.39503480913642053,0.9234619824226563
1.5625,80818,124102,0.3943880538746828,0.9236448416553332
1.5546875,80841,124457,0.39377392863057603,0.9239077018023063
1.546875,80866,124799,0.3931928135560256,0.9241934193533641
1.5390625,80886,125129,0.3926218964638497,0.9244219933942103
1.53125,80913,125501,0.3919937601131706,0.9247305683493525
1.5234375,80934,125837,0.3914185258087449,0.924970571092241
1.515625,80957,126212,0.39077757772639726,0.9252334312392142
1.5078125,80977,126601,0.39010396092071414,0.9254620052800604
1.5,80999,126995,0.3894295027741185,0.9257134367249912
1.4921875,81023,127359,0.38881957174803966,0.9259877255740065
1.484375,81048,127779,0.38811073280753927,0.9262734431250643
1.4765625,81077,128163,0.3874832727967884,0.9266048754842913
1.46875,81104,128579,0.3867933976526471,0.9269134504394336
1.4609375,81124,128917,0.3862293552211235,0.9271420244802798
1.453125,81151,129301,0.3856033679889001,0.9274505994354221
1.4453125,81175,129704,0.38493638532049185,0.9277248882844376
1.4375,81215,130099,0.3843332670812156,0.92818203636613
1.4296875,81234,130458,0.38373674961736864,0.9283991817049337
1.421875,81255,130828,0.383128303541538,0.9286391844478222
1.4140625,81274,131235,0.3824496844839513,0.9288563297866261
1.40625,81294,131666,0.38173365890308036,0.9290849038274723
1.3984375,81311,132088,0.3810280273103435,0.9292791917621915
1.390625,81328,132442,0.38044627403283904,0.9294734796969109
1.3828125,81358,132835,0.3798350086137269,0.9298163407581801
1.375,81381,133214,0.3792306437708241,0.9300792009051532
1.3671875,81405,133605,0.3786102971954793,0.9303534897541686
1.359375,81432,134017,0.37796415857117,0.930662064709311
1.3515625,81459,134451,0.3772822009170488,0.9309706396644533
1.34375,81477,134865,0.37661203095099427,0.9311763563012149
1.3359375,81492,135316,0.37587173905021953,0.9313477868318495
1.328125,81518,135736,0.37521978881861784,0.9316449330849496
1.3203125,81531,136194,0.3744677919393731,0.9317935062114996
1.3125,81554,136599,0.3738385445077537,0.9320563663584727
1.3046875,81576,137021,0.37317986980608153,0.9323077978034034
