profile,index,group,unit,frame,geometry_sources,visit1,visit2,update1,update2,kind,points,selector,wrong_both,bce1,wrong1,score1,rank1,worst_slot1,bce2,wrong2,score2,rank2,worst_slot2
41872,5230,anomaly_stu,52fbf102e18a88e04164fabd48253ff5ca0dc174720fef75371e3f7a9246ae98,31,"[""train/solid_low_smooth_3""]",1678,9101,210,1138,normal,17,"{""cell"":[-41,-1,4]}",0,0.0017563992456470074,0,"[-6.5,-6.34375,-6.25]",0.0,46066,0.00014590006626840786,0,"[-8.9375,-8.8125,-8.75]",0.0,46067
41873,5231,anomaly_stu,52fbf102e18a88e04164fabd48253ff5ca0dc174720fef75371e3f7a9246ae98,27,"[""train/solid_low_smooth_3""]",1266,8987,159,1124,anomaly,23,"{""instance"":60001}",0,0.002693559433772342,0,"[5.59375,6.0625,6.09375]",4.06371911573472e-06,130831,4.6655607457267256e-17,0,"[37.85,39.0,39.5]",0.0,130831
41874,5231,anomaly_stu,52fbf102e18a88e04164fabd48253ff5ca0dc174720fef75371e3f7a9246ae98,27,"[""train/solid_low_smooth_3""]",1266,8987,159,1124,normal,183,"{""cell"":[5,5,-3]}",0,0.04697579819180413,0,"[-6.03125,-4.28125,-2.128125]",0.0,117124,0.0005208097319534933,0,"[-8.5625,-7.96875,-6.88125]",0.0,111999
41875,5231,anomaly_stu,52fbf102e18a88e04164fabd48253ff5ca0dc174720fef75371e3f7a9246ae98,27,"[""train/solid_low_smooth_3""]",1266,8987,159,1124,normal,237,"{""cell"":[3,6,-3]}",0,0.0036341453548899465,0,"[-6.0,-5.8125,-5.21875]",0.0,116052,0.0004083277710418131,0,"[-8.625,-8.125,-7.14375]",0.0,116052
41876,5231,anomaly_stu,52fbf102e18a88e04164fabd48253ff5ca0dc174720fef75371e3f7a9246ae98,27,"[""train/solid_low_smooth_3""]",1266,8987,159,1124,normal,325,"{""cell"":[-5,6,1]}",0,0.002471067373284379,0,"[-6.0625,-6.0,-5.9375]",0.0,21657,0.00013417133175207624,0,"[-9.0375,-8.9375,-8.8125]",0.0,42137
41877,5231,anomaly_stu,52fbf102e18a88e04164fabd48253ff5ca0dc174720fef75371e3f7a9246ae98,27,"[""train/solid_low_smooth_3""]",1266,8987,159,1124,normal,116,"{""cell"":[11,7,2]}",0,0.0028126747160763348,0,"[-6.09375,-6.0625,-5.375]",0.0,30110,0.00016318895596462507,0,"[-9.0,-8.75,-8.53125]",0.0,39332
41878,5231,anomaly_stu,52fbf102e18a88e04164fabd48253ff5ca0dc174720fef75371e3f7a9246ae98,27,"[""train/solid_low_smooth_3""]",1266,8987,159,1124,normal,35,"{""cell"":[-24,13,-2]}",0,0.0027465155932976906,0,"[-6.03125,-5.9375,-5.7125]",0.0,74831,0.00014370587641162748,0,"[-8.975,-8.875,-8.7125]",0.0,73798
41879,5231,anomaly_stu,52fbf102e18a88e04164fabd48253ff5ca0dc174720fef75371e3f7a9246ae98,27,"[""train/solid_low_smooth_3""]",1266,8987,159,1124,normal,18,"{""cell"":[-40,-1,9]}",0,0.0024424041227441504,0,"[-6.03125,-6.03125,-5.96875]",0.0,23560,0.0002279138848795736,0,"[-8.6875,-8.53125,-8.0]",0.0,23561
41880,5232,anomaly_stu,5336147f28143f1b3e1abf5c8ae04976d0f89b572bd77faae1eaaf791da71da4,353,"[""train/contacts_raised_smooth_2""]",5308,10468,664,1309,anomaly,21,"{""instance"":60001}",0,2.1536288034121713e-06,0,"[12.5,18.0,20.125]",0.0,87008,6.375302039370448e-13,0,"[29.5,37.75,40.0]",0.0,87007
41881,5232,anomaly_stu,5336147f28143f1b3e1abf5c8ae04976d0f89b572bd77faae1eaaf791da71da4,353,"[""train/contacts_raised_smooth_2""]",5308,10468,664,1309,normal,193,"{""cell"":[2,-7,-3]}",0,0.00028670621198133853,0,"[-8.25,-8.1875,-8.0625]",0.0,128712,0.00023719379015560148,0,"[-8.6875,-8.5625,-8.0]",0.0,128712
41882,5232,anomaly_stu,5336147f28143f1b3e1abf5c8ae04976d0f89b572bd77faae1eaaf791da71da4,353,"[""train/contacts_raised_smooth_2""]",5308,10468,664,1309,normal,21,"{""cell"":[-16,-4,-3]}",0,0.01515982003570992,0,"[-4.875,-4.21875,-3.75]",0.0,86988,0.07701586305427614,0,"[-4.46875,-2.46875,-1.9921875]",0.0,94181
41883,5232,anomaly_stu,5336147f28143f1b3e1abf5c8ae04976d0f89b572bd77faae1eaaf791da71da4,353,"[""train/contacts_raised_smooth_2""]",5308,10468,664,1309,normal,717,"{""cell"":[-3,4,-2]}",0,0.0005296974191941164,0,"[-7.78125,-7.59375,-7.34375]",0.0,97462,0.00018153781376057133,0,"[-8.875,-8.5625,-8.4375]",0.0,98474
41884,5232,anomaly_stu,5336147f28143f1b3e1abf5c8ae04976d0f89b572bd77faae1eaaf791da71da4,353,"[""train/contacts_raised_smooth_2""]",5308,10468,664,1309,normal,383,"{""cell"":[-5,-6,-2]}",0,0.00035611601247846896,0,"[-8.375,-8.25,-8.0]",0.0,110449,0.00016580375828457466,0,"[-9.0,-8.75,-8.399999999999999]",0.0,102258
41885,5232,anomaly_stu,5336147f28143f1b3e1abf5c8ae04976d0f89b572bd77faae1eaaf791da71da4,353,"[""train/contacts_raised_smooth_2""]",5308,10468,664,1309,normal,143,"{""cell"":[5,-12,4]}",0,0.0002592383879167357,0,"[-8.4375,-8.25,-8.125]",0.0,11976,0.00013013534861875363,0,"[-9.0625,-9.0,-8.8125]",0.0,12979
41886,5232,anomaly_stu,5336147f28143f1b3e1abf5c8ae04976d0f89b572bd77faae1eaaf791da71da4,353,"[""train/contacts_raised_smooth_2""]",5308,10468,664,1309,normal,39,"{""cell"":[25,-1,9]}",0,0.0003103308538317585,0,"[-8.2,-8.125,-7.99375]",0.0,505,0.00015246000522591374,0,"[-8.9,-8.8125,-8.6875]",0.0,4596
41887,5232,anomaly_stu,5336147f28143f1b3e1abf5c8ae04976d0f89b572bd77faae1eaaf791da71da4,353,"[""train/contacts_raised_smooth_2""]",5308,10468,664,1309,normal,20,"{""cell"":[36,-13,13]}",0,0.0004053033666878275,0,"[-8.06875,-7.890625,-7.340625]",0.0,3651,0.0001574381799260655,0,"[-8.875,-8.8125,-8.625]",0.0,5683
41888,5233,anomaly_stu,5336147f28143f1b3e1abf5c8ae04976d0f89b572bd77faae1eaaf791da71da4,112,"[""train/contacts_raised_smooth_2""]",1554,11285,195,1411,anomaly,5,"{""instance"":60001}",0,0.6930720218183397,2,"[-1.0375,0.4140625,1.803125]",0.0011151404532609654,69161,0.003786242818105609,0,"[4.8125,6.46875,8.975]",3.362232522394871e-05,69162
41889,5233,anomaly_stu,5336147f28143f1b3e1abf5c8ae04976d0f89b572bd77faae1eaaf791da71da4,112,"[""train/contacts_raised_smooth_2""]",1554,11285,195,1411,normal,39,"{""cell"":[11,7,-3]}",0,0.03479226077400826,0,"[-4.4125,-3.421875,-2.8375]",0.0,92585,0.132087023164045,0,"[-2.9625,-2.265625,-0.9851562499999997]",0.0,100772
41890,5233,anomaly_stu,5336147f28143f1b3e1abf5c8ae04976d0f89b572bd77faae1eaaf791da71da4,112,"[""train/contacts_raised_smooth_2""]",1554,11285,195,1411,normal,58,"{""cell"":[-5,7,-4]}",0,0.04626144504609882,0,"[-5.175,-2.921875,-2.4765624999999996]",0.0,125094,0.016586691691638837,0,"[-7.5625,-6.5,-3.2421874999999996]",0.0,122029
41891,5233,anomaly_stu,5336147f28143f1b3e1abf5c8ae04976d0f89b572bd77faae1eaaf791da71da4,112,"[""train/contacts_raised_smooth_2""]",1554,11285,195,1411,normal,1577,"{""cell"":[-1,-5,-1]}",0,0.0018931591404111727,0,"[-6.34375,-6.28125,-6.1875]",0.0,79637,0.0001462740891046101,0,"[-8.875,-8.8125,-8.75]",0.0,67345
41892,5233,anomaly_stu,5336147f28143f1b3e1abf5c8ae04976d0f89b572bd77faae1eaaf791da71da4,112,"[""train/contacts_raised_smooth_2""]",1554,11285,195,1411,normal,340,"{""cell"":[-5,6,-1]}",0,0.002560136573887322,0,"[-6.25,-5.96875,-5.778124999999999]",0.0,73872,0.00022981925642926246,0,"[-8.5625,-8.4375,-8.1875]",0.0,73872
41893,5233,anomaly_stu,5336147f28143f1b3e1abf5c8ae04976d0f89b572bd77faae1eaaf791da71da4,112,"[""train/contacts_raised_smooth_2""]",1554,11285,195,1411,normal,103,"{""cell"":[-5,13,4]}",0,0.005067678853859609,0,"[-5.4375,-5.34375,-5.15625]",0.0,17611,0.00020244634194334978,0,"[-8.625,-8.5,-8.375]",0.0,8389
41894,5233,anomaly_stu,5336147f28143f1b3e1abf5c8ae04976d0f89b572bd77faae1eaaf791da71da4,112,"[""train/contacts_raised_smooth_2""]",1554,11285,195,1411,normal,33,"{""cell"":[-1,31,-1]}",0,0.0024915825612105112,0,"[-6.09375,-6.03125,-5.85]",0.0,66812,0.00016039306548525843,0,"[-8.8625,-8.75,-8.625]",0.0,65778
41895,5233,anomaly_stu,5336147f28143f1b3e1abf5c8ae04976d0f89b572bd77faae1eaaf791da71da4,112,"[""train/contacts_raised_smooth_2""]",1554,11285,195,1411,normal,16,"{""cell"":[-43,-2,-2]}",0,0.003829437203804135,0,"[-5.890625,-5.765625,-5.1875]",0.0,71680,0.00024133036190051677,0,"[-8.46875,-8.375,-8.21875]",0.0,71680
41896,5234,anomaly_stu,5336147f28143f1b3e1abf5c8ae04976d0f89b572bd77faae1eaaf791da71da4,243,"[""train/contacts_raised_smooth_2""]",4136,10641,518,1331,anomaly,372,"{""instance"":60001}",0,0.00012751978224569938,0,"[23.875,27.0,31.112500000000004]",1.2733102276581632e-05,124514,2.1450636703250403e-07,0,"[31.5,38.75,42.25]",2.9538265430346785e-07,125534
41897,5234,anomaly_stu,5336147f28143f1b3e1abf5c8ae04976d0f89b572bd77faae1eaaf791da71da4,243,"[""train/contacts_raised_smooth_2""]",4136,10641,518,1331,normal,103,"{""cell"":[5,-4,-3]}",95,6.907920103310171,95,"[0.3808593750000001,8.0625,11.9875]",0.01333646518425723,130671,4.15139583267421,99,"[0.63828125,3.375,9.237499999999997]",0.0002870863346904688,129641
41898,5234,anomaly_stu,5336147f28143f1b3e1abf5c8ae04976d0f89b572bd77faae1eaaf791da71da4,243,"[""train/contacts_raised_smooth_2""]",4136,10641,518,1331,normal,196,"{""cell"":[6,-3,-3]}",0,0.26122947752918585,37,"[-6.140625,-5.09375,0.146484375]",0.0,124480,0.05117827752628979,0,"[-8.75,-7.25,-2.4765625]",0.0,123446
41899,5234,anomaly_stu,5336147f28143f1b3e1abf5c8ae04976d0f89b572bd77faae1eaaf791da71da4,243,"[""train/contacts_raised_smooth_2""]",4136,10641,518,1331,normal,1690,"{""cell"":[1,3,0]}",0,0.00046770011474945824,0,"[-7.78125,-7.65625,-7.59375]",0.0,62800,0.00015117909714287527,0,"[-8.875,-8.8125,-8.6875]",0.0,21822
41900,5234,anomaly_stu,5336147f28143f1b3e1abf5c8ae04976d0f89b572bd77faae1eaaf791da71da4,243,"[""train/contacts_raised_smooth_2""]",4136,10641,518,1331,normal,477,"{""cell"":[-1,7,-1]}",0,0.00042176130266671015,0,"[-7.78125,-7.78125,-7.75]",0.0,65770,0.00014950439431447095,0,"[-8.875,-8.8125,-8.75]",0.0,69863
41901,5234,anomaly_stu,5336147f28143f1b3e1abf5c8ae04976d0f89b572bd77faae1eaaf791da71da4,243,"[""train/contacts_raised_smooth_2""]",4136,10641,518,1331,normal,97,"{""cell"":[14,2,4]}",0,0.00042418655361754456,0,"[-7.78125,-7.78125,-7.7375]",0.0,14825,0.00015901757730826612,0,"[-8.875,-8.75,-8.625]",0.0,17892
41902,5234,anomaly_stu,5336147f28143f1b3e1abf5c8ae04976d0f89b572bd77faae1eaaf791da71da4,243,"[""train/contacts_raised_smooth_2""]",4136,10641,518,1331,normal,34,"{""cell"":[-30,1,3]}",0,0.0005053949455064208,0,"[-7.75,-7.6875,-7.3125]",0.0,47119,0.0002850405733338402,0,"[-8.375,-8.25,-7.853125]",0.0,44050
41903,5234,anomaly_stu,5336147f28143f1b3e1abf5c8ae04976d0f89b572bd77faae1eaaf791da71da4,243,"[""train/contacts_raised_smooth_2""]",4136,10641,518,1331,normal,16,"{""cell"":[46,-7,10]}",0,0.0004471403526241513,0,"[-7.78125,-7.75,-7.609375]",0.0,26132,0.0002240061285060914,0,"[-8.5625,-8.40625,-8.21875]",0.0,26129
41904,5235,anomaly_stu,543f72c34a3f41b7afb7a3d9b45ab95e33242a1561b7460359c5b194e473027a,248,"[""train/sheet_raised_smooth_2""]",1856,12085,233,1511,anomaly,27,"{""instance"":60001}",0,0.00015207686615170154,0,"[8.15,8.8125,10.125]",6.340329887364039e-07,91084,5.032859692743643e-13,0,"[27.525,28.875,33.900000000000006]",0.0,92111
41905,5235,anomaly_stu,543f72c34a3f41b7afb7a3d9b45ab95e33242a1561b7460359c5b194e473027a,248,"[""train/sheet_raised_smooth_2""]",1856,12085,233,1511,normal,56,"{""cell"":[-22,-4,-3]}",0,3.863903978601335,56,"[2.75,3.65625,5.3125]",0.0,88032,0.01569544189859401,0,"[-5.59375,-4.34375,-3.84375]",0.0,80877
41906,5235,anomaly_stu,543f72c34a3f41b7afb7a3d9b45ab95e33242a1561b7460359c5b194e473027a,248,"[""train/sheet_raised_smooth_2""]",1856,12085,233,1511,normal,38,"{""cell"":[-22,-5,-3]}",0,3.6279659120972965,38,"[1.59375,3.53125,5.412500000000001]",0.0,85998,0.04868895355565627,0,"[-4.8625,-4.046875,-1.9726562499999991]",0.0,85992
41907,5235,anomaly_stu,543f72c34a3f41b7afb7a3d9b45ab95e33242a1561b7460359c5b194e473027a,248,"[""train/sheet_raised_smooth_2""]",1856,12085,233,1511,normal,1909,"{""cell"":[1,3,0]}",0,0.0011001331661957753,0,"[-6.875,-6.8125,-6.75]",0.0,24900,0.00022414682279398945,0,"[-8.5625,-8.375,-8.25]",0.0,25905
41908,5235,anomaly_stu,543f72c34a3f41b7afb7a3d9b45ab95e33242a1561b7460359c5b194e473027a,248,"[""train/sheet_raised_smooth_2""]",1856,12085,233,1511,normal,405,"{""cell"":[-5,7,-1]}",0,0.001322729620513,0,"[-6.71875,-6.65625,-6.53125]",0.0,68797,0.00021441896840355355,0,"[-8.75,-8.4375,-8.3125]",0.0,81066
41909,5235,anomaly_stu,543f72c34a3f41b7afb7a3d9b45ab95e33242a1561b7460359c5b194e473027a,248,"[""train/sheet_raised_smooth_2""]",1856,12085,233,1511,normal,102,"{""cell"":[12,-6,-1]}",0,0.0011403607540662229,0,"[-6.90625,-6.875,-6.5625]",0.0,72262,0.00035916035920365876,0,"[-8.375,-8.25,-7.315625]",0.0,69205
41910,5235,anomaly_stu,543f72c34a3f41b7afb7a3d9b45ab95e33242a1561b7460359c5b194e473027a,248,"[""train/sheet_raised_smooth_2""]",1856,12085,233,1511,normal,32,"{""cell"":[24,-14,5]}",0,0.0011071721648034333,0,"[-6.84375,-6.8125,-6.721875]",0.0,29255,0.00026295170318197314,0,"[-8.36875,-8.25,-8.06875]",0.0,34384
41911,5235,anomaly_stu,543f72c34a3f41b7afb7a3d9b45ab95e33242a1561b7460359c5b194e473027a,248,"[""train/sheet_raised_smooth_2""]",1856,12085,233,1511,normal,16,"{""cell"":[44,-8,10]}",0,0.0011239286666030381,0,"[-6.875,-6.78125,-6.75]",0.0,25104,0.00034980034596516997,0,"[-8.5,-8.109375,-7.546875]",0.0,24102
41912,5236,anomaly_stu,543f72c34a3f41b7afb7a3d9b45ab95e33242a1561b7460359c5b194e473027a,54,"[""train/sheet_raised_smooth_2""]",205,7275,26,910,anomaly,5,"{""instance"":60001}",0,2.1368543515978624,5,"[-2.0625,-2.03125,-1.9328125]",0.07872945152865264,75430,3.3531822470184845e-11,0,"[23.3,26.75,30.125]",0.0,76463
41913,5236,anomaly_stu,543f72c34a3f41b7afb7a3d9b45ab95e33242a1561b7460359c5b194e473027a,54,"[""train/sheet_raised_smooth_2""]",205,7275,26,910,normal,226,"{""cell"":[-3,6,-3]}",0,0.37937767551504903,35,"[-2.078125,-1.1015625,0.3544921875]",0.8535398230088495,125128,0.0002830280299620785,0,"[-8.75,-8.5,-7.28125]",0.0,123072
41914,5236,anomaly_stu,543f72c34a3f41b7afb7a3d9b45ab95e33242a1561b7460359c5b194e473027a,54,"[""train/sheet_raised_smooth_2""]",205,7275,26,910,normal,225,"{""cell"":[-2,6,-3]}",0,0.22665170273990415,17,"[-2.1875,-2.09375,-0.99375]",0.42933333333333334,123078,0.00013801700811948915,0,"[-9.0625,-9.0,-8.6875]",0.0,125140
41915,5236,anomaly_stu,543f72c34a3f41b7afb7a3d9b45ab95e33242a1561b7460359c5b194e473027a,54,"[""train/sheet_raised_smooth_2""]",205,7275,26,910,normal,274,"{""cell"":[3,5,1]}",0,0.11392844960157734,0,"[-2.15625,-2.125,-2.078125]",0.040875912408759124,15709,0.00011597031778898172,0,"[-9.125,-9.0625,-8.9375]",0.0,17747
41916,5236,anomaly_stu,543f72c34a3f41b7afb7a3d9b45ab95e33242a1561b7460359c5b194e473027a,54,"[""train/sheet_raised_smooth_2""]",205,7275,26,910,normal,628,"{""cell"":[2,-7,1]}",0,0.11499572254975722,0,"[-2.140625,-2.109375,-2.0625]",0.0410828025477707,27333,0.000117756654906558,0,"[-9.125,-9.0625,-9.0]",0.0,32449
41917,5236,anomaly_stu,543f72c34a3f41b7afb7a3d9b45ab95e33242a1561b7460359c5b194e473027a,54,"[""train/sheet_raised_smooth_2""]",205,7275,26,910,normal,113,"{""cell"":[-13,7,-2]}",0,0.11110711405178537,0,"[-2.171875,-2.140625,-2.09375]",0.001769911504424779,81000,0.00011876494205896394,0,"[-9.125,-9.0625,-8.9375]",0.0,85093
41918,5236,anomaly_stu,543f72c34a3f41b7afb7a3d9b45ab95e33242a1561b7460359c5b194e473027a,54,"[""train/sheet_raised_smooth_2""]",205,7275,26,910,normal,46,"{""cell"":[-20,19,-3]}",0,0.11006845960279475,0,"[-2.1875,-2.171875,-2.1015625]",0.034782608695652174,77940,0.0001282045007498604,0,"[-9.0,-8.96875,-8.875]",0.0,76939
41919,5236,anomaly_stu,543f72c34a3f41b7afb7a3d9b45ab95e33242a1561b7460359c5b194e473027a,54,"[""train/sheet_raised_smooth_2""]",205,7275,26,910,normal,19,"{""cell"":[-43,-16,7]}",0,0.1184336447423953,0,"[-2.109375,-2.078125,-2.040625]",0.15789473684210525,35785,0.0001227020262054144,0,"[-9.0625,-9.0625,-8.9125]",0.0,35789
41920,5237,anomaly_stu,543f72c34a3f41b7afb7a3d9b45ab95e33242a1561b7460359c5b194e473027a,44,"[""train/sheet_raised_smooth_2""]",5006,9703,626,1213,anomaly,5,"{""instance"":60001}",0,2.63887143278493e-11,0,"[23.625,25.375,25.85]",0.0,74419,2.5763347899818914e-08,0,"[16.825,18.0,18.675]",0.0,74420
41921,5237,anomaly_stu,543f72c34a3f41b7afb7a3d9b45ab95e33242a1561b7460359c5b194e473027a,44,"[""train/sheet_raised_smooth_2""]",5006,9703,626,1213,normal,215,"{""cell"":[0,6,-3]}",0,0.03193428029469252,0,"[-7.45625,-6.03125,-2.0625]",0.0,127233,0.004016055248106259,0,"[-8.875,-6.9375,-4.4375]",0.0,126232
41922,5237,anomaly_stu,543f72c34a3f41b7afb7a3d9b45ab95e33242a1561b7460359c5b194e473027a,44,"[""train/sheet_raised_smooth_2""]",5006,9703,626,1213,normal,174,"{""cell"":[4,-5,-3]}",0,0.018526594846883255,0,"[-7.0,-6.15625,-4.037499999999998]",0.0,126609,0.0005915089143954212,0,"[-8.625,-8.125,-7.34375]",0.0,126608
41923,5237,anomaly_stu,543f72c34a3f41b7afb7a3d9b45ab95e33242a1561b7460359c5b194e473027a,44,"[""train/sheet_raised_smooth_2""]",5006,9703,626,1213,normal,140,"{""cell"":[2,-6,-2]}",0,0.00041659920875428076,0,"[-8.0,-7.953125,-7.53125]",0.0,120495,0.00012578311543849508,0,"[-9.125,-8.9375,-8.875]",0.0,94884
41924,5237,anomaly_stu,543f72c34a3f41b7afb7a3d9b45ab95e33242a1561b7460359c5b194e473027a,44,"[""train/sheet_raised_smooth_2""]",5006,9703,626,1213,normal,502,"{""cell"":[3,-7,2]}",0,0.00030774119770351723,0,"[-8.125,-8.0625,-8.0625]",0.0,7857,0.00010789918884354652,0,"[-9.25,-9.125,-9.0]",0.0,10944
41925,5237,anomaly_stu,543f72c34a3f41b7afb7a3d9b45ab95e33242a1561b7460359c5b194e473027a,44,"[""train/sheet_raised_smooth_2""]",5006,9703,626,1213,normal,114,"{""cell"":[-7,-13,-3]}",0,0.0006053498749869612,0,"[-8.0,-7.90625,-6.6875]",0.0,93009,0.00016456086922489514,0,"[-9.0,-8.8125,-8.39375]",0.0,101201
41926,5237,anomaly_stu,543f72c34a3f41b7afb7a3d9b45ab95e33242a1561b7460359c5b194e473027a,44,"[""train/sheet_raised_smooth_2""]",5006,9703,626,1213,normal,45,"{""cell"":[15,-22,5]}",0,0.006473852441519679,0,"[-7.8125,-7.71875,-3.790625]",0.0,33421,0.000142614334240448,0,"[-8.9375,-8.875,-8.75]",0.0,31391
41927,5237,anomaly_stu,543f72c34a3f41b7afb7a3d9b45ab95e33242a1561b7460359c5b194e473027a,44,"[""train/sheet_raised_smooth_2""]",5006,9703,626,1213,normal,18,"{""cell"":[-43,-10,3]}",0,0.0004318969325593517,0,"[-7.84375,-7.78125,-7.65625]",0.0,52190,0.00015422696263323372,0,"[-9.0,-8.78125,-8.5625]",0.0,51161
41928,5238,anomaly_stu,572af75d545cf374f334aeb9aed8ed6fc6acfa55199cd54ffc04da004fb3a31a,183,"[""train/branched_low_smooth_5""]",726,7242,91,906,anomaly,23,"{""instance"":60001}",0,0.01582367557447305,0,"[3.334375,4.53125,4.86875]",0.0059290328148831764,102445,0.00039455907957631115,0,"[7.1000000000000005,11.1875,16.85]",2.8649590794313486e-06,101453
41929,5238,anomaly_stu,572af75d545cf374f334aeb9aed8ed6fc6acfa55199cd54ffc04da004fb3a31a,183,"[""train/branched_low_smooth_5""]",726,7242,91,906,normal,65,"{""cell"":[-11,1,-3]}",1,1.9971451810777938,53,"[-2.19375,2.109375,3.815625]",0.0431438127090301,105514,0.08850630583839775,1,"[-6.60625,-2.53125,-1.934375]",0.0,105514
41930,5238,anomaly_stu,572af75d545cf374f334aeb9aed8ed6fc6acfa55199cd54ffc04da004fb3a31a,183,"[""train/branched_low_smooth_5""]",726,7242,91,906,normal,17,"{""cell"":[-19,6,-4]}",1,1.437451176476826,12,"[-2.5906249999999997,1.3359375,2.4937500000000004]",0.002557544757033248,93252,0.43677752327158503,3,"[-5.34375,-4.5625,1.5406250000000004]",0.0,96318
41931,5238,anomaly_stu,572af75d545cf374f334aeb9aed8ed6fc6acfa55199cd54ffc04da004fb3a31a,183,"[""train/branched_low_smooth_5""]",726,7242,91,906,normal,1040,"{""cell"":[-3,-4,-1]}",0,0.010883668519860718,0,"[-4.59375,-4.5625,-4.5]",0.0,91999,0.00013290808974384828,0,"[-9.0,-8.9375,-8.8125]",0.0,100190
41932,5238,anomaly_stu,572af75d545cf374f334aeb9aed8ed6fc6acfa55199cd54ffc04da004fb3a31a,183,"[""train/branched_low_smooth_5""]",726,7242,91,906,normal,572,"{""cell"":[4,4,-2]}",0,0.09024672601492893,0,"[-3.7015625,-2.765625,-1.5546875]",0.0,97693,0.00012494001479886475,0,"[-9.0625,-9.0,-8.875]",0.0,113036
41933,5238,anomaly_stu,572af75d545cf374f334aeb9aed8ed6fc6acfa55199cd54ffc04da004fb3a31a,183,"[""train/branched_low_smooth_5""]",726,7242,91,906,normal,89,"{""cell"":[-16,3,1]}",0,0.01150392665545526,0,"[-4.6875,-4.53125,-4.1875]",0.0,48180,0.00015084074427544565,0,"[-8.9375,-8.8125,-8.75]",0.0,52276
41934,5238,anomaly_stu,572af75d545cf374f334aeb9aed8ed6fc6acfa55199cd54ffc04da004fb3a31a,183,"[""train/branched_low_smooth_5""]",726,7242,91,906,normal,45,"{""cell"":[-13,22,7]}",0,0.014398170158330933,0,"[-4.625,-4.4375,-3.75625]",0.0,16543,0.0001328857294604855,0,"[-9.0,-8.9375,-8.875]",0.0,12451
41935,5238,anomaly_stu,572af75d545cf374f334aeb9aed8ed6fc6acfa55199cd54ffc04da004fb3a31a,183,"[""train/branched_low_smooth_5""]",726,7242,91,906,normal,17,"{""cell"":[17,-42,15]}",0,0.01598030130293245,0,"[-4.53125,-4.5,-4.425]",0.0,7881,0.00015726263219524562,0,"[-8.875,-8.8125,-8.6625]",0.0,7882
41936,5239,anomaly_stu,572af75d545cf374f334aeb9aed8ed6fc6acfa55199cd54ffc04da004fb3a31a,126,"[""train/branched_low_smooth_5""]",5684,10431,711,1304,anomaly,8,"{""instance"":60001}",0,0.00904693263825975,0,"[6.465625,16.1875,16.95]",7.275960227408641e-05,115034,4.754990410254679e-07,0,"[15.2125,29.8125,31.2625]",8.970361924202434e-06,115034
41937,5239,anomaly_stu,572af75d545cf374f334aeb9aed8ed6fc6acfa55199cd54ffc04da004fb3a31a,126,"[""train/branched_low_smooth_5""]",5684,10431,711,1304,normal,58,"{""cell"":[-6,9,-5]}",0,0.0008897058707345166,0,"[-7.5,-7.3125,-6.5249999999999995]",0.0,126138,0.007719695877163046,0,"[-7.290625,-5.765625,-4.053125]",0.0,126136
41938,5239,anomaly_stu,572af75d545cf374f334aeb9aed8ed6fc6acfa55199cd54ffc04da004fb3a31a,126,"[""train/branched_low_smooth_5""]",5684,10431,711,1304,normal,40,"{""cell"":[-1,11,-4]}",0,0.16817893866935263,2,"[-7.33125,-2.6015625,-0.6649414062499992]",0.0,121084,0.04035670904874635,0,"[-8.625,-3.7734375,-2.4140624999999996]",0.0,121085
41939,5239,anomaly_stu,572af75d545cf374f334aeb9aed8ed6fc6acfa55199cd54ffc04da004fb3a31a,126,"[""train/branched_low_smooth_5""]",5684,10431,711,1304,normal,1268,"{""cell"":[0,-5,-1]}",0,0.0002966936355326805,0,"[-8.1875,-8.125,-8.0625]",0.0,94950,0.00011589171055930017,0,"[-9.125,-9.0625,-9.0]",0.0,95970
41940,5239,anomaly_stu,572af75d545cf374f334aeb9aed8ed6fc6acfa55199cd54ffc04da004fb3a31a,126,"[""train/branched_low_smooth_5""]",5684,10431,711,1304,normal,336,"{""cell"":[5,-5,1]}",0,0.00030150823632776435,0,"[-8.25,-8.1875,-7.90625]",0.0,28279,0.00011774386239855852,0,"[-9.125,-9.0625,-8.9375]",0.0,28276
41941,5239,anomaly_stu,572af75d545cf374f334aeb9aed8ed6fc6acfa55199cd54ffc04da004fb3a31a,126,"[""train/branched_low_smooth_5""]",5684,10431,711,1304,normal,101,"{""cell"":[-11,8,2]}",0,0.00043860113373742646,0,"[-7.875,-7.75,-7.625]",0.0,37994,0.00015817281745754636,0,"[-9.0625,-8.75,-8.5625]",0.0,35968
41942,5239,anomaly_stu,572af75d545cf374f334aeb9aed8ed6fc6acfa55199cd54ffc04da004fb3a31a,126,"[""train/branched_low_smooth_5""]",5684,10431,711,1304,normal,36,"{""cell"":[27,1,-1]}",0,0.13875436930469148,0,"[-2.421875,-1.93359375,-1.5078125]",0.0,65029,0.02507749866020246,0,"[-5.953125,-5.015625,-2.5078125]",0.0,65026
41943,5239,anomaly_stu,572af75d545cf374f334aeb9aed8ed6fc6acfa55199cd54ffc04da004fb3a31a,126,"[""train/branched_low_smooth_5""]",5684,10431,711,1304,normal,14,"{""cell"":[42,24,2]}",0,0.00043504251217207874,0,"[-7.928125,-7.765625,-7.540625]",0.0,57759,0.0001943248368463154,0,"[-8.85625,-8.59375,-8.2875]",0.0,57757
