threshold,recall,precision,tp,fp
-0.00897216796875,0.8520668807643516,0.5152063796999495,74555,70154
-0.00909423828125,0.8520668807643516,0.5151992592131904,74555,70156
-0.0091552734375,0.8520668807643516,0.5151956990436176,74555,70157
-0.00921630859375,0.8520783094663938,0.5151883689433097,74556,70160
-0.00927734375,0.8520783094663938,0.5151812490498763,74556,70162
-0.00933837890625,0.8520897381684363,0.5151810392482035,74557,70163
-0.0093994140625,0.8520897381684363,0.5151774794259298,74557,70164
-0.00946044921875,0.8520897381684363,0.5151668002542771,74557,70167
-0.009521484375,0.8520897381684363,0.5151632406287787,74557,70168
-0.00958251953125,0.8520897381684363,0.5151561215253546,74557,70170
-0.0096435546875,0.8521011668704785,0.5151559120839638,74558,70171
-0.00970458984375,0.8521011668704785,0.515152352656671,74558,70172
-0.009765625,0.8521240242745631,0.5151590525937595,74560,70172
-0.00982666015625,0.8521240242745631,0.5151341380001243,74560,70179
-0.0098876953125,0.8521240242745631,0.5151305789691861,74560,70180
