first,second,target_recall,kind,key,new_fp,fixed_fp,new_fn,fixed_fn
lr,control,0.95,normal_semantic,32,0,0,0,0
lr,control,0.95,normal_semantic,40,45361,17262,0,0
lr,control,0.95,normal_semantic,48,53,110,0,0
lr,control,0.95,normal_semantic,49,0,0,0,0
lr,control,0.95,normal_semantic,50,2017,667,0,0
lr,control,0.95,normal_semantic,51,0,0,0,0
lr,control,0.95,normal_semantic,70,97,97,0,0
lr,control,0.95,normal_semantic,71,0,0,0,0
lr,control,0.95,normal_semantic,72,0,0,0,0
lr,control,0.95,normal_semantic,80,0,0,0,0
lr,control,0.95,normal_semantic,81,0,0,0,0
lr,control,0.95,object,125:1,0,0,314,157
lr,control,0.95,object,137:3,0,0,0,1
lr,control,0.95,object,138:4,0,0,0,0
lr,control,0.95,object,138:5,0,0,0,9
lr,control,0.95,object,139:7,0,0,0,0
lr,control,0.95,object,140:1,0,0,0,2
lr,control,0.95,object,141:4,0,0,13,20
lr,control,0.95,object,141:5,0,0,0,6
lr,control,0.95,object,142:2,0,0,3,24
lr,control,0.95,object,142:3,0,0,29,14
lr,control,0.95,object,143:3,0,0,26,4
lr,control,0.95,object,144:2,0,0,0,0
lr,control,0.95,object,144:3,0,0,0,1
lr,control,0.95,object,144:4,0,0,0,0
lr,control,0.95,object,144:5,0,0,0,0
lr,control,0.95,object,145:1,0,0,0,0
lr,control,0.95,object,145:2,0,0,0,0
lr,control,0.95,object,146:2,0,0,0,3
lr,control,0.95,object,147:2,0,0,0,0
lr,control,0.95,object,148:2,0,0,2,1
lr,control,0.95,object,149:2,0,0,1,0
lr,control,0.95,object,149:3,0,0,0,0
lr,control,0.95,object,150:2,0,0,0,0
lr,control,0.95,object,150:3,0,0,0,2
lr,control,0.95,object,150:4,0,0,0,16
lr,control,0.95,object,151:1,0,0,0,1
lr,control,0.95,object,152:1,0,0,0,3
lr,control,0.95,object,153:30550,0,0,0,0
lr,control,0.95,object,153:30551,0,0,0,1
lr,control,0.95,object,169:1,0,0,6,118
lr,control,0.95,object_returns,0,0,0,0,11
lr,control,0.95,object_returns,1,0,0,10,42
lr,control,0.95,object_returns,2,0,0,12,24
lr,control,0.95,object_returns,3,0,0,32,63
lr,control,0.95,object_returns,4,0,0,16,32
lr,control,0.95,object_returns,5,0,0,158,144
lr,control,0.95,object_returns,6,0,0,166,67
lr,control,0.95,sequence,125,9655,2705,314,157
lr,control,0.95,sequence,137,551,416,0,1
lr,control,0.95,sequence,138,1573,710,0,9
lr,control,0.95,sequence,139,1611,951,0,0
lr,control,0.95,sequence,140,1550,747,0,2
lr,control,0.95,sequence,141,5421,2388,13,26
lr,control,0.95,sequence,142,2703,903,32,38
lr,control,0.95,sequence,143,2637,466,26,4
lr,control,0.95,sequence,144,1320,713,0,1
lr,control,0.95,sequence,145,1574,1374,0,0
lr,control,0.95,sequence,146,817,517,0,3
lr,control,0.95,sequence,147,2580,1075,0,0
lr,control,0.95,sequence,148,3218,1317,2,1
lr,control,0.95,sequence,149,2808,961,1,0
lr,control,0.95,sequence,150,4452,1303,0,18
lr,control,0.95,sequence,151,1426,315,0,1
lr,control,0.95,sequence,152,1500,638,0,3
lr,control,0.95,sequence,153,2038,403,0,1
lr,control,0.95,sequence,169,340,357,6,118
lr,control,0.95,unassigned_anomaly,149:0,0,0,0,0
lr,control,0.99,distance,0,39877,15142,0,0
lr,control,0.99,distance,1,67465,33620,59,62
lr,control,0.99,distance,2,15874,46989,4,12
lr,control,0.99,distance,3,1999,25290,8,2
lr,control,0.99,distance,4,642,22879,3,0
lr,control,0.99,normal_semantic,10,1415,1615,0,0
lr,control,0.99,normal_semantic,11,1,9,0,0
lr,control,0.99,normal_semantic,15,0,0,0,0
lr,control,0.99,normal_semantic,18,0,0,0,0
lr,control,0.99,normal_semantic,20,0,0,0,0
lr,control,0.99,normal_semantic,30,0,1,0,0
lr,control,0.99,normal_semantic,31,0,0,0,0
lr,control,0.99,normal_semantic,32,0,0,0,0
lr,control,0.99,normal_semantic,40,122534,138915,0,0
lr,control,0.99,normal_semantic,48,604,518,0,0
lr,control,0.99,normal_semantic,49,0,0,0,0
lr,control,0.99,normal_semantic,50,1025,1921,0,0
lr,control,0.99,normal_semantic,51,0,5,0,0
lr,control,0.99,normal_semantic,70,278,935,0,0
lr,control,0.99,normal_semantic,71,0,0,0,0
lr,control,0.99,normal_semantic,72,0,1,0,0
lr,control,0.99,normal_semantic,80,0,0,0,0
lr,control,0.99,normal_semantic,81,0,0,0,0
lr,control,0.99,object,125:1,0,0,43,13
lr,control,0.99,object,137:3,0,0,0,0
lr,control,0.99,object,138:4,0,0,0,0
lr,control,0.99,object,138:5,0,0,0,0
lr,control,0.99,object,139:7,0,0,0,0
lr,control,0.99,object,140:1,0,0,0,0
lr,control,0.99,object,141:4,0,0,0,0
lr,control,0.99,object,141:5,0,0,0,1
lr,control,0.99,object,142:2,0,0,0,12
lr,control,0.99,object,142:3,0,0,9,22
lr,control,0.99,object,143:3,0,0,5,1
lr,control,0.99,object,144:2,0,0,0,0
lr,control,0.99,object,144:3,0,0,2,0
lr,control,0.99,object,144:4,0,0,0,0
lr,control,0.99,object,144:5,0,0,0,0
lr,control,0.99,object,145:1,0,0,0,0
lr,control,0.99,object,145:2,0,0,1,0
lr,control,0.99,object,146:2,0,0,0,2
lr,control,0.99,object,147:2,0,0,0,0
lr,control,0.99,object,148:2,0,0,0,0
lr,control,0.99,object,149:2,0,0,0,0
lr,control,0.99,object,149:3,0,0,0,0
lr,control,0.99,object,150:2,0,0,0,0
lr,control,0.99,object,150:3,0,0,0,0
lr,control,0.99,object,150:4,0,0,1,0
lr,control,0.99,object,151:1,0,0,0,5
lr,control,0.99,object,152:1,0,0,0,0
lr,control,0.99,object,153:30550,0,0,0,0
lr,control,0.99,object,153:30551,0,0,0,0
lr,control,0.99,object,169:1,0,0,13,20
lr,control,0.99,object_returns,0,0,0,0,0
lr,control,0.99,object_returns,1,0,0,3,8
lr,control,0.99,object_returns,2,0,0,14,10
lr,control,0.99,object_returns,3,0,0,9,26
lr,control,0.99,object_returns,4,0,0,5,10
lr,control,0.99,object_returns,5,0,0,27,19
lr,control,0.99,object_returns,6,0,0,16,3
lr,control,0.99,sequence,125,39102,18072,43,13
lr,control,0.99,sequence,137,2126,3567,0,0
lr,control,0.99,sequence,138,4309,5622,0,0
lr,control,0.99,sequence,139,4515,7383,0,0
lr,control,0.99,sequence,140,3365,5230,0,0
lr,control,0.99,sequence,141,14827,18525,0,1
lr,control,0.99,sequence,142,4716,6430,9,34
lr,control,0.99,sequence,143,4612,5400,5,1
lr,control,0.99,sequence,144,4595,5665,2,0
lr,control,0.99,sequence,145,4690,7719,1,0
lr,control,0.99,sequence,146,2711,4722,0,2
lr,control,0.99,sequence,147,5071,7621,0,0
lr,control,0.99,sequence,148,6245,9595,0,0
lr,control,0.99,sequence,149,4179,7393,0,0
lr,control,0.99,sequence,150,7297,10329,1,0
lr,control,0.99,sequence,151,3262,4358,0,5
lr,control,0.99,sequence,152,3683,4840,0,0
lr,control,0.99,sequence,153,4532,5477,0,0
lr,control,0.99,sequence,169,2020,5972,13,20
lr,control,0.99,unassigned_anomaly,149:0,0,0,0,0
lr,hard,0.5,distance,0,841,4,372,51
lr,hard,0.5,distance,1,147,624,437,399
lr,hard,0.5,distance,2,262,169,269,715
lr,hard,0.5,distance,3,12,49,92,52
lr,hard,0.5,distance,4,9,2,5,21
lr,hard,0.5,normal_semantic,10,0,0,0,0
lr,hard,0.5,normal_semantic,11,0,0,0,0
lr,hard,0.5,normal_semantic,15,0,0,0,0
lr,hard,0.5,normal_semantic,18,0,0,0,0
lr,hard,0.5,normal_semantic,20,0,0,0,0
lr,hard,0.5,normal_semantic,30,0,0,0,0
lr,hard,0.5,normal_semantic,31,0,0,0,0
lr,hard,0.5,normal_semantic,32,0,0,0,0
lr,hard,0.5,normal_semantic,40,687,848,0,0
lr,hard,0.5,normal_semantic,48,0,0,0,0
lr,hard,0.5,normal_semantic,49,0,0,0,0
lr,hard,0.5,normal_semantic,50,575,0,0,0
lr,hard,0.5,normal_semantic,51,0,0,0,0
lr,hard,0.5,normal_semantic,70,9,0,0,0
lr,hard,0.5,normal_semantic,71,0,0,0,0
lr,hard,0.5,normal_semantic,72,0,0,0,0
lr,hard,0.5,normal_semantic,80,0,0,0,0
lr,hard,0.5,normal_semantic,81,0,0,0,0
lr,hard,0.5,object,125:1,0,0,484,67
lr,hard,0.5,object,137:3,0,0,32,4
lr,hard,0.5,object,138:4,0,0,0,16
lr,hard,0.5,object,138:5,0,0,5,126
lr,hard,0.5,object,139:7,0,0,56,20
lr,hard,0.5,object,140:1,0,0,10,18
lr,hard,0.5,object,141:4,0,0,165,306
lr,hard,0.5,object,141:5,0,0,40,32
lr,hard,0.5,object,142:2,0,0,2,19
lr,hard,0.5,object,142:3,0,0,4,12
lr,hard,0.5,object,143:3,0,0,4,19
lr,hard,0.5,object,144:2,0,0,5,0
lr,hard,0.5,object,144:3,0,0,2,1
lr,hard,0.5,object,144:4,0,0,7,1
lr,hard,0.5,object,144:5,0,0,53,2
lr,hard,0.5,object,145:1,0,0,22,7
lr,hard,0.5,object,145:2,0,0,40,6
lr,hard,0.5,object,146:2,0,0,19,41
lr,hard,0.5,object,147:2,0,0,36,40
lr,hard,0.5,object,148:2,0,0,34,83
lr,hard,0.5,object,149:2,0,0,17,9
lr,hard,0.5,object,149:3,0,0,12,91
lr,hard,0.5,object,150:2,0,0,3,17
lr,hard,0.5,object,150:3,0,0,6,19
lr,hard,0.5,object,150:4,0,0,71,188
lr,hard,0.5,object,151:1,0,0,4,12
lr,hard,0.5,object,152:1,0,0,10,16
lr,hard,0.5,object,153:30550,0,0,1,38
lr,hard,0.5,object,153:30551,0,0,10,28
lr,hard,0.5,object,169:1,0,0,21,0
lr,hard,0.5,object_returns,0,0,0,19,50
lr,hard,0.5,object_returns,1,0,0,71,205
lr,hard,0.5,object_returns,2,0,0,103,245
lr,hard,0.5,object_returns,3,0,0,290,346
lr,hard,0.5,object_returns,4,0,0,213,301
lr,hard,0.5,object_returns,5,0,0,169,59
lr,hard,0.5,object_returns,6,0,0,310,32
lr,hard,0.5,sequence,125,166,72,484,67
lr,hard,0.5,sequence,137,2,14,32,4
lr,hard,0.5,sequence,138,27,34,5,142
lr,hard,0.5,sequence,139,2,25,56,20
lr,hard,0.5,sequence,140,8,24,10,18
lr,hard,0.5,sequence,141,587,99,205,338
lr,hard,0.5,sequence,142,11,7,6,31
lr,hard,0.5,sequence,143,127,1,4,19
lr,hard,0.5,sequence,144,81,81,67,4
lr,hard,0.5,sequence,145,5,82,62,13
lr,hard,0.5,sequence,146,119,49,19,41
lr,hard,0.5,sequence,147,18,82,36,40
lr,hard,0.5,sequence,148,8,103,34,83
lr,hard,0.5,sequence,149,15,33,29,100
lr,hard,0.5,sequence,150,44,27,80,224
lr,hard,0.5,sequence,151,1,30,4,12
lr,hard,0.5,sequence,152,0,31,10,16
lr,hard,0.5,sequence,153,47,53,11,66
lr,hard,0.5,sequence,169,3,1,21,0
lr,hard,0.5,unassigned_anomaly,149:0,0,0,0,0
lr,hard,0.75,distance,0,8403,10,715,22
lr,hard,0.75,distance,1,3299,1164,481,471
lr,hard,0.75,distance,2,2179,294,66,454
lr,hard,0.75,distance,3,323,86,48,212
lr,hard,0.75,distance,4,340,28,4,143
lr,hard,0.75,normal_semantic,10,415,0,0,0
lr,hard,0.75,normal_semantic,11,0,0,0,0
lr,hard,0.75,normal_semantic,15,0,0,0,0
lr,hard,0.75,normal_semantic,18,0,0,0,0
lr,hard,0.75,normal_semantic,20,0,0,0,0
lr,hard,0.75,normal_semantic,30,0,0,0,0
lr,hard,0.75,normal_semantic,31,0,0,0,0
lr,hard,0.75,normal_semantic,32,0,0,0,0
lr,hard,0.75,normal_semantic,40,11443,1577,0,0
lr,hard,0.75,normal_semantic,48,18,0,0,0
lr,hard,0.75,normal_semantic,49,0,0,0,0
lr,hard,0.75,normal_semantic,50,2378,3,0,0
lr,hard,0.75,normal_semantic,51,0,0,0,0
lr,hard,0.75,normal_semantic,70,290,2,0,0
lr,hard,0.75,normal_semantic,71,0,0,0,0
lr,hard,0.75,normal_semantic,72,0,0,0,0
lr,hard,0.75,normal_semantic,80,0,0,0,0
lr,hard,0.75,normal_semantic,81,0,0,0,0
lr,hard,0.75,object,125:1,0,0,1051,434
lr,hard,0.75,object,137:3,0,0,6,20
lr,hard,0.75,object,138:4,0,0,2,3
lr,hard,0.75,object,138:5,0,0,10,44
lr,hard,0.75,object,139:7,0,0,2,27
lr,hard,0.75,object,140:1,0,0,3,6
lr,hard,0.75,object,141:4,0,0,27,251
lr,hard,0.75,object,141:5,0,0,17,57
lr,hard,0.75,object,142:2,0,0,0,76
lr,hard,0.75,object,142:3,0,0,14,27
lr,hard,0.75,object,143:3,0,0,57,44
lr,hard,0.75,object,144:2,0,0,0,2
lr,hard,0.75,object,144:3,0,0,0,0
lr,hard,0.75,object,144:4,0,0,1,1
lr,hard,0.75,object,144:5,0,0,0,7
lr,hard,0.75,object,145:1,0,0,3,5
lr,hard,0.75,object,145:2,0,0,8,4
lr,hard,0.75,object,146:2,0,0,8,25
lr,hard,0.75,object,147:2,0,0,1,17
lr,hard,0.75,object,148:2,0,0,1,8
lr,hard,0.75,object,149:2,0,0,8,4
lr,hard,0.75,object,149:3,0,0,3,21
lr,hard,0.75,object,150:2,0,0,10,18
lr,hard,0.75,object,150:3,0,0,10,10
lr,hard,0.75,object,150:4,0,0,55,94
lr,hard,0.75,object,151:1,0,0,0,18
lr,hard,0.75,object,152:1,0,0,2,30
lr,hard,0.75,object,153:30550,0,0,1,14
lr,hard,0.75,object,153:30551,0,0,0,11
lr,hard,0.75,object,169:1,0,0,14,24
lr,hard,0.75,object_returns,0,0,0,9,112
lr,hard,0.75,object_returns,1,0,0,30,239
lr,hard,0.75,object_returns,2,0,0,44,250
lr,hard,0.75,object_returns,3,0,0,73,345
lr,hard,0.75,object_returns,4,0,0,77,28
lr,hard,0.75,object_returns,5,0,0,114,212
lr,hard,0.75,object_returns,6,0,0,967,116
lr,hard,0.75,sequence,125,2383,161,1051,434
lr,hard,0.75,sequence,137,544,23,6,20
lr,hard,0.75,sequence,138,795,48,12,47
lr,hard,0.75,sequence,139,128,20,2,27
lr,hard,0.75,sequence,140,194,46,3,6
lr,hard,0.75,sequence,141,896,207,44,308
lr,hard,0.75,sequence,142,430,30,14,103
lr,hard,0.75,sequence,143,1787,17,57,44
lr,hard,0.75,sequence,144,145,88,1,10
lr,hard,0.75,sequence,145,266,224,11,9
lr,hard,0.75,sequence,146,756,61,8,25
lr,hard,0.75,sequence,147,1908,120,1,17
lr,hard,0.75,sequence,148,524,188,1,8
lr,hard,0.75,sequence,149,1416,61,11,25
lr,hard,0.75,sequence,150,795,68,75,122
lr,hard,0.75,sequence,151,574,48,0,18
lr,hard,0.75,sequence,152,632,90,2,30
lr,hard,0.75,sequence,153,311,80,1,25
lr,hard,0.75,sequence,169,60,2,14,24
lr,hard,0.75,unassigned_anomaly,149:0,0,0,0,0
lr,hard,0.9,distance,0,27854,49,320,13
lr,hard,0.9,distance,1,14359,1727,375,413
lr,hard,0.9,distance,2,5643,950,40,172
lr,hard,0.9,distance,3,1144,471,19,113
lr,hard,0.9,distance,4,808,466,0,54
lr,hard,0.9,normal_semantic,10,531,22,0,0
lr,hard,0.9,normal_semantic,11,0,0,0,0
lr,hard,0.9,normal_semantic,15,0,0,0,0
lr,hard,0.9,normal_semantic,18,0,0,0,0
lr,hard,0.9,normal_semantic,20,0,0,0,0
lr,hard,0.9,normal_semantic,30,1,0,0,0
lr,hard,0.9,normal_semantic,31,0,0,0,0
lr,hard,0.9,normal_semantic,32,0,0,0,0
lr,hard,0.9,normal_semantic,40,45153,3595,0,0
lr,hard,0.9,normal_semantic,48,29,16,0,0
lr,hard,0.9,normal_semantic,49,0,0,0,0
lr,hard,0.9,normal_semantic,50,3700,20,0,0
lr,hard,0.9,normal_semantic,51,0,0,0,0
lr,hard,0.9,normal_semantic,70,394,10,0,0
lr,hard,0.9,normal_semantic,71,0,0,0,0
lr,hard,0.9,normal_semantic,72,0,0,0,0
lr,hard,0.9,normal_semantic,80,0,0,0,0
lr,hard,0.9,normal_semantic,81,0,0,0,0
lr,hard,0.9,object,125:1,0,0,606,317
lr,hard,0.9,object,137:3,0,0,2,4
lr,hard,0.9,object,138:4,0,0,0,0
lr,hard,0.9,object,138:5,0,0,0,8
lr,hard,0.9,object,139:7,0,0,1,3
lr,hard,0.9,object,140:1,0,0,1,3
lr,hard,0.9,object,141:4,0,0,11,118
lr,hard,0.9,object,141:5,0,0,2,26
lr,hard,0.9,object,142:2,0,0,0,93
lr,hard,0.9,object,142:3,0,0,2,14
lr,hard,0.9,object,143:3,0,0,58,47
lr,hard,0.9,object,144:2,0,0,0,0
lr,hard,0.9,object,144:3,0,0,0,10
lr,hard,0.9,object,144:4,0,0,0,0
lr,hard,0.9,object,144:5,0,0,0,0
lr,hard,0.9,object,145:1,0,0,0,0
lr,hard,0.9,object,145:2,0,0,1,2
lr,hard,0.9,object,146:2,0,0,1,12
lr,hard,0.9,object,147:2,0,0,0,9
lr,hard,0.9,object,148:2,0,0,0,3
lr,hard,0.9,object,149:2,0,0,0,4
lr,hard,0.9,object,149:3,0,0,0,0
lr,hard,0.9,object,150:2,0,0,0,5
lr,hard,0.9,object,150:3,0,0,0,5
lr,hard,0.9,object,150:4,0,0,2,25
lr,hard,0.9,object,151:1,0,0,0,5
lr,hard,0.9,object,152:1,0,0,0,15
lr,hard,0.9,object,153:30550,0,0,0,1
lr,hard,0.9,object,153:30551,0,0,0,1
lr,hard,0.9,object,169:1,0,0,67,35
lr,hard,0.9,object_returns,0,0,0,0,63
lr,hard,0.9,object_returns,1,0,0,9,103
lr,hard,0.9,object_returns,2,0,0,11,99
lr,hard,0.9,object_returns,3,0,0,42,178
lr,hard,0.9,object_returns,4,0,0,56,33
lr,hard,0.9,object_returns,5,0,0,184,184
lr,hard,0.9,object_returns,6,0,0,452,105
lr,hard,0.9,sequence,125,8137,435,606,317
lr,hard,0.9,sequence,137,899,63,2,4
lr,hard,0.9,sequence,138,1200,139,0,8
lr,hard,0.9,sequence,139,1004,149,1,3
lr,hard,0.9,sequence,140,1980,131,1,3
lr,hard,0.9,sequence,141,5718,519,13,144
lr,hard,0.9,sequence,142,3303,136,2,107
lr,hard,0.9,sequence,143,3751,51,58,47
lr,hard,0.9,sequence,144,1162,183,0,10
lr,hard,0.9,sequence,145,1397,360,1,2
lr,hard,0.9,sequence,146,1398,113,1,12
lr,hard,0.9,sequence,147,2888,210,0,9
lr,hard,0.9,sequence,148,4217,299,0,3
lr,hard,0.9,sequence,149,2634,151,0,4
lr,hard,0.9,sequence,150,4771,261,2,35
lr,hard,0.9,sequence,151,1789,74,0,5
lr,hard,0.9,sequence,152,1578,184,0,15
lr,hard,0.9,sequence,153,1839,111,0,2
lr,hard,0.9,sequence,169,143,94,67,35
lr,hard,0.9,unassigned_anomaly,149:0,0,0,0,0
lr,hard,0.95,distance,0,46685,362,170,2
lr,hard,0.95,distance,1,26675,2827,279,332
lr,hard,0.95,distance,2,9518,2838,29,75
lr,hard,0.95,distance,3,1917,1938,14,61
lr,hard,0.95,distance,4,1215,2378,0,10
lr,hard,0.95,normal_semantic,10,886,70,0,0
lr,hard,0.95,normal_semantic,11,1,1,0,0
lr,hard,0.95,normal_semantic,15,0,0,0,0
lr,hard,0.95,normal_semantic,18,0,0,0,0
lr,hard,0.95,normal_semantic,20,0,0,0,0
lr,hard,0.95,normal_semantic,30,0,0,0,0
lr,hard,0.95,normal_semantic,31,0,0,0,0
lr,hard,0.95,normal_semantic,32,0,0,0,0
lr,hard,0.95,normal_semantic,40,81853,9819,0,0
lr,hard,0.95,normal_semantic,48,91,73,0,0
lr,hard,0.95,normal_semantic,49,0,0,0,0
lr,hard,0.95,normal_semantic,50,2829,349,0,0
lr,hard,0.95,normal_semantic,51,0,0,0,0
lr,hard,0.95,normal_semantic,70,350,31,0,0
lr,hard,0.95,normal_semantic,71,0,0,0,0
lr,hard,0.95,normal_semantic,72,0,0,0,0
lr,hard,0.95,normal_semantic,80,0,0,0,0
lr,hard,0.95,normal_semantic,81,0,0,0,0
lr,hard,0.95,object,125:1,0,0,381,258
lr,hard,0.95,object,137:3,0,0,0,1
lr,hard,0.95,object,138:4,0,0,0,0
lr,hard,0.95,object,138:5,0,0,0,8
lr,hard,0.95,object,139:7,0,0,0,2
lr,hard,0.95,object,140:1,0,0,0,2
lr,hard,0.95,object,141:4,0,0,13,17
lr,hard,0.95,object,141:5,0,0,0,12
lr,hard,0.95,object,142:2,0,0,0,48
lr,hard,0.95,object,142:3,0,0,6,33
lr,hard,0.95,object,143:3,0,0,25,10
lr,hard,0.95,object,144:2,0,0,0,0
lr,hard,0.95,object,144:3,0,0,0,1
lr,hard,0.95,object,144:4,0,0,0,0
lr,hard,0.95,object,144:5,0,0,0,0
lr,hard,0.95,object,145:1,0,0,0,1
lr,hard,0.95,object,145:2,0,0,0,0
lr,hard,0.95,object,146:2,0,0,0,4
lr,hard,0.95,object,147:2,0,0,1,0
lr,hard,0.95,object,148:2,0,0,0,2
lr,hard,0.95,object,149:2,0,0,0,0
lr,hard,0.95,object,149:3,0,0,0,0
lr,hard,0.95,object,150:2,0,0,0,0
lr,hard,0.95,object,150:3,0,0,0,2
lr,hard,0.95,object,150:4,0,0,2,15
lr,hard,0.95,object,151:1,0,0,0,1
lr,hard,0.95,object,152:1,0,0,0,8
lr,hard,0.95,object,153:30550,0,0,0,0
lr,hard,0.95,object,153:30551,0,0,0,1
lr,hard,0.95,object,169:1,0,0,64,54
lr,hard,0.95,object_returns,0,0,0,0,15
lr,hard,0.95,object_returns,1,0,0,5,55
lr,hard,0.95,object_returns,2,0,0,6,45
lr,hard,0.95,object_returns,3,0,0,27,98
lr,hard,0.95,object_returns,4,0,0,11,22
lr,hard,0.95,object_returns,5,0,0,128,130
lr,hard,0.95,object_returns,6,0,0,315,115
lr,hard,0.95,sequence,125,15229,1496,381,258
lr,hard,0.95,sequence,137,1406,256,0,1
lr,hard,0.95,sequence,138,3476,433,0,8
lr,hard,0.95,sequence,139,2662,602,0,2
lr,hard,0.95,sequence,140,2894,410,0,2
lr,hard,0.95,sequence,141,9927,1296,13,29
lr,hard,0.95,sequence,142,3726,574,6,81
lr,hard,0.95,sequence,143,5120,231,25,10
lr,hard,0.95,sequence,144,2400,249,0,1
lr,hard,0.95,sequence,145,2790,737,0,1
